"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"ENTREPRISE MONTEL","https://www.qualibat.com/resultat-de-la-recherche/entreprise-montel-66228","15 RUE CHAUFFOUR, 63200 CELLULE","0473972010","montel.charpente.menuiserie@wanadoo.fr","4184337510","41843375100017","5",702054,63,"43"
"ETABLISSEMENTS HEYRAUD ","https://www.qualibat.com/resultat-de-la-recherche/etablissements-heyraud--66286","L'ARGENTÉ ROUTE D'YRONDE, 63270 VIC LE COMTE","0473690156","sarl.heyraud@wanadoo.fr","3430031740","34300317400012","13",938595,63,"43"
"AFP - AUVERGNE FINITIONS PEINTURE","https://www.qualibat.com/resultat-de-la-recherche/afp---auvergne-finitions-peinture-66341","333 BD CLÉMENTEL, 63100 CLERMONT FERRAND","0473448178","secretariat@afp63.com","4302688960","43026889600023","20",3460000,63,"43"
"ATELIER DES DOMES","https://www.qualibat.com/resultat-de-la-recherche/atelier-des-domes-75685","RUE DE LA CURE, 63370 LEMPDES","0473618668","secretariat@atdom.fr","4449480120","44494801200018","27",3150000,63,"43"
"BERTIN ET FILS","https://www.qualibat.com/resultat-de-la-recherche/bertin-et-fils-66002","ZI DU BREZET 35 RUE DES FRERES LUMIERE, 63100 CLERMONT FERRAND","0473914073","contact@menuiseriebertin.fr","8562001340","85620013400026","13",1290000,63,"43"
"LE TELLIER","https://www.qualibat.com/resultat-de-la-recherche/le-tellier-66710","ZA - 3 RUE PIERRE ET MARIE CURIE, 63360 GERZAT","0473240288","contact@steletellier.com","3384493820","33844938200013","18",2510000,63,"43"
"CHAUVET SARL","https://www.qualibat.com/resultat-de-la-recherche/chauvet-sarl-66395","LE BOURG, 63690 TAUVES","0473211075","chauvet-sarl@orange.fr","4806298980","48062989800010","4",247847,63,"43"
"MCA-LAZARO","https://www.qualibat.com/resultat-de-la-recherche/mca-lazaro-66131","ZI GEOFFROY 19 RUE DU TORPILLEUR SIROCCO, 63300 THIERS","0473802090","contact@mca-lazaro.fr","3263672400","32636724000024","17",1320000,63,"43"
"MARTIN FRADETAL","https://www.qualibat.com/resultat-de-la-recherche/martin-fradetal-66059","ZI DU BREZET 12 BIS RUE GEORGES BESSE, 63100 CLERMONT FERRAND","0473924976","secretariat@martin-fradetal.fr","7791967650","77919676500035","16",1700000,63,"43"
"ENTREPRISE MEGEMONT PERE ET FILS","https://www.qualibat.com/resultat-de-la-recherche/entreprise-megemont-pere-et-fils-66061","125 ZONE ARTISANALE LE MOZAT, 63210 OLBY","0473871209","menuiseriemegemont@orange.fr","8722000430","87220004300026","12",995701,63,"43"
"DAPZOL PASCAL","https://www.qualibat.com/resultat-de-la-recherche/dapzol-pascal-135507","RUE JEAN MERMOZ, 63670 LE CENDRE","0473848963","dapzol.pascal@neuf.fr","4891985230","48919852300024","3",163750,63,"43"
