"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"DIB","https://www.qualibat.com/resultat-de-la-recherche/dib-52180","19 RUE GUBERNATIS, 06000 NICE","0493162450","contact@sarldib.com","4435823740","44358237400049","17",2430000,6,"71"
"INFINITE HOME","https://www.qualibat.com/resultat-de-la-recherche/infinite-home-174601","98 COR FLEURIE LE PLEIN CIEL AZUR SEA B, 06200 NICE","0672515188","a.thomas@infinitehome.fr","8399940430","83999404300017","9",1180000,6,"71"
"COTE FACE","https://www.qualibat.com/resultat-de-la-recherche/cote-face-52314","331 AVENUE DU DR. JULIEN LEFEBVRE 1ER CAI SOLAREX, 06270 VILLENEUVE LOUBET","0493733073","cote.face@coteface06.fr","3481007850","34810078500040","24",3590000,6,"71"
"DPA BATIMENT","https://www.qualibat.com/resultat-de-la-recherche/dpa-batiment-165718","CHEZ SELFBURO 92 BD DU PRESIDENT WILSON, 06160 ANTIBES","0647709085","dpabatiments@gmail.com","8251286970","82512869700026","3",600000,6,"71"
"AZUR PROJECT ISOLATION","https://www.qualibat.com/resultat-de-la-recherche/azur-project-isolation-86098","1883 RD 6202, 06670 ST MARTIN DU VAR","0493203074","azurproject-isolation@orange.fr","5101771080","51017710800022","8",1000000,6,"71"
"IMAGINALL","https://www.qualibat.com/resultat-de-la-recherche/imaginall-186506","23 BD DE L ARIANE, 06300 NICE","0950309595","romain@imaginall.fr","8900210660","89002106600018","1",100,6,"71"
"ARTS DECORATIFS AFFRESCO","https://www.qualibat.com/resultat-de-la-recherche/arts-decoratifs-affresco-110609","6 RUE ASSALIT, 06000 NICE","0493969071","contact@artsdecoratifs.fr","7995442000","79954420000022","7",558853,6,"71"
"E I T B","https://www.qualibat.com/resultat-de-la-recherche/e-i-t-b-52070","7 AVENUE DES EGLANTINES, 06300 NICE","0493272019","contact@eitb06.com","4087508340","40875083400033","21",5750000,6,"71"
"HEDHILI BAT","https://www.qualibat.com/resultat-de-la-recherche/hedhili-bat-89585","11 RUE ST HONORE, 06200 NICE","0493168350","info@hedhili.com","5289990300","52899903000042","17",4059999.9999999995,6,"71"
"A J TOIT","https://www.qualibat.com/resultat-de-la-recherche/a-j-toit-76993","5 AVENUE JOSEPH HONORE ISNARD, 06130 GRASSE","0493346504","a.j.toit@orange.fr","4905928390","49059283900057","11",1500000,6,"71"
"EVOLU LOGI","https://www.qualibat.com/resultat-de-la-recherche/evolu-logi-114843","SIEGE SOCIAL 30 CHEMIN SAINT SAUVEUR COLLET DES GRAND BOIS, 06670 COLOMARS","0493591882","evolulogi@hotmail.fr","7515932940","75159329400018","3",402636,6,"71"
"PROBAT","https://www.qualibat.com/resultat-de-la-recherche/probat-168151","540 - 1ERE AVENUE, 06600 ANTIBES","0674993249","sarlprobat@hotmail.com","7989485760","79894857600029","4",745126,6,"71"
"S.C.R.T.","https://www.qualibat.com/resultat-de-la-recherche/s-c-r-t--90221","203 ROUTE DU PONT DE LA MANDA, 06610 LA GAUDE","0489746954","scrtravaux@gmail.com","5077598270","50775982700037","6",843619,6,"71"
"ANTON MACONNERIE","https://www.qualibat.com/resultat-de-la-recherche/anton-maconnerie-130020","QUARTIER BOUCART, 06450 BELVEDERE","0493033765","anton.maconnerie@wanadoo.fr","5090385270","50903852700016","3",214000,6,"71"
"AFP LE CANNET","https://www.qualibat.com/resultat-de-la-recherche/afp-le-cannet-133488","1245 CHEMIN DE CARIMAI, 06250 MOUGINS","0689258682","eric.coter@wanadoo.fr","4847314500","48473145000033","2",378000,6,"71"
"AGENCE FRANCAISE DES CONSTRUCTIONS NOUVELLES","https://www.qualibat.com/resultat-de-la-recherche/agence-francaise-des-constructions-nouvelles-180189","C/O NOVAFFAIRES 27 BD DE L'ARIANE, 06300 NICE","0988775384","contact@af-constructionsnouvelles.fr","8529224000","85292240000027","14",260000,6,"71"
"DALMASSO JL","https://www.qualibat.com/resultat-de-la-recherche/dalmasso-jl-128412","88 AVENUE DES ALLIES, 06500 MENTON","0493578421","jldalmasso@orange.fr","4245026980","42450269800014","15",1330000,6,"71"
"CORE","https://www.qualibat.com/resultat-de-la-recherche/core-155348","CHEMIN  DE LA VERRERIE LE MAS GRANADA, 06580 PEGOMAS","0952232526","core.bat@outlook.fr","4985016000","49850160000015","24",4530000,6,"71"
"GIANI (SARL ENTREPRISE)","https://www.qualibat.com/resultat-de-la-recherche/giani-sarl-entreprise--51332","34 BD DE L'OLI, 06340 LA TRINITE","0493549880","giani.peinture@wanadoo.fr","9678006240","96780062400033","10",3200000,6,"71"
"AGEO CONSTRUCTION","https://www.qualibat.com/resultat-de-la-recherche/ageo-construction-75181","17, AVENUE DU MERCANTOUR, 06800 CAGNES SUR MER","0493715739","ageo@ageo-construction.com","4531370100","45313701000022","10",2270000,6,"71"
"CONCEPT TECHNOLOGY","https://www.qualibat.com/resultat-de-la-recherche/concept-technology-133637","7 RUE DE ROQUEBILIERE RES LE SEVEN ROCH, 06300 NICE","0493625805","concept-technology@orange.fr","4887105750","48871057500025","15",2049999.9999999998,6,"71"
"GASTAUD","https://www.qualibat.com/resultat-de-la-recherche/gastaud-52189","87, CHEMIN DES ARNAUD, 06730 SAINT ANDRE DE LA ROCHE","0493540128","sarl.gastaud@wanadoo.fr","4237234770","42372347700034","19",5650000,6,"71"
"PACA PEINTURE DESCAMPS","https://www.qualibat.com/resultat-de-la-recherche/paca-peinture-descamps-106942","323 CHEMIN DES PLAINES ESPACE GUIDETTI - BAT E, 06370 MOUANS SARTOUX","0493938026","pacapeinture@hotmail.fr","5216761300","52167613000037","4",859287,6,"71"
"FACADES RENOVATION ET CONCEPTION","https://www.qualibat.com/resultat-de-la-recherche/facades-renovation-et-conception-105842","FRC 410 AVENUE JANVIER PASSERO, 06210 MANDELIEU LA NAPOULE","0493494152","frc-paca@orange.fr","4536948950","45369489500039","6",811849,6,"71"
"DUMEZ COTE D'AZUR","https://www.qualibat.com/resultat-de-la-recherche/dumez-cote-d-azur-50681","208, ROUTE DU MERCANTOUR IMM LE SPACE  - BAT A BP 93192, 06204 NICE CEDEX 3","0493144093","dumezcotedazur@vinci-construction.fr","4212270000","42122700000047","176",106310000,6,"71"
"SILENCE CONFORT","https://www.qualibat.com/resultat-de-la-recherche/silence-confort-50434","BOX N° 12 PARC D'ACTIVITÉS LOGISTIQUES, 06284 NICE CEDEX 3","0493728404","marjorie@silenceconfort.fr","9708029550","97080295500025","18",3100000,6,"71"
"A.B.F AZUR BATIMENT FACADE","https://www.qualibat.com/resultat-de-la-recherche/a-b-f-azur-batiment-facade-162391","49 CHEMIN DE L'OLIVET, 06110 LE CANNET","0951530262","abf.azur@gmail.com","7539903570","75399035700034","7",789612,6,"71"
"BATINORME","https://www.qualibat.com/resultat-de-la-recherche/batinorme-73647","731, AVENUE FONT ROUBERT, 06250 MOUGINS","0493990574","batinorme06@orange.fr","4537697700","45376977000042","13",4400000,6,"71"
