"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"CARRADORI BATIMENT SARL","https://www.qualibat.com/resultat-de-la-recherche/carradori-batiment-sarl-49401","22 AVENUE DES ARTS, 54350 MONT ST MARTIN","0382259800","marc.salvador@carradori.fr","3800908860","38009088600025","5",881824,54,"32"
"MADDALON FRERES  SARL","https://www.qualibat.com/resultat-de-la-recherche/maddalon-freres-sarl-49318","Z A ""LE FOULON"", 54121 VANDIERES","0383831294","maddalon@maddalon.fr","3788780860","37887808600016","51",6730000,54,"32"
"TOITURE LORRAINE","https://www.qualibat.com/resultat-de-la-recherche/toiture-lorraine-119095","ZAC DU VERMOIS 15C 15 RUE DU PAQUIS HALLOY, 54210 VILLE EN VERMOIS","0383219815","contact@toiturelorraine54.fr","8027732340","80277323400025","9",1340000,54,"32"
"ETTEC","https://www.qualibat.com/resultat-de-la-recherche/ettec-111084","9 RUE DES CLAIRONS, 54210 ST NICOLAS DE PORT","0383202717","sarlettec@wanadoo.fr","4887766590","48877665900028","17",2400000,54,"32"
"NANCY CONSTRUCTION","https://www.qualibat.com/resultat-de-la-recherche/nancy-construction-49566","PARC D'ACTIVITES NANCY PORTE SUD 6  ALLEE DES PEUPLIERS BP 60014, 54181 HEILLECOURT CEDEX","0383566185","info@nancyconstruction.com","3216904970","32169049700029","22",21720000,54,"32"
"TERRA NOVA ETANCHEITE","https://www.qualibat.com/resultat-de-la-recherche/terra-nova-etancheite-96141","14 ROUTE DE LES BAROCHES GENAVILLE, 54150 LES BAROCHES","0382209536","terra.nova.sarl@orange.fr","7523711870","75237118700010","10",1190000,54,"32"
"COUVRETANCHE","https://www.qualibat.com/resultat-de-la-recherche/couvretanche-75565","2 BIS RUE DES TILLES BP 63046, 54272 ESSEY LES NANCY CEDEX","0383332779","contact@couvretanche.eu","3479760520","34797605200055","18",1880000,54,"32"
"GALLAND CHARPENTES  EURL","https://www.qualibat.com/resultat-de-la-recherche/galland-charpentes-eurl-49635","POLE INDUSTRIEL TOUL EUROPE SECTEUR   A, 54200 TOUL","0383642104","accueil@galland.cc","3512914300","35129143000038","18",1860000,54,"32"
"NANCY ETANCHEITE","https://www.qualibat.com/resultat-de-la-recherche/nancy-etancheite-149466","21 RUE CLAUDE DEBUSSY, 54500 VANDOEUVRE LES NANCY","0670010335","gregorylhome@gmail.com","8096624220","80966242200025","2",150241,54,"32"
"COUVRE-TOIT","https://www.qualibat.com/resultat-de-la-recherche/couvre-toit-156745","ZONE ARTISANALE  DU HAUT SERROIR, 54690 LAY ST CHRISTOPHE","0383314491","couvre-toit2@wanadoo.fr","8084689040","80846890400020","12",2900000,54,"32"
"SOPREMA (AGENCE DE NANCY)","https://www.qualibat.com/resultat-de-la-recherche/soprema-agence-de-nancy--70156","34 RUE ROBERT SCHUMANN BP 90328 ZAC  DU BREUIL MESSEIN, 54716 LUDRES CEDEX","0383292523","travaux-nancy@soprema.fr","4851975520","48519755200055","74",23340000,54,"32"
"ETANCHEITE SERVICES LORRAINE","https://www.qualibat.com/resultat-de-la-recherche/etancheite-services-lorraine-156990","8 LE CLOS CARDINAL, 54210 VILLE EN VERMOIS","0679083710","g.broggi@orange.fr","7916056940","79160569400011","1",313121,54,"32"
"BRUNELLI","https://www.qualibat.com/resultat-de-la-recherche/brunelli-49329","ZA DU SERROIR BP 3, 54690 LAY ST CHRISTOPHE","0383213226","entreprise@brunelli.fr","3170637170","31706371700043","18",2440000,54,"32"
"GALOPIN SAS","https://www.qualibat.com/resultat-de-la-recherche/galopin-sas-49509","ZAC   MOUSSIERE, 54210 VILLE EN VERMOIS","0383561400","accueil@galopin54.fr","3523941910","35239419100030","24",7830000,54,"32"
"COUVREST","https://www.qualibat.com/resultat-de-la-recherche/couvrest-49506","ZONE INDUSTRIELLE 529 RUE DENIS PAPIN, 54710 LUDRES","0383258398","nancy@couvrest.fr","3104033400","31040334000030","45",39100000,54,"32"
"STIRCHLER SAS","https://www.qualibat.com/resultat-de-la-recherche/stirchler-sas-49527","33 ALLEE DES GRANDS PAQUIS ZI EST, 54180 HEILLECOURT","0383322965","contact@stirchler.fr","7718007520","77180075200020","15",1710000,54,"32"
"BATEC LORRAINE","https://www.qualibat.com/resultat-de-la-recherche/batec-lorraine-75880","160 RUE DU JET, 54670 CUSTINES","0383234583","ejulien@bateclorraine.com","4977717410","49777174100020","8",2730000,54,"32"
"CIBLEZ SARL","https://www.qualibat.com/resultat-de-la-recherche/ciblez-sarl-49798","620 RUE JEAN PROUVE, 54710 FLEVILLE DEVANT NANCY","0383505050","contact@ciblez.fr","4181636140","41816361400021","9",2200000,54,"32"
"LAGARDE ET MEREGNANI SAS","https://www.qualibat.com/resultat-de-la-recherche/lagarde-et-meregnani-sas-49462","4 RUE ALBERT  EINSTEIN PARC  D'ACTIVITES SAINT JACQUES II, 54320 MAXEVILLE","0383939300","nancy@lagardemeregnani.fr","4791251140","47912511400013","203",34320000,54,"32"
