"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"PY-ELIAS","https://www.qualibat.com/resultat-de-la-recherche/py-elias-84269","ZA DE LA GOUTTE D AVIN, 90200 AUXELLES BAS","0384271339","pyelias@wanadoo.fr","4290213710","42902137100027","17",1340000,90,"31"
"SCHMIDLIN FRANÇOIS","https://www.qualibat.com/resultat-de-la-recherche/schmidlin-fran-ois-141503","6 RUE DU FORGERON, 90600 GRANDVILLARS","0384278681","f.schmidlin@wanadoo.fr","4782047610","47820476100025","4",476240,90,"31"
"ATS RENOVATIONS","https://www.qualibat.com/resultat-de-la-recherche/ats-renovations-175486","1 RUE DU 21 NOVEMBRE, 90400 DANJOUTIN","0769848336","atsrenovations68@gmail.com","8219720720","82197207200010","3",206000,90,"31"
"EVOLUTION CONFORT SARL","https://www.qualibat.com/resultat-de-la-recherche/evolution-confort-sarl-120033","59 -61 RUE DE VOURVENANS, 90400 TREVENANS","0633152871","contact@evolutionconfort.fr","5181057390","51810573900032","13",1230000,90,"31"
"PEINADO FRANCOIS","https://www.qualibat.com/resultat-de-la-recherche/peinado-francois-183368","30 GRANDE RUE, 90300 SERMAMAGNY","0952980989","francoispeinado@outlook.fr","8380209720","83802097200025","1",295000,90,"31"
"SOGYCOBOIS. SARL","https://www.qualibat.com/resultat-de-la-recherche/sogycobois-sarl-86091","RUE ANDRÉ VIEILLARD, 90140 FROIDEFONTAINE","0384364343","contact@batisseurs-bois.com","5015745450","50157454500015","16",1790000,90,"31"
"CLEMENT PÈRE ET FILS.","https://www.qualibat.com/resultat-de-la-recherche/clement-p-re-et-fils--63128","42 ROUTE DU BALLON D ALSACE, 90200 LEPUIX","0384271836","sarlclement@wanadoo.fr","3340560820","33405608200038","6",503536,90,"31"
"TECHNI TOIT","https://www.qualibat.com/resultat-de-la-recherche/techni-toit-102756","10 RUE PAUL BERT, 90000 BELFORT","0384264058","leporale@orange.fr","4493519490","44935194900028","8",603287,90,"31"
"HOUZE. SARL","https://www.qualibat.com/resultat-de-la-recherche/houze-sarl-86090","43 RUE DES MAQUISARDS, 90300 OFFEMONT","0384260310","houze-sarl@orange.fr","4395748310","43957483100012","14",1250000,90,"31"
"HERSANT ET FILS SARL","https://www.qualibat.com/resultat-de-la-recherche/hersant-et-fils-sarl-121702","4 RUE DE DANJOUTIN, 90000 BELFORT","0384280875","sarlhersant@gmail.com","3261446640","32614466400017","6",611580,90,"31"
"PRO INVEST","https://www.qualibat.com/resultat-de-la-recherche/pro-invest-182005","1 RUE DU GENERAL REISET, 90000 BELFORT","0676141512","proinvest90@gmail.com","8487942020","84879420200012","3",400000,90,"31"
"MOREL. S.A.R.L.","https://www.qualibat.com/resultat-de-la-recherche/morel-s-a-r-l--63173","ZA LA LAINIÈRE 11, AVENUE DE SCHWABMUNCHEN, 90200 GIROMAGNY","0384271072","toiture.morel@wanadoo.fr","3242957240","32429572400037","25",2580000,90,"31"
"BEAUME TOITURE TERRASSE FILS","https://www.qualibat.com/resultat-de-la-recherche/beaume-toiture-terrasse-fils-183875","7 TER RUE DU FORT LA POUDRIERE, 90300 VETRIGNE","0384262638","nbtt90@gmail.com","8812490490","88124904900019","10",1,90,"31"
"TOITURES VALDOYENNES","https://www.qualibat.com/resultat-de-la-recherche/toitures-valdoyennes-123175","2 RUE ANDRE ROUSSELOT, 90300 VALDOIE","0384264149","contact@toiturevaldoyenne.fr","7989926320","79899263200025","8",845313,90,"31"
