"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"SOGEMIA","https://www.qualibat.com/resultat-de-la-recherche/sogemia-1160","76 ROUTE DE METZ BP 40185, 57104 THIONVILLE CEDEX","0382855057","sogemia@wanadoo.fr","4324931610","43249316100033","4",635397,57,"32"
"HOUPERT","https://www.qualibat.com/resultat-de-la-recherche/houpert-188","RUE DE NEUFVILLAGE, 57340 VIRMING","0387017493","houpert.sa@wanadoo.fr","3225326720","32253267200019","29",5230000,57,"32"
"TRASANIT","https://www.qualibat.com/resultat-de-la-recherche/trasanit-276","3 RUE DES MUGUETS, 57990 HUNDLING","0387025245","trasanit@wanadoo.fr","3002192760","30021927600023","2",532165,57,"32"
"SIEB","https://www.qualibat.com/resultat-de-la-recherche/sieb-786","RUE DE L'ETANG, 57155 MARLY","0387508190","sieb@sieb.fr","3839302290","38393022900042","10",5550000,57,"32"
"TOITURES MAGNANI","https://www.qualibat.com/resultat-de-la-recherche/toitures-magnani-61","116 RUE PRINCIPALE BP30012 CREUTZWALD, 57490 CARLING","0387934377","info@toituresmagnani.fr","3309398100","33093981000017","11",1010000,57,"32"
"ELEZI FRERES","https://www.qualibat.com/resultat-de-la-recherche/elezi-freres-151745","1 RUE MARTHE COHN PLATEAU DE FRESCATY, 57685 AUGNY","0954938791","elezifreres@yahoo.fr","5253221290","52532212900020","6",895957,57,"32"
"CONCEPT ETANCHE","https://www.qualibat.com/resultat-de-la-recherche/concept-etanche-162560","159 RUE DE VERDUN, 57700 HAYANGE","0382550916","v.fernandes@conceptetanche.fr","8220304580","82203045800027","6",850480,57,"32"
"HEER FRERES","https://www.qualibat.com/resultat-de-la-recherche/heer-freres-523","PARC ACTISUD SAINT JEAN, 57130 JOUY AUX ARCHES","0387387750","heerfreres@gmail.com","3249708540","32497085400026","8",613036,57,"32"
"SMAC AGENCE LORRAINE CHAMPAGNE ARDENNES","https://www.qualibat.com/resultat-de-la-recherche/smac-agence-lorraine-champagne-ardennes-160593","13 RUE DES GARENNES, 57155 MARLY","0387552129","chesnay@smac.sa.com","6820408370","68204083701620","107",22340000,57,"32"
"MALRIAT","https://www.qualibat.com/resultat-de-la-recherche/malriat-78529","Z.I. - CHEMIN DE DAMBACH, 57230 BITCHE","0387961150","malriat.couverture@wanadoo.fr","5039338140","50393381400017","7",1020000,57,"32"
"MAYEUR ET ROMANI LES TECHNICIENS DU TOIT","https://www.qualibat.com/resultat-de-la-recherche/mayeur-et-romani-les-techniciens-du-toit-387","ZA ROUTE DE VITRY POSTALE : BP 65, 57270 UCKANGE","0382861920","mayeur-romani@wanadoo.fr","3092896430","30928964300012","24",2300000,57,"32"
"SOPREMA (AGENCE DE METZ)","https://www.qualibat.com/resultat-de-la-recherche/soprema-agence-de-metz--69762","6 RUE DES FEIVRES BP 65035, 57071 METZ CEDEX 3","0387749716","travaux-metz@soprema.fr","4851975520","48519755200295","59",16180000,57,"32"
"ETANCHE EST","https://www.qualibat.com/resultat-de-la-recherche/etanche-est-83682","ZONE EUROPORT, 57500 ST AVOLD","0387946580","etancheest@orange.fr","4834294450","48342944500016","11",1280000,57,"32"
"EBI (ENVELOPPE DU BATIMENT INDUSTRIEL)","https://www.qualibat.com/resultat-de-la-recherche/ebi-enveloppe-du-batiment-industriel--1114","3 RUE CHARLES PICARD Z.I. LES JONQUIERES, 57365 ENNERY","0387738111","info@ebi-france.eu","4218814910","42188149100037","32",8690000,57,"32"
"CEB YG","https://www.qualibat.com/resultat-de-la-recherche/ceb-yg-88423","12 RUE DU MALAMBAS POLE INDUSTRIEL DU MALAMBRAS, 57280 HAUCONCOURT","0387625825","cebyg@cebyg.fr","5026572650","50265726500042","7",1650000,57,"32"
