"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"JARNY SARL","https://www.qualibat.com/resultat-de-la-recherche/jarny-sarl-72287","352 RUE DES POIRIERES, 85150 STE FOY","0251323778","sarljarny@orange.fr","4788309040","47883090400015","19",2610000,85,"52"
"P.H.M SARL","https://www.qualibat.com/resultat-de-la-recherche/p-h-m-sarl-47700","13  BIS RUE JACQUES MOREAU, 85460 L'AIGUILLON SUR MER","0251970100","pmetivier@wanadoo.fr","4846713420","48467134200018","4",282527,85,"52"
"AMIAUD SARL","https://www.qualibat.com/resultat-de-la-recherche/amiaud-sarl-46832","3 Z.A. LA COLONNE 1, 85260 LES BROUZILS","0251429136","contact@amiaud.fr","3852160310","38521603100018","58",9550000,85,"52"
"CLIMAT UNI VERT","https://www.qualibat.com/resultat-de-la-recherche/climat-uni-vert-93811","ZI DE LA BEGAUDIERE 7 RUE DES VERGERS D'EOLE, 85800 ST GILLES CROIX DE VIE","0251395042","contact@climatunivert.fr","4903479940","49034799400025","10",1080000,85,"52"
"REMAUD OLIVIER","https://www.qualibat.com/resultat-de-la-recherche/remaud-olivier-133678","ZA DE L'ORMEAU, 85150 STE FLAIVE DES LOUPS","0251340943","olivier.remaud@wanadoo.fr","5340316200","53403162000022","4",388413,85,"52"
"PLANETE ENERGIE","https://www.qualibat.com/resultat-de-la-recherche/planete-energie-174392","RUE DU MLN. NEUF, ZI DE LA DAVILLIERE, 85220 L'AIGUILLON SUR VIE","0251952806","85.planete.energie@gmail.com","8383068920","83830689200012","3",230000,85,"52"
"H.C.L","https://www.qualibat.com/resultat-de-la-recherche/h-c-l-136727","17 AVENUE DE L'ARBORESCENTE PARC EKHO 4, 85500 LES HERBIERS","0251673860","srampillon@h-c-l.fr","4035739180","40357391800048","19",3240000,85,"52"
"BESSE","https://www.qualibat.com/resultat-de-la-recherche/besse-46826","Z.A. LE CHAILLOT 1 ROUTE DU PONT MOURAT, 85310 NESMY","0251980606","contact@sa-besse.fr","3405402100","34054021000028","11",1100000,85,"52"
"PERRAUDEAU P E C","https://www.qualibat.com/resultat-de-la-recherche/perraudeau-p-e-c-93054","Z.A. DE PALLUAU BP 2, 85670 PALLUAU","0251054068","sarl.perraudeau.pec@orange.fr","5400650000","54006500000015","18",1640000,85,"52"
"A E C CROSNIER PATRICE","https://www.qualibat.com/resultat-de-la-recherche/a-e-c-crosnier-patrice-146761","7 RUE DE LA MOULINIÈRE, 85280 LA FERRIERE","0251406078","aep.crosnier@sfr.fr","5296308990","52963089900019","1",146511,85,"52"
"BRUZON ENTREPRISE","https://www.qualibat.com/resultat-de-la-recherche/bruzon-entreprise-151144","ZONE ARTISANALE LES PLANTES, 85370 NALLIERS","0251309995","sebastien.bruzon85@orange.fr","4792297750","47922977500024","2",260557,85,"52"
"GUILBOT FREDERIC","https://www.qualibat.com/resultat-de-la-recherche/guilbot-frederic-148518","ZA LES GRANDES OUCHES, 85400 LES MAGNILS REIGNIERS","0251278166","sarl.guilbot@orange.fr","4779883560","47798835600028","9",917356,85,"52"
"ALOUETTE ENERGIES","https://www.qualibat.com/resultat-de-la-recherche/alouette-energies-95954","LA HAUTE CHABOSSIÈRE, 85500 LES HERBIERS","0251648420","contact@alouette-energies.fr","4494085250","44940852500029","4",571433,85,"52"
"BILLAUD","https://www.qualibat.com/resultat-de-la-recherche/billaud-95417","ZONE ACTIVITES DES BACHELIERS RUE GUSTAVE EIFFEL, 85590 LES EPESSES","0251574112","contact@billaud-habitat.fr","4404647090","44046470900011","15",1650000,85,"52"
"GUILLET S.R","https://www.qualibat.com/resultat-de-la-recherche/guillet-s-r-169156","29 RUE ANDRÉ MARIE AMPÈRE, 85190 AIZENAY","0251946041","guillets2@wanadoo.fr","8232594290","82325942900012","8",738130,85,"52"
"A.B.C. FROID","https://www.qualibat.com/resultat-de-la-recherche/a-b-c-froid-186337","7041 LA BARBOIRE, 85500 CHAMBRETAUD","0251570606","direction@abcfroid85.com","4144701610","41447016100020","13",3090000,85,"52"
"BETHYS SARL","https://www.qualibat.com/resultat-de-la-recherche/bethys-sarl-93559","RUE DES FORGERONS Z.A. LA VOLTIÈRE, 85710 LA GARNACHE","0251353381","contact@bethys-tony.fr","5394241270","53942412700014","3",460711,85,"52"
"PRO ENERGIE","https://www.qualibat.com/resultat-de-la-recherche/pro-energie-175879","364 RUE DE LA BARRE, 85220 COMMEQUIERS","0604193630","pro.energie85@gmail.com","8420142350","84201423500019","5",325491,85,"52"
"ECCS","https://www.qualibat.com/resultat-de-la-recherche/eccs-46911","86 RUE BUNSEN, 85000 LA ROCHE SUR YON","0251371160","eccs-roche@eccs.fr","3097078670","30970786700094","299",37920000,85,"52"
"ANGIBAUD DAVID SARL","https://www.qualibat.com/resultat-de-la-recherche/angibaud-david-sarl-169422","PARC D'ACTIVITÉ LES DOLMENS, 85220 COMMEQUIERS","0228102062","plomberie@davidangibaud.com","8277252350","82772523500010","3",234912,85,"52"
"ECCS","https://www.qualibat.com/resultat-de-la-recherche/eccs-46910","1 RUE LE CORBUSIER CS 11832, 85109 LES SABLES D'OLONNE","0251211145","i.laurent@eccs.fr","3097078670","30970786700037","117",11450000,85,"52"
"J.F. BEIGNON ETS","https://www.qualibat.com/resultat-de-la-recherche/j-f-beignon-ets-95953","20 AVENUE DES SABLES, 85440 TALMONT ST HILAIRE","0251960410","jean-francois.beignon@wanadoo.fr","4819401950","48194019500011","4",768491,85,"52"
"MEDARD TONY","https://www.qualibat.com/resultat-de-la-recherche/medard-tony-108017","RUE DU CARABAS ZONE ARTISANALE LE CHAILLOT, 85310 NESMY","0251435738","medardtony@gmail.com","5077954900","50779549000022","4",481310,85,"52"
"PERRAUDEAU CATTEAU","https://www.qualibat.com/resultat-de-la-recherche/perraudeau-catteau-162634","28 BIS RUE DES COUVREURS ZI LA BEGAUDIERE, 85800 ST GILLES CROIX DE VIE","0251553228","contact@perraudeau.fr","8199647500","81996475000015","9",776078,85,"52"
"DCM","https://www.qualibat.com/resultat-de-la-recherche/dcm-109306","13 ALLEE DES SARMENTS, 85430 LES CLOUZEAUX","0616205287","dcm85@orange.fr","4935029260","49350292600014","2",181757,85,"52"
"IMBERTI JEAN FRANCOIS","https://www.qualibat.com/resultat-de-la-recherche/imberti-jean-francois-105814","6 CHEMIN DE LA LANDE, 85400 LAIROUX","0251280410","gi62@orange.fr","4411625830","44116258300013","2",152499,85,"52"
"CHAUVET JEROME SARL","https://www.qualibat.com/resultat-de-la-recherche/chauvet-jerome-sarl-47486","Z.I.LA GENDRONNIERE 6 RUE GUSTAVE EIFFEL, 85170 LE POIRE SUR VIE","0251064565","contact@sarlchauvetjerome.fr","4193522650","41935226500039","9",1130000,85,"52"
"ENTREPRISE PELLETREAU","https://www.qualibat.com/resultat-de-la-recherche/entreprise-pelletreau-104440","ZI LES BOURRELIÈRES, 85320 MAREUIL SUR LAY DISSAIS","0251305422","contact@entreprise-pelletreau.fr","4814221450","48142214500013","22",2060000,85,"52"
"SARL BERNARD","https://www.qualibat.com/resultat-de-la-recherche/sarl-bernard-114188","ZONE D'ACTIVITES LA VERDURE 41 BD EIFFEL, 85170 BELLEVILLE SUR VIE","0251412569","contact@bernard-es.fr","4314378540","43143785400026","9",851772,85,"52"
"RICHARD THIERRY","https://www.qualibat.com/resultat-de-la-recherche/richard-thierry-176047","19 RUE DE L AIGUE MARINE, 85270 ST HILAIRE DE RIEZ","0685545157","thierry-richard@orange.fr","8347966660","83479666600016","4",600000,85,"52"
"EGPC","https://www.qualibat.com/resultat-de-la-recherche/egpc-147997","11 RUE DU CHAMP DE FOIRE, 85270 NOTRE DAME DE RIEZ","0251933410","eric.guibert@hotmail.fr","5394450980","53944509800012","2",203978,85,"52"
"ROCHEREAU ALAIN SARL","https://www.qualibat.com/resultat-de-la-recherche/rochereau-alain-sarl-110943","256 LE GUY CHATENAY, 85540 ST AVAUGOURD DES LANDES","0986210847","rochereaualainsarl@orange.fr","5308880980","53088809800015","5",435360,85,"52"
