"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"MATHEY JEAN MICHEL SARL","https://www.qualibat.com/resultat-de-la-recherche/mathey-jean-michel-sarl-112830","COLLONGES, 21210 SAULIEU","0380641771","jean-michel.mathey21@orange.fr","4782363340","47823633400015","3",595749,21,"35"
"FERMETURES SERVICES","https://www.qualibat.com/resultat-de-la-recherche/fermetures-services-58413","2 RUE DES GRANDES VARENNES, 21121 AHUY","0380510888","contactahuy@loiseau-fermetures.fr","4235483460","42354834600026","7",964296,21,"35"
"IZOPREMIUM","https://www.qualibat.com/resultat-de-la-recherche/izopremium-123441","8 RUE DU COLONEL REDOUTEY, 21130 AUXONNE","0380203326","izopremium@orange.fr","5340027610","53400276100011","4",392342,21,"35"
"AG FERMETURES","https://www.qualibat.com/resultat-de-la-recherche/ag-fermetures-116590","3 ROUTE DE LANGRES, 21120 TIL CHATEL","0699443288","agfermeture@gmail.com","5252411470","52524114700020","1",141855,21,"35"
"L'ARTISAN MENUISIER BOURGUIGNON","https://www.qualibat.com/resultat-de-la-recherche/l-artisan-menuisier-bourguignon-147490","10 RUE DES NOVALLES, 21240 TALANT","0380573871","artisanmenuisierbourguignon@orange.fr","8088453090","80884530900018","3",348523,21,"35"
"CHARPENTIERS DE BOURGOGNE","https://www.qualibat.com/resultat-de-la-recherche/charpentiers-de-bourgogne-57979","4 RUE LAVOISIER CS 30099, 21601 LONGVIC CEDEX","0380684690","st@charpentiersbourgogne.com","3118426860","31184268600017","37",6480000,21,"35"
"SOCIETE BRETIN CHRISTOPHE","https://www.qualibat.com/resultat-de-la-recherche/societe-bretin-christophe-86924","HAMEAU DE SAIGEY, 21340 NOLAY","0380219838","christophe.bretin0154@orange.fr","4419864450","44198644500027","4",466073,21,"35"
"TOTAL HABITAT","https://www.qualibat.com/resultat-de-la-recherche/total-habitat-163353","33 RUE DE SAVOISY LE PETIT JAILLY, 21500 TOUILLON","0679044615","total.habitat@free.fr","8221957640","82219576400011","1",160000,21,"35"
"CHAINEAUX FRANCOIS","https://www.qualibat.com/resultat-de-la-recherche/chaineaux-francois-57975","2 RUE DU FOUR, 21410 MALAIN","0380497233","francois.chaineaux@orange.fr","3938069630","39380696300012","2",179281,21,"35"
"MERCUZOT GERARD EURL","https://www.qualibat.com/resultat-de-la-recherche/mercuzot-gerard-eurl-103114","6 RUE CHARLES LAPICQUE, 21000 DIJON","0380355323","mercuzot.gerard@orange.fr","4451882610","44518826100041","2",118586,21,"35"
"AMC AUGEY","https://www.qualibat.com/resultat-de-la-recherche/amc-augey-179953","7 RUE DU MONT BATOIS B.P. 124, 21204 BEAUNE CEDEX","0380241727","contact@amc-augey.com","8493109170","84931091700018","16",1540000,21,"35"
"DIJON FERMETURES","https://www.qualibat.com/resultat-de-la-recherche/dijon-fermetures-103135","16 RUE RENE CHAR, 21000 DIJON","0380736995","dijon.fermetures@orange.fr","4979588270","49795882700014","4",662034,21,"35"
"REMONDY FERMETURES","https://www.qualibat.com/resultat-de-la-recherche/remondy-fermetures-138506","12 RUE PAUL DOUMER, 21110 GENLIS","0677356865","remondy.fermetures@outlook.fr","8087571320","80875713200010","1",140000,21,"35"
"BAUDON REGIS","https://www.qualibat.com/resultat-de-la-recherche/baudon-regis-108759","MENUISERIE BAUDON 4 B RUE DE SEMUR, 21500 ST REMY","0380921106","regis.baudon@orange.fr","3529457290","35294572900023","1",112527,21,"35"
"A + FERMETURES","https://www.qualibat.com/resultat-de-la-recherche/a-fermetures-140983","6 PLACE DES NAZOIRS, 21420 BOUILLAND","0380249084","antoine_breuvart@orange.fr","8108908060","81089080600013","1",160000,21,"35"
"F2CP FERMETURES","https://www.qualibat.com/resultat-de-la-recherche/f2cp-fermetures-126204","8 RUE GEORGES FAIVRE CISSEY, 21190 MERCEUIL","0619791396","fafred@sfr.fr","5030173860","50301738600015","1",136268,21,"35"
"EURL BERTRAND TUPINIER EBENISTERIE D'ART","https://www.qualibat.com/resultat-de-la-recherche/eurl-bertrand-tupinier-ebenisterie-d-art-135127","ZAE DU BOIS GUILLAUME 13 RUE DU PRE RONDOT, 21850 ST APOLLINAIRE","0601922809","contact@menuiserie-tupinier.fr","4427405930","44274059300037","1",152189,21,"35"
"PERROT JEAN MARC ET CLAUDE","https://www.qualibat.com/resultat-de-la-recherche/perrot-jean-marc-et-claude-182531","3 PLACE DU CHAMP DE FOIRE, 21460 EPOISSES","0686376675","perrot.freres@orange.fr","3252613520","32526135200018","3",470000,21,"35"
"GHITO AMENAGEMENT & RENOVATION","https://www.qualibat.com/resultat-de-la-recherche/ghito-amenagement-renovation-177574","3 RUE NICOLAS DE CONDORCET, 21800 CHEVIGNY ST SAUVEUR","0648515797","contact@ghito-renovation.fr","8447301760","84473017600022","8",1160000,21,"35"
"CT SARL","https://www.qualibat.com/resultat-de-la-recherche/ct-sarl-145077","ECO FERMETURES CHEMIN D ARGILLY, 21250 GLANON","0770069363","sarlct@orange.fr","7517208890","75172088900011","1",194946,21,"35"
"POLIER PHILIPPE EURL","https://www.qualibat.com/resultat-de-la-recherche/polier-philippe-eurl-185632","LE VILLAGE, 21210 ST DIDIER","0672959474","eurlpolierphilippe@orange.fr","8017025560","80170255600011","2",114833,21,"35"
"D.A.M.","https://www.qualibat.com/resultat-de-la-recherche/d-a-m--151449","14 BIS GRANDE RUE, 21130 TILLENAY","0663601092","dam.entreprise@free.fr","8033930320","80339303200013","1",102168,21,"35"
"BEAUNE STORES","https://www.qualibat.com/resultat-de-la-recherche/beaune-stores-124091","52 RUE DU FG PERPREUIL, 21200 BEAUNE","0698837894","contact@beaunestores.com","8018286090","80182860900017","4",638217,21,"35"
"CONSEIL CONFORT ENERGIE","https://www.qualibat.com/resultat-de-la-recherche/conseil-confort-energie-87945","ZAC DES COMBETS, 21410 FLEUREY SUR OUCHE","0380760165","s.ccefleurey@orange.fr","4810322740","48103227400039","10",1160000,21,"35"
"CHEVRIER DANIEL","https://www.qualibat.com/resultat-de-la-recherche/chevrier-daniel-152556","11 RUE LUZERNE, 21430 CENSEREY","0648213513","danchevrier@sfr.fr","8089696200","80896962000018","1",87000,21,"35"
"MENUISERIE DIDIER GILLET","https://www.qualibat.com/resultat-de-la-recherche/menuiserie-didier-gillet-183144","52 GRANDE RUE, 21570 BRION SUR OURCE","0380937794","gillet.didier@orange.fr","8777173140","87771731400018","10",490599,21,"35"
"LOGIS ECO CONSEIL","https://www.qualibat.com/resultat-de-la-recherche/logis-eco-conseil-83611","1 K RUE DES HERBIOTTES, 21160 MARSANNAY LA COTE","0380517069","info@logisecoconseil.fr","4818978170","48189781700039","13",1170000,21,"35"
"GD SERVICES","https://www.qualibat.com/resultat-de-la-recherche/gd-services-130094","4 BIS RUE D'AVAU, 21130 CHAMPDOTRE","0662372522","contact@gdservices21.fr","8010971630","80109716300019","2",194860,21,"35"
"MENUISERIE ROGER JEAN-CLAUDE","https://www.qualibat.com/resultat-de-la-recherche/menuiserie-roger-jean-claude-152274","9 RUE DE LA GARE, 21260 SELONGEY","0380757093","menuiserie.jean.claude.roger@wanadoo.fr","0172409530","01724095300038","10",1530000,21,"35"
"MILLIERE SAS","https://www.qualibat.com/resultat-de-la-recherche/milliere-sas-131556","LA PIERRE ST ANTOINE, 21580 SALIVES","0380756288","milliere@orange.fr","3832663500","38326635000016","19",1710000,21,"35"
"MENUISERIE CHARPENTE BOIS DAVID BARBERET","https://www.qualibat.com/resultat-de-la-recherche/menuiserie-charpente-bois-david-barberet-58342","Z. I. SAVIGNY LES BEAUNE, 21200 BEAUNE","0380249482","menuiserie.barberet21@wanadoo.fr","4493340280","44933402800015","10",930644,21,"35"
"M T INSTALLATION","https://www.qualibat.com/resultat-de-la-recherche/m-t-installation-115862","16 RUE NEUVE PROLONGÉE, 21250 POUILLY SUR SAONE","0380207279","mt.installation@yahoo.fr","4878638960","48786389600030","1",191356,21,"35"
"BLOT PHILIPPE","https://www.qualibat.com/resultat-de-la-recherche/blot-philippe-130092","MOLPHEY, 21210 MOLPHEY","0380641155","philip.blot@wanadoo.fr","4035202570","40352025700029","2",189487,21,"35"
"ENTREPRISE DE BATIMENT ECOLOGIQUE ET INNOVANTE","https://www.qualibat.com/resultat-de-la-recherche/entreprise-de-batiment-ecologique-et-innovante-186825","CHE DES ENLERYS, 21140 SEMUR EN AUXOIS","0768248422","ebei.contact21@gmail.com","8529411450","85294114500017","3",122358,21,"35"
"MENUISERIE ARTISANALE Z.G. SARL","https://www.qualibat.com/resultat-de-la-recherche/menuiserie-artisanale-z-g-sarl-122072","3 COURCEAUX, 21440 CHANCEAUX","0380350983","menuiserie.artisanale.zg@gmail.com","4933004530","49330045300013","3",144088,21,"35"
"DUBAIL PHILIPPE","https://www.qualibat.com/resultat-de-la-recherche/dubail-philippe-109556","12 RUE DE LA FONTAINE AUX LIONS, 21490 CLENAY","0380233157","menuiserie.dubail@wanadoo.fr","3820676350","38206763500021","1",185928,21,"35"
"ALKIMIA SARL","https://www.qualibat.com/resultat-de-la-recherche/alkimia-sarl-58392","ALKIMIA-ACREM METAL-SERRURERIE BERNARD 8 RUE NOURISSAT, 21000 DIJON","0380609529","c.galizzi@alkimia-france.fr","4339128210","43391282100025","71",10680000,21,"35"
"SERRURERIE RADREAU","https://www.qualibat.com/resultat-de-la-recherche/serrurerie-radreau-133918","1 A RUE DU REGIMENT DE BOURGOGNE, 21200 BEAUNE","0380222751","contact@radreau.fr","4448906510","44489065100037","12",1140000,21,"35"
"S.A.C.E.T.","https://www.qualibat.com/resultat-de-la-recherche/s-a-c-e-t--58212","RUE GUSTAVE EIFFEL RENTE LOGEROT, 21160 MARSANNAY LA COTE","0380522356","sacet21@sacet21.fr","0161507400","01615074000039","27",2340000,21,"35"
"DIB PRODUCTION","https://www.qualibat.com/resultat-de-la-recherche/dib-production-58009","2 RUE JOSEPH JACQUARD, 21800 SENNECEY LES DIJON","0380596140","contact@dib-production.fr","3531691050","35316910500049","59",8710000,21,"35"
"DAN-POSE","https://www.qualibat.com/resultat-de-la-recherche/dan-pose-129582","FERME DE LA BUSSIERE, 21640 GILLY LES CITEAUX","0660146782","barrotd0@gmail.com","5027425470","50274254700024","1",167500,21,"35"
"MB DIRECT","https://www.qualibat.com/resultat-de-la-recherche/mb-direct-85513","5 RUE DES CHAMPS AUX FEVES, 21121 FONTAINE LES DIJON","0380539620","d.baumgartner@mbdirect.fr","4143249390","41432493900019","8",1740000,21,"35"
