"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"TESTE RENE","https://www.qualibat.com/resultat-de-la-recherche/teste-rene-32504","167 RUE DU MONT RENAUD, 60400 PONT L'EVEQUE","0344095597","teste.rene@wanadoo.fr","3818849560","38188495600032","14",1300000,60,"53"
"SANI SERVICES","https://www.qualibat.com/resultat-de-la-recherche/sani-services-32633","50 RUE DE COMPIEGNE, 60190 ESTREES ST DENIS","0344413887","contact@saniservices.eu","3482561320","34825613200039","17",1490000,60,"53"
"60 DEGRES","https://www.qualibat.com/resultat-de-la-recherche/60-degres-81946","16 AVENUE DU BEAUVAISIS, 60000 BEAUVAIS","0366721621","contact@60degres.fr","5080650340","50806503400037","18",996722,60,"53"
"ETUDE REALISATION DESENFUMAGE","https://www.qualibat.com/resultat-de-la-recherche/etude-realisation-desenfumage-97752","10 RUE HENRI BECQUEREL BAT D, 60230 CHAMBLY","0130284314","vtual.erd@orange.fr","4886314330","48863143300049","18",3050000,60,"53"
"LE CAMUS SARL","https://www.qualibat.com/resultat-de-la-recherche/le-camus-sarl-32404","227 RUE DE LA REPUBLIQUE, 60280 CLAIROIX","0344902600","lecamus@lecamus.fr","3989521760","39895217600020","19",1830000,60,"53"
"VIGREUX SARL","https://www.qualibat.com/resultat-de-la-recherche/vigreux-sarl-32456","104  AVENUE ALBERT 1ER, 60140 LIANCOURT","0344730644","contact@entreprise-vigreux.fr","4804262120","48042621200019","21",2590000,60,"53"
"RVM (REHABILITATION - VENTILATION ET MAINTENANCE).","https://www.qualibat.com/resultat-de-la-recherche/rvm-rehabilitation---ventilation-et-maintenance--32598","ZAC DU GROS GRELOT RUE AMOUR BAILLON, 60150 THOUROTTE","0344757373","catherinevervin@rvm-ventilation.fr","4015915810","40159158100046","19",2570000,60,"53"
"PA 10","https://www.qualibat.com/resultat-de-la-recherche/pa-10-32610","23 RUE DE VARANVAL, 60680 JONQUIERES","0344856866","pa.10@wanadoo.fr","4127252100","41272521000022","14",1190000,60,"53"
"LECOINTRE ERIC","https://www.qualibat.com/resultat-de-la-recherche/lecointre-eric-136617","4 BIS RUE DE LA CENSE, 60210 GRANDVILLIERS","0344460765","etslecointre@gmail.com","4102863550","41028635500020","2",231000,60,"53"
"AIREO","https://www.qualibat.com/resultat-de-la-recherche/aireo-81705","ZAC DE LA GRERIE, 60170 RIBECOURT DRESLINCOURT","0344366886","aireo@orange.fr","5077821340","50778213400021","25",2600000,60,"53"
"SANIBAT 60","https://www.qualibat.com/resultat-de-la-recherche/sanibat-60-90830","5 AVENUE DES NOISETIERS PARC ALATA, 60100 CREIL","0344250665","sanibat@sanibat60.fr","5213516010","52135160100021","25",3550000,60,"53"
"SANI CONFORT","https://www.qualibat.com/resultat-de-la-recherche/sani-confort-32262","5001 RUE DES AGEUX, 60870 BRENOUILLE","0344722078","etestelin@saniconfort.fr","5269205330","52692053300027","34",2980000,60,"53"
"BRIGAUD ETS SARL","https://www.qualibat.com/resultat-de-la-recherche/brigaud-ets-sarl-32430","9 RUE DE CALAIS, 60430 NOAILLES","0344033064","patrick.brigaud@wanadoo.fr","3164873050","31648730500013","13",1810000,60,"53"
"BLED ETS","https://www.qualibat.com/resultat-de-la-recherche/bled-ets-32436","3 RUE DU MOULIN, 60120 GANNES","0344514204","ets.bled@free.fr","3280463960","32804639600029","17",2250000,60,"53"
"EEGC","https://www.qualibat.com/resultat-de-la-recherche/eegc-76911","63 RUE DE LA SEIGNEURIE, 60260 LAMORLAYE","0344210070","eegc@eegc.fr","5018536910","50185369100035","57",12890000,60,"53"
"ENTREPRISE COLLET","https://www.qualibat.com/resultat-de-la-recherche/entreprise-collet-105496","65 RUE MARCEL POULIN, 60640 GUISCARD","0344432324","colletfrancis@orange.fr","5336855820","53368558200017","10",551357,60,"53"
"CIEPIELA ET BERTRANUC SAS","https://www.qualibat.com/resultat-de-la-recherche/ciepiela-et-bertranuc-sas-32438","331 RUE HENRI BESSEMER ZAET LES HAIES, 60100 CREIL","0344280505","contact@ciepiela-bertranuc.fr","7805614030","78056140300079","70",6690000,60,"53"
"EIFFAGE ENERGIE SYSTEMES - BARTH","https://www.qualibat.com/resultat-de-la-recherche/eiffage-energie-systemes---barth-32369","290 RUE HENRY BESSEMER ZAET DE SAINT MAXIMIN, 60100 CREIL","0344254300","bernadette.delafontaine@eiffage.com","3106556260","31065562600037","75",17570000,60,"53"
