"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"MASSON AGENCEMENT","https://www.qualibat.com/resultat-de-la-recherche/masson-agencement-52514","54 RUE VICTOR HUGO, 42400 SAINT CHAMOND","0477220496","sabine@masson-agencement.com","4133837040","41338370400017","4",509672,42,"91"
"GRIZARD AGENCEMENT","https://www.qualibat.com/resultat-de-la-recherche/grizard-agencement-53421","260 ROUTE DE BRIENNON BP 16, 42720 POUILLY SOUS CHARLIEU","0477693344","contact@grizard-agencement.com","4421190870","44211908700017","44",12110000,42,"91"
"ACTION CONCEPT MENUISERIE","https://www.qualibat.com/resultat-de-la-recherche/action-concept-menuiserie-53249","2 RUE DU PECHIER, 42390 VILLARS","0477938766","gestion@acm42.fr","3903001500","39030015000021","6",1560000,42,"91"
"MENUBOIS","https://www.qualibat.com/resultat-de-la-recherche/menubois-53283","117 RUE MICHEL RONDET ZI LA VILLETTE, 42153 RIORGES","0477708932","contact@menubois.fr","3828363440","38283634400020","19",2290000,42,"91"
"ERBA S.A.","https://www.qualibat.com/resultat-de-la-recherche/erba-s-a--52885","Z.I. LE CHAMBON 4 RUE LAVOISIER BP 36, 42420 LORETTE","0477750106","erba@erba-groupe.com","3475907700","34759077000058","27",5560000,42,"91"
"CREA BOIS","https://www.qualibat.com/resultat-de-la-recherche/crea-bois-108059","ZA LES PLAINES, 42120 PARIGNY","0477724745","contact@creabois-agencement.fr","5017860570","50178605700023","27",4130000,42,"91"
"IDEAL' MENUISERIES","https://www.qualibat.com/resultat-de-la-recherche/ideal-menuiseries-52826","LA BOUTERESSE RD 1089, 42130 STE AGATHE LA BOUTERESSE","0477240506","contact@ideal-menuiseries.com","3447383310","34473833100059","11",3240000,42,"91"
"A.CO.PRO.","https://www.qualibat.com/resultat-de-la-recherche/a-co-pro--53400","139 RUE MICHEL RONDET ZA LA VILLETTE, 42153 RIORGES","0477673683","contact@acp-verandas.fr","4131922120","41319221200038","12",1420000,42,"91"
"DURIF FLORENT - A.R.M.S","https://www.qualibat.com/resultat-de-la-recherche/durif-florent---a-r-m-s-182997","123 CHEMIN DE MALEPINE, 42340 VEAUCHETTE","0771222019","durif.florent@orange.fr","8302337140","83023371400021","1",30266,42,"91"
"RANCHOUX ET RANC","https://www.qualibat.com/resultat-de-la-recherche/ranchoux-et-ranc-52578","21 RUE VICTOR GRIGNARD, 42000 SAINT ETIENNE","0477915060","contact@ranchoux-ranc.com","7763688050","77636880500029","15",2650000,42,"91"
"VERANDAS JEAN BLANC - VJB","https://www.qualibat.com/resultat-de-la-recherche/verandas-jean-blanc---vjb-130688","4 RUE SIMONE DE BEAUVOIR, 42580 L'ETRAT","0477413017","contact@vjbalu.com","8085814820","80858148200037","16",2710000,42,"91"
"ALUVER VITRERIE Y SALVADOR","https://www.qualibat.com/resultat-de-la-recherche/aluver-vitrerie-y-salvador-71347","6 RUE DU CAPITOLE ZI LE FORUM, 42110 FEURS","0477261342","aluver.vitrerie@orange.fr","4850680430","48506804300028","4",499000,42,"91"
"PEGUET PAYSAGES","https://www.qualibat.com/resultat-de-la-recherche/peguet-paysages-163084","81 ZONE ARTISANALE LAPRA, 42330 ST BONNET LES OULES","0477304101","jpeguet@peguetpaysages.fr","4447944160","44479441600024","32",3300000,42,"91"
"HE3 INSTALLATIONS - LABRUYERE FRANCK","https://www.qualibat.com/resultat-de-la-recherche/he3-installations---labruyere-franck-188573","3 RUE DUFOUR, 42000 ST ETIENNE","0608311018","franck.labruyere@he3solutions.com","8394426130","83944261300015","1",22088,42,"91"
"AFR - AMENAGEMENT ET FINITION DU ROANNAIS","https://www.qualibat.com/resultat-de-la-recherche/afr---amenagement-et-finition-du-roannais-136808","10 RUE DE LA CHAIZE, 42300 ROANNE","0676966858","afr.dutel@orange.fr","8089777630","80897776300024","2",340000,42,"91"
"RIVORY MENUISERIE","https://www.qualibat.com/resultat-de-la-recherche/rivory-menuiserie-175379","27 RUE DU PROFESSEUR VORON, 42410 PELUSSIN","0474877364","contact@menuiserierivory.fr","8336629010","83366290100010","8",639154,42,"91"
"PLANFORET","https://www.qualibat.com/resultat-de-la-recherche/planforet-52962","7 RUE DANTON - Z.I., 42000 SAINT ETIENNE","0477323650","info@planforet.com","3036482160","30364821600016","18",2440000,42,"91"
"PEURIERE","https://www.qualibat.com/resultat-de-la-recherche/peuriere-53040","""LES FRANCHISES"", 42120 PERREUX","0477684735","menuiserie.peuriere@wanadoo.fr","3810436030","38104360300012","6",491163,42,"91"
