"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"CBC 50","https://www.qualibat.com/resultat-de-la-recherche/cbc-50-80019","32 AVENUE MAL DE LATTRE  DE TASSIGNY, 50100 CHERBOURG","0233220909","r.delahaye@groupe-delplast.fr","3535785290","35357852900011","20",2020000,50,"45"
"BAUGE SOCIETE","https://www.qualibat.com/resultat-de-la-recherche/bauge-societe-11585","21 ROUTE DES CLOSEAUX ROMAGNY, 50140 ROMAGNY FONTENAY","0233590274","contact@sasbauge.fr","3908263450","39082634500014","12",1180000,50,"45"
"SOCODIME","https://www.qualibat.com/resultat-de-la-recherche/socodime-12194","1459 RUE DE LA MONTCHATONNIERE, 50200 TOURVILLE SUR SIENNE","0233075758","elsa.joly@socodime.fr","3317594560","33175945600030","13",1530000,50,"45"
"ESPACE BAIES","https://www.qualibat.com/resultat-de-la-recherche/espace-baies-12196","49 AVENUE DU MARECHAL LECLERC, 50400 GRANVILLE","0233918619","contact@espace-baies.fr","4442039390","44420393900012","6",1230000,50,"45"
"TL PRODUCTION","https://www.qualibat.com/resultat-de-la-recherche/tl-production-12079","531 ROUTE DE VILLEDIEU LE BAS THEIL, 50400 ST PLANCHERS","0233906897","tl.production@wanadoo.fr","3821321570","38213215700035","11",1190000,50,"45"
"2G CONFORT","https://www.qualibat.com/resultat-de-la-recherche/2g-confort-122863","83 BOULEVARD PIERRE MENDES FRANCE, 50100 CHERBOURG-OCTEVILLE","0233410564","2gconfort.cherbourg@lorenove.fr","7980145360","79801453600014","4",547440,50,"45"
"ATELIER POMMIER","https://www.qualibat.com/resultat-de-la-recherche/atelier-pommier-138843","4 HAMMEAU DUVIGNY, 50810 BERIGNY","0233576842","julien-pommier@orange.fr","4784457520","47844575200015","2",113261,50,"45"
"DECORISOL","https://www.qualibat.com/resultat-de-la-recherche/decorisol-119721","ZI SAUX MARAIS 173 IMPASSE DES SORBIERS, 50110 TOURLAVILLE","0233403629","c.lebreuilly@alu-glass.com","4084806550","40848065500047","7",660600,50,"45"
"MIROITERIE DU MONT SAINT MICHEL","https://www.qualibat.com/resultat-de-la-recherche/miroiterie-du-mont-saint-michel-159557","ZA AUBERGE DE LA MARE, 50200 COUTANCES","0233766000","contact.coutances@mmsm.fr","3116669600","31166696000068","15",1470000,50,"45"
"MIROITERIE DU MONT SAINT MICHEL","https://www.qualibat.com/resultat-de-la-recherche/miroiterie-du-mont-saint-michel-133842","ZONE D'ACTIVITE LE PRETOT, 50400 GRANVILLE","0233906574","c.lebreuilly@alu-glass.com","3116669600","31166696000043","8",1490000,50,"45"
"ISO 50","https://www.qualibat.com/resultat-de-la-recherche/iso-50-76141","2 RUE DE L'ECAUDERIE ROUTE DE CARENTAN BP 50604, 50200 COUTANCES","0233472349","maytop.iso.50@wanadoo.fr","3406980590","34069805900029","10",1090000,50,"45"
"MIROITERIE DU MONT ST MICHEL","https://www.qualibat.com/resultat-de-la-recherche/miroiterie-du-mont-st-michel-11896","PARC D'ACTIVITE DE L'ESTUAIRE 44 AVENUE DE LA PIERRE VALLEE BP 220, 50220 POILLEY","0233587253","contact.avranches@mmsm.fr","3116669600","31166696000035","11",2310000,50,"45"
"B'PLAST INDUSTRIE - AGENCE DE SAINT LO","https://www.qualibat.com/resultat-de-la-recherche/b-plast-industrie---agence-de-saint-lo-11522","10 RUE DES FRERES LUMIERE, 50180 AGNEAUX","0233051606","","5045461020","50454610200196","25",3720000,50,"45"
