"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"ISO'ZEN","https://www.qualibat.com/resultat-de-la-recherche/iso-zen-185096","13 RUE GUILLAUME LE CONQUERANT, 14370 ARGENCES","0662540810","iso-zen@hotmail.com","7918970020","79189700200022","2",183983,14,"71"
"ENTREPRISE BACON","https://www.qualibat.com/resultat-de-la-recherche/entreprise-bacon-168349","1 RUE DES BOURRELIERS, 14123 IFS","0231996281","a.bacon@entreprisebacon.fr","8287867230","82878672300019","9",449697,14,"71"
"FOUQUES BRANCHE BATIMENT SARL","https://www.qualibat.com/resultat-de-la-recherche/fouques-branche-batiment-sarl-11544","ZA DE CARDONVILLE VOIE DES ALLIES, 14740 BRETTEVILLE L'ORGUEILLEUSE","0231737144","expl@diesnis.fr","4838477030","48384770300020","9",1550000,14,"71"
"CNP ISOLATION","https://www.qualibat.com/resultat-de-la-recherche/cnp-isolation-118387","21 RUE DES MOISSONS, 14210 EVRECY","0650764481","cnpisolation@gmail.com","7981837450","79818374500016","1",138000,14,"71"
"SARL EUDELINE","https://www.qualibat.com/resultat-de-la-recherche/sarl-eudeline-163955","CHEMIN DE LA FORGE, 14600 PENNEDEPIE","0231883096","eudeline14@orange.fr","4803311720","48033117200019","2",180747,14,"71"
"ZL BOIS CONSTRUCTION","https://www.qualibat.com/resultat-de-la-recherche/zl-bois-construction-182543","1 RUE DE L'EGLISE, 14310 PARFOURU SUR ODON","0682136931","zlbois.dejardin@gmail.com","8081836020","80818360200024","1",11248,14,"71"
"CPL BOIS","https://www.qualibat.com/resultat-de-la-recherche/cpl-bois-11077","ZI RUE DE LA RÉSISTANCE, 14400 BAYEUX","0231221221","info@cplbois.fr","4087867470","40878674700027","62",9080000,14,"71"
"JAMES CYRIL","https://www.qualibat.com/resultat-de-la-recherche/james-cyril-133969","2 RUE DU GRAND LAY, 14190 FONTAINE LE PIN","0231408655","cyril.james14190@gmail.com","4799167280","47991672800013","2",115728,14,"71"
"PERRIER","https://www.qualibat.com/resultat-de-la-recherche/perrier-11098","CD 78 HAMEAU DE BROCOTTES LIEU DIT L'EPINAY, 14430 HOTOT EN AUGE","0231792318","perrier.sarl@wanadoo.fr","3254346860","32543468600037","4",516218,14,"71"
"APB","https://www.qualibat.com/resultat-de-la-recherche/apb-108910","55 RUE  DU GENERAL DE GAULLE, 14550 BLAINVILLE SUR ORNE","0231397335","apb14550@gmail.com","4991062190","49910621900037","37",4930000,14,"71"
"PAP","https://www.qualibat.com/resultat-de-la-recherche/pap-163515","11 ROUTE D'AUDRIEU, 14250 TILLY SUR SEULLES","0615373074","pap.caen@outlook.fr","8030464570","80304645700013","1",111916,14,"71"
"CRHN","https://www.qualibat.com/resultat-de-la-recherche/crhn-162668","ZI DE LA JALOUSIE 9 RUE DES GRANDS CHAMPS, 14540 ST AIGNAN DE CRAMESNIL","0233759145","ludivine.crh.normandie@gmail.com","8226865640","82268656400029","29",2670000,14,"71"
"SL MENUISERIE","https://www.qualibat.com/resultat-de-la-recherche/sl-menuiserie-173162","3 IMPASSE DELA BIGNE, 14260 JURQUES","0670038222","sl.menuiserie@orange.fr","8337297590","83372975900013","3",184232,14,"71"
"JAF RENOVATION","https://www.qualibat.com/resultat-de-la-recherche/jaf-renovation-177397","2 BIS RUE DES FRERES CHAPPE, 14540 GRENTHEVILLE","0698176640","flament.fred@hotmail.fr","8442209470","84422094700023","3",85000,14,"71"
"BATI BOIS NORMANDIE","https://www.qualibat.com/resultat-de-la-recherche/bati-bois-normandie-11342","RUE JEAN MONNET ZAC LAZZARO, 14460 COLOMBELLES","0231340276","bati-bois@wanadoo.fr","3844944640","38449446400025","11",1350000,14,"71"
"COMBLES ET CREATION","https://www.qualibat.com/resultat-de-la-recherche/combles-et-creation-81737","4 RUE DU CHEMIN DE FER MINIER, 14420 POTIGNY","0231409111","diesnis.j@wanadoo.fr","3432739910","34327399100020","9",1240000,14,"71"
"DECLIC HABITAT","https://www.qualibat.com/resultat-de-la-recherche/declic-habitat-98174","3 RN13 ZI OUEST 1 CHEMIN DES BISSONNETS, 14650 CARPIQUET","0231280667","declichabitat@gmail.com","5310986480","53109864800037","10",661644,14,"71"
"Not found","https://www.qualibat.com/resultat-de-la-recherche/caractere-bois-construction-116824","Not found","Not found","Not found","Not found","Not found","Not found","Not found",14,"71"
"LES CHARPENTIERS DU PAYS D'AUGE","https://www.qualibat.com/resultat-de-la-recherche/les-charpentiers-du-pays-d-auge-97084","RUE DE L'EUROPE ZA DU LIEU DORE, 14100 ST MARTIN DE LA LIEUE","0231320802","contact@charpentierspaysdauge.com","5348937970","53489379700033","11",1320000,14,"71"
"DUHAUTBOIS SARL","https://www.qualibat.com/resultat-de-la-recherche/duhautbois-sarl-112617","26 AVENUE DU TEURPILLEUR LA COMBATANTE, 14117 ARROMANCHES LES BAINS","0661149326","duhautboiseric@yahoo.fr","4902019930","49020199300014","2",327976,14,"71"
"PH ENERGIES","https://www.qualibat.com/resultat-de-la-recherche/ph-energies-78826","318 RUE DES DIGUES, 14123 FLEURY SUR ORNE","0231826933","protect.habitat@wanadoo.fr","4821216470","48212164700028","16",3000000,14,"71"
"CAEN RENOV","https://www.qualibat.com/resultat-de-la-recherche/caen-renov-149995","63 RUE CANCHY, 14000 CAEN","0231838756","caen.renov.14@gmail.com","4833140430","48331404300033","6",383207,14,"71"
"PANIER STEPHANE","https://www.qualibat.com/resultat-de-la-recherche/panier-stephane-95662","Z.A 6 RUE AUGUSTIN RIFFAULT, 14540 SOLIERS","0231231319","panier.stephane@orange.fr","4797879620","47978796200022","11",1460000,14,"71"
"A TOUTES POSES","https://www.qualibat.com/resultat-de-la-recherche/a-toutes-poses-147795","37 AVENUE DE LA CITE MINIERE, 14190 ST GERMAIN LE VASSON","0231907558","atoutesposes@nordnet.fr","4333316180","43333161800028","4",380116,14,"71"
"FHD","https://www.qualibat.com/resultat-de-la-recherche/fhd-82646","ZA DE LA MESNILLIERE 8 RUE DU BEL AIR, 14790 VERSON","0231260283","mstephan@fhd-couverture.fr","5075492850","50754928500017","15",1150000,14,"71"
"MENUISERIE MENARD SARL","https://www.qualibat.com/resultat-de-la-recherche/menuiserie-menard-sarl-189647","LIEU-DIT LA COLIBERDERIE, 14330 LE BREUIL EN BESSIN","0231920408","menard.menuiserie@orange.fr","8890210020","88902100200015","10",839278,14,"71"
"LEFEVRE R SAS","https://www.qualibat.com/resultat-de-la-recherche/lefevre-r-sas-147112","26 AVENUE DE THIES, 14000 CAEN","","robin.lefevre14@gmail.com","8092007690","80920076900028","5",431915,14,"71"
"PEINTURE CREATION","https://www.qualibat.com/resultat-de-la-recherche/peinture-creation-77955","RUE DU CLOS SAINT JOSEPH CHEMIN DES CHENES, 14320 ST MARTIN DE FONTENAY","0231803959","peinture.creation@orange.fr","4223231540","42232315400035","10",1210000,14,"71"
"POUCHIN DUVAL SARL","https://www.qualibat.com/resultat-de-la-recherche/pouchin-duval-sarl-11054","5 BOULEVARD TIMMERMAN, 14140 LIVAROT","0231635759","pouchin.duval@wanadoo.fr","4312777970","43127779700012","15",1610000,14,"71"
"ESNAULT CHARPENTE","https://www.qualibat.com/resultat-de-la-recherche/esnault-charpente-11132","17 LE PLAIN, 14860 AMFREVILLE","0231787278","contact@esnaultcharpente.fr","3409119730","34091197300014","21",1690000,14,"71"
"14 ATM SARL","https://www.qualibat.com/resultat-de-la-recherche/14-atm-sarl-170003","110 ROUTE D'OUILLY LE VICOMTE LIEU DIT LA POMMERAYE, 14100 ST DESIR","0231630688","14atm@atriome.fr","8313722710","83137227100013","4",299742,14,"71"
"MARTIN FRANCIS SAS","https://www.qualibat.com/resultat-de-la-recherche/martin-francis-sas-103826","LES POULTIERS, 14350 ST JEAN DES ESSARTIERS","0231778557","ent-francis.martin@orange.fr","7979292130","79792921300016","3",142581,14,"71"
"CENTRE DE L'AMELIORATION ENERGETIQUE","https://www.qualibat.com/resultat-de-la-recherche/centre-de-l-amelioration-energetique-172257","ZONE INDUSTRIELLE 6 RUE DES ALIZES, 14790 VERSON","0250109368","cae.normandie@outlook.com","8341069400","83410694000028","11",1270000,14,"71"
"RG EFFICIENCE","https://www.qualibat.com/resultat-de-la-recherche/rg-efficience-183870","3 IMPASSE DE GRIEU  PARC D'ACTIVITES DE LAUNAY, 14130 PONT-L'EVEQUE","0767402299","thierry.gerbe@rg-efficience.com","8821594600","88215946000022","10",343443,14,"71"
"ISODECORS SARL","https://www.qualibat.com/resultat-de-la-recherche/isodecors-sarl-180488","ZAC DU CINGAL LA SENTE DE GOMESNIL, 14680 BRETEVILLE-SUR-LAIZE","0250082536","isodecors@gmail.com","5249305910","52493059100028","2",63111,14,"71"
"LEPLEUX PEINTURE","https://www.qualibat.com/resultat-de-la-recherche/lepleux-peinture-189410","10 RTE DE CHERBOURG, 14230 ISIGNY SUR MER","0683933517","lepleuxpeinture@gmail.com","8846398570","88463985700017","1",27783,14,"71"
"CCHF","https://www.qualibat.com/resultat-de-la-recherche/cchf-176926","ZA ROUTE DE SAINT AUBIN D'ARQUENAY 120358, 14880 COLLEVILLE MONTGOMERY","0231370932","14cchf@gmail.com","8413436840","84134368400012","5",983979,14,"71"
"CRIS RAVALEMENT","https://www.qualibat.com/resultat-de-la-recherche/cris-ravalement-128441","4 RUE LUCIEN MANGEMATIN, 14460 COLOMBELLES","0666114040","sacuiu.s@hotmail.fr","7939121060","79391210600010","2",160000,14,"71"
"BENOIT EURL","https://www.qualibat.com/resultat-de-la-recherche/benoit-eurl-103569","28 RUE DE BEUVILLE, 14920 MATHIEU","0231439937","eubenoit@wanadoo.fr","4494092000","44940920000028","1",67000,14,"71"
"MO HABITAT","https://www.qualibat.com/resultat-de-la-recherche/mo-habitat-182572","LES CINQ FERMES, 14320 FONTENAY LE MARMION","0231305660","mo.habitat14@gmail.com","8495283020","84952830200011","3",121798,14,"71"
"SARL MICHEL COSTIL","https://www.qualibat.com/resultat-de-la-recherche/sarl-michel-costil-79435","ZA DES TERRES NOIRES 4, RUE DES FOURS A CHAUX, 14310 VILLERS BOCAGE","0231250960","sarlmichelcostil@orange.fr","4517117740","45171177400021","11",1260000,14,"71"
"AVISOL","https://www.qualibat.com/resultat-de-la-recherche/avisol-151994","157 RUE DE CAEN, 14123 IFS","0231839492","avisol.caen@gmail.com","8046693230","80466932300011","10",1210000,14,"71"
"GUILLOUET SARL","https://www.qualibat.com/resultat-de-la-recherche/guillouet-sarl-110231","CD 50 ROUTE DU COUPE GORGE, 14340 LA BOISSIERE","0231322432","regis.guillouet@9business.fr","4475137060","44751370600021","6",675939,14,"71"
"DUCY XAVIER","https://www.qualibat.com/resultat-de-la-recherche/ducy-xavier-116292","CHEMIN DE LA BRUYERE HAUVEL, 14130 LE TORQUESNE","0231626607","xavier.ducy@wanadoo.fr","4887514620","48875146200018","5",488485,14,"71"
"RENOV'HABITAT","https://www.qualibat.com/resultat-de-la-recherche/renov-habitat-186005","17 RUE JEAN GABIN , 14540 LE CASTELET","0675930522","renovhabitat@renovhabitat-caen.fr","8839346710","88393467100024","2",120000,14,"71"
"A.M AMENAGEMENT","https://www.qualibat.com/resultat-de-la-recherche/a-m-amenagement-186008","12 RUE AUX BOUETS, 14840 DEMOUVILLE","0784950119","teddypecile@outlook.fr","8886630440","88866304400012","2",112267,14,"71"
"STEBA","https://www.qualibat.com/resultat-de-la-recherche/steba-94329","ROUTE DE BAYEUX D 5, 14400 CROUAY","0231925231","steba-charpente@wanadoo.fr","4411449460","44114494600015","10",839462,14,"71"
"LOOK HABITAT","https://www.qualibat.com/resultat-de-la-recherche/look-habitat-99070","16 RUE DE L'AVENIR, 14650 CARPIQUET","0231355787","pjcaen@hotmail.fr","4532383540","45323835400030","14",1650000,14,"71"
"MOISSERON SARL","https://www.qualibat.com/resultat-de-la-recherche/moisseron-sarl-104449","LE HAMEL PINS, 14350 LE BENY BOCAGE","0608348357","francois.moisseron@free.fr","5314937650","53149376500014","4",297752,14,"71"
"SYLVAIN HUE","https://www.qualibat.com/resultat-de-la-recherche/sylvain-hue-188147","13 ALL DU MOULIN A HUILE, 14210 TOURVILLE SUR ODON","0231081817","sylvainhue93@gmail.com","8384700370","83847003700014","1",175239,14,"71"
