"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"AQUATAIR","https://www.qualibat.com/resultat-de-la-recherche/aquatair-71337","92 CHEMIN DE L'AULIEU, 74140 SCIEZ","0450816241","aquatair@ventimeca.com","4913852090","49138520900029","21",4019999.9999999995,74,"53"
"BARBALAT MICHEL","https://www.qualibat.com/resultat-de-la-recherche/barbalat-michel-36557","21 ROUTE DE LA SALLE ZA DES ROMAINS SUD, 74960 CRAN GEVRIER","0450220523","barbalat@barbalat.com","3153202910","31532029100034","36",3610000,74,"53"
"AIR QUALITE ALPES","https://www.qualibat.com/resultat-de-la-recherche/air-qualite-alpes-184687","647 RTE DES FUTAIES, 74370 VILLAZ","0450442669","airqualitealpes@gmail.com","8408266060","84082660600013","5",444659,74,"53"
"SCALABRINI-CLAVEL  SARL","https://www.qualibat.com/resultat-de-la-recherche/scalabrini-clavel-sarl-36615","755 ROUTE DE LOVAGNY, 74330 POISY","0450462274","contact@scalabrini-clavel.fr","3230363680","32303636800013","21",3530000,74,"53"
"ECOCLIMAT","https://www.qualibat.com/resultat-de-la-recherche/ecoclimat-80295","13 RUE DE SANSY, 74600 SEYNOD","0450469212","jpl@eco-climat.com","4922890120","49228901200030","10",1020000,74,"53"
"THERM SANIT EQUIPEMENT HYDRAULIQUE","https://www.qualibat.com/resultat-de-la-recherche/therm-sanit-equipement-hydraulique-37146","120, ROUTE DE CLERMONT B.P. 36, 74331 SILLINGY","0450687835","info@therm-sanit.com","4332813180","43328131800017","76",11670000,74,"53"
"PAGET MICHEL ET FILS SAS","https://www.qualibat.com/resultat-de-la-recherche/paget-michel-et-fils-sas-105153","75 CHEMIN DU CHAMPET, 74920 COMBLOUX","0450586310","secretariatpaget@cegetel.net","3508154370","35081543700016","10",1890000,74,"53"
"NAVARRO LE GRAND BAIN","https://www.qualibat.com/resultat-de-la-recherche/navarro-le-grand-bain-37139","LE CRET FEUILLET 112, ROUTE DE CLERMONT, 74330 SILLINGY","0450688180","info@therm-sanit.com","4302572460","43025724600016","28",3400000,74,"53"
"GERMINAL","https://www.qualibat.com/resultat-de-la-recherche/germinal-36366","ZA DESSUS LE FIER 36 IMPASSE DES FRÊNES, 74370 ARGONAY","0450272306","contact@germinal-annecy.fr","3169704330","31697043300041","14",1270000,74,"53"
"ENTREPRISE BERNARDI SAS","https://www.qualibat.com/resultat-de-la-recherche/entreprise-bernardi-sas-36335","152 RUE DES MERISIERS, 74370 PRINGY","0450691265","info@sabernardi.com","3431871670","34318716700030","18",1950000,74,"53"
"AQUATECH","https://www.qualibat.com/resultat-de-la-recherche/aquatech-36578","Not found","Not found","Not found","4141954040","41419540400010","Adresse : ZA DES VERNAIES, 742",1,74,"53"
"PESSEY FOURNIER SARL","https://www.qualibat.com/resultat-de-la-recherche/pessey-fournier-sarl-36569","ZONE INDUSTRIELLE DES ILES, 74130 AYSE","0450972561","pessey.fournier@wanadoo.fr","3506669130","35066691300016","22",3420000,74,"53"
"COCATRIX COLLOMB ENTREPRISE","https://www.qualibat.com/resultat-de-la-recherche/cocatrix-collomb-entreprise-36391","16 CHEMIN DE LA CROIX BP130, 74601 SEYNOD CEDEX","0450691805","info@cocatrix-collomb.com","3216585360","32165853600024","30",4760000,74,"53"
"SIPRA SARL","https://www.qualibat.com/resultat-de-la-recherche/sipra-sarl-36968","54, CHEMIN DE LA CROIX , 74000 ANNECY","0450109556","contact@sipra.fr","3979391580","39793915800028","9",1260000,74,"53"
"REDON SOLUTIONS","https://www.qualibat.com/resultat-de-la-recherche/redon-solutions-103724","164 RUE DES PECHEURS, 74950 SCIONZIER","","solutionventilation@gmail.com","7511492530","75114925300013","1",147245,74,"53"
"CHANAY TOBIE CHAUFFAGE SANITAIRE","https://www.qualibat.com/resultat-de-la-recherche/chanay-tobie-chauffage-sanitaire-110704","1789 ROUTE D'ENTREVERNES, 74410 DUINGT","0450774731","tobiechanay@yahoo.fr","8028382190","80283821900011","1",205000,74,"53"
"VOUILLOZ ET FILS  SARL","https://www.qualibat.com/resultat-de-la-recherche/vouilloz-et-fils-sarl-36655","1528 ROUTE NATIONALE, 74120 MEGEVE","0450210068","ets.vouilloz@wanadoo.fr","6063206200","60632062000010","4",532688,74,"53"
"BOURGEY JEAN-MARIE","https://www.qualibat.com/resultat-de-la-recherche/bourgey-jean-marie-103065","ORBESSY BAS, 74150 ST EUSEBE","0675291863","eaudouce@bourgey.fr","5281542480","52815424800017","2",231553,74,"53"
"MEYER VENTILATION","https://www.qualibat.com/resultat-de-la-recherche/meyer-ventilation-74346","Z.A. DESSUS LE FIER IMPASSE DES FRENES, 74370 ARGONAY","0450272210","meyer.technique@orange.fr","3339984580","33399845800033","14",1890000,74,"53"
"POISSON SERGE ETABLISSEMENTS","https://www.qualibat.com/resultat-de-la-recherche/poisson-serge-etablissements-36581","256 RUE DES MERISIERS ZAC DE PRE VAURIEN, 74370 PRINGY","0450223242","france.dm@poisson-sa.fr","3196882630","31968826300031","34",5000000,74,"53"
"VENTIMECA - CHABLAIS","https://www.qualibat.com/resultat-de-la-recherche/ventimeca---chablais-36646","30 CHEMIN DE L'AULIEU, 74140 SCIEZ","0450723594","administratif.ventimeca@ventimeca.com","3151445350","31514453500053","23",7270000,74,"53"
"ALPES ENERGIE","https://www.qualibat.com/resultat-de-la-recherche/alpes-energie-37054","ROUTE DES FUTAIES, 74370 VILLAZ","0450667600","alpesenergie@wanadoo.fr","4341149220","43411492200025","47",7460000,74,"53"
"DAGAND  MICHEL SA","https://www.qualibat.com/resultat-de-la-recherche/dagand-michel-sa-36414","CHEMIN DU BERNOUD B.P. 401, 74150 RUMILLY","0450010368","info@dagand.fr","3103604820","31036048200023","20",2190000,74,"53"
"METALP","https://www.qualibat.com/resultat-de-la-recherche/metalp-156707","74 IMPASSE DU PACHORE, 74550 PERRIGNIER","0450724518","metalp@orange.fr","4994960320","49949603200024","6",936134,74,"53"
"EITF","https://www.qualibat.com/resultat-de-la-recherche/eitf-37210","184 RUE DES LYS, 74330 EPAGNY","0450223056","e.i.t.f@wanadoo.fr","4424773030","44247730300022","5",900000,74,"53"
"ELEM SARL","https://www.qualibat.com/resultat-de-la-recherche/elem-sarl-37035","1999 AVENUE ANDRÉ LASQUIN, 74700 SALLANCHES","0450939315","contact@elem-projet.com","4011608170","40116081700029","26",3500000,74,"53"
