"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"MENUISERIE TEISSIER ROUQUET","https://www.qualibat.com/resultat-de-la-recherche/menuiserie-teissier-rouquet-128932","LE VILLAGE, 48300 ST FLOUR DE MERCOIRE","0466691416","contact@mtr48.fr","8034487030","80344870300014","7",500900,48,"35"
"IMBERT PÈRE ET FILS SARL","https://www.qualibat.com/resultat-de-la-recherche/imbert-p-re-et-fils-sarl-5024","5 RUE DES TUILES, 48100 LE MONASTIER","0466327437","imbert.pere.fils@wanadoo.fr","3394432440","33944324400019","2",335644,48,"35"
"GELY MENUISERIE SAS","https://www.qualibat.com/resultat-de-la-recherche/gely-menuiserie-sas-5003","ZONE ARTISANALE DE GARDES 17 RUE DES ENTREPRENEURS, 48000 MENDE","0466491320","menuiserie.gely@wanadoo.fr","3523871040","35238710400016","6",742738,48,"35"
"ESTORBRITES LDA","https://www.qualibat.com/resultat-de-la-recherche/estorbrites-lda-143843","LUGAR DO PEDRAL LOTE B SUB-CAVE, 4835-255 GUIMARAES","0035191684","estorbriteslda@hotmail.com","5237783630","52377836300011","6",656070,48,"35"
"MATERIAUX MARTINAZZO","https://www.qualibat.com/resultat-de-la-recherche/materiaux-martinazzo-125855","ZA ST JULIEN DU GOURG ROUTE DE MENDE, 48400 FLORAC","0466492554","martinazzo@toutfaire.com","3490038970","34900389700015","46",9160000,48,"35"
"ALZUR","https://www.qualibat.com/resultat-de-la-recherche/alzur-102928","67 AVENUE DE LA REPUBLIQUE, 48100 LE MONASTIER","0466327152","contact@alzur.fr","3393745970","33937459700013","16",2060000,48,"35"
"GERBAL SARL","https://www.qualibat.com/resultat-de-la-recherche/gerbal-sarl-5020","SARL GERBAL 41 AVENUE DE LA RESISTANCE, 48000 BARJAC","0466470113","contact@menuiserie-gerbal.fr","3895714720","38957147200015","7",560398,48,"35"
"PERRET JEAN","https://www.qualibat.com/resultat-de-la-recherche/perret-jean-98109","L'ESTEVENES, 48250 LUC","0466460673","jperret.menuiseries@orange.fr","7900446480","79004464800018","1",69186,48,"35"
"ATELIER DU PIOU","https://www.qualibat.com/resultat-de-la-recherche/atelier-du-piou-135827","ZA 6 RUE DES CAUSSES, 48100 MARVEJOLS","0466320208","pascal.jeanne3@orange.fr","4242249960","42422499600027","2",138690,48,"35"
"CANAC MENUISERIES","https://www.qualibat.com/resultat-de-la-recherche/canac-menuiseries-4962","ETABLISSEMENT CANAC - MENUISERIES ZAE DU CAUSSE D'AUGE, 48000 MENDE","0466473857","menuiseries@canacentreprises.fr","4152567180","41525671800024","14",1720000,48,"35"
"GARREL MENUISERIE","https://www.qualibat.com/resultat-de-la-recherche/garrel-menuiserie-5110","ZONE ARTISANALE DU GEVAUDAN, 48700 RIEUTORT DE RANDON","0466493031","contact@menuiseriegarrel.fr","3821043960","38210439600033","1",98000,48,"35"
"ENTREPRISE BRASSAC","https://www.qualibat.com/resultat-de-la-recherche/entreprise-brassac-109324","LE BACON, 48200 LES MONTS VERTS","0466319425","brassac.christian@wanadoo.fr","4537070440","45370704400013","6",398336,48,"35"
"DAVID TALLON EURL","https://www.qualibat.com/resultat-de-la-recherche/david-tallon-eurl-142627","LE BOURG, 48100 LE BUISSON","0466314735","annelyse.david@orange.fr","4535037400","45350374000020","1",46004,48,"35"
"TFP MENDE","https://www.qualibat.com/resultat-de-la-recherche/tfp-mende-177897","2 AV DU PERE COUDRIN, 48000 MENDE","0663271240","nbodoira@tryba.fr","7983118410","79831184100026","6",728126,48,"35"
"LHERMET  MENUISERIE","https://www.qualibat.com/resultat-de-la-recherche/lhermet-menuiserie-4951","21, AV. JEAN MOULIN, 48300 LANGOGNE","0466691287","lhermet.menuiserie@orange.fr","7963501140","79635011400016","19",192010000,48,"35"
"MENUISERIE DU GEVAUDAN","https://www.qualibat.com/resultat-de-la-recherche/menuiserie-du-gevaudan-97200","1 IMPASSE DES ENTREPRENEURS, 48200 ST CHELY D'APCHER","0466316923","menuiserie-du-gevaudan@orange.fr","5031902580","50319025800056","4",814728,48,"35"
"MENUISERIES SERVICES","https://www.qualibat.com/resultat-de-la-recherche/menuiseries-services-188055","LOT ROUTE D'ARGENT, 48140 LE MALZIEU VILLE","0687100131","nchapel@menuiseries-services.fr","8910722330","89107223300010","1",1,48,"35"
"TOOL UNIVERS","https://www.qualibat.com/resultat-de-la-recherche/tool-univers-177085","ZA LES TERRES BLEUES, 48000 LANUEJOLS","0632147416","tool-univers@outlook.fr","8283735970","82837359700024","2",394428,48,"35"
"BELARD MENUISERIE","https://www.qualibat.com/resultat-de-la-recherche/belard-menuiserie-4959","ROUTE DES GORGES DU TARN, 48320 ISPAGNAC","0466442084","stephane.belard@orange.fr","3492240140","34922401400010","3",619572,48,"35"
"TECHNI CLOISON","https://www.qualibat.com/resultat-de-la-recherche/techni-cloison-4930","LIEU DIT LE FALISSON, 48000 ST BAUZILE","0466470727","technicloison@gmail.com","3478428090","34784280900027","8",623000,48,"35"
"AMBIANCE BOIS AGENCEMENT","https://www.qualibat.com/resultat-de-la-recherche/ambiance-bois-agencement-99571","ZONE ARTISANALE ROUTE DU MALZIEU, 48200 ST CHELY D'APCHER","0466328339","ambiance-bois2@wanadoo.fr","4534807410","45348074100025","9",542273,48,"35"
"MONTVIGNIER MONET JULIEN","https://www.qualibat.com/resultat-de-la-recherche/montvignier-monet-julien-168453","32 LOTISSEMENT DES EGLANTIERS, 48000 MENDE","0786522296","mc48.julien@gmail.com","8277492840","82774928400010","1",158966,48,"35"
