"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"MRCR","https://www.qualibat.com/resultat-de-la-recherche/mrcr-139709","310, AVENUE DES CAILLOLS LE GRAND PRE - BAT B2, 13012 MARSEILLE 12","0981053220","mrcrpose@gmail.com","8037525910","80375259100013","1",157784,13,"35"
"MOINE MENUISERIE","https://www.qualibat.com/resultat-de-la-recherche/moine-menuiserie-8824","21 IMPASSE DES ROMARINS ZAC DU COLOMBIER, 13150 BOULBON","0490439560","contact@moinemenuiserie.fr","3389333360","33893333600020","39",7620000,13,"35"
"MDM SARL","https://www.qualibat.com/resultat-de-la-recherche/mdm-sarl-175040","29A AVENUE DES CHATREUX, 13004 MARSEILLE 04","0608100123","contact@pleinsoleils.com","8380733770","83807337700015","2",253108,13,"35"
"BELLA VISTA MENUISERIE","https://www.qualibat.com/resultat-de-la-recherche/bella-vista-menuiserie-139217","VOIE DE FINLANDE, 13127 VITROLLES","0442344975","fredericlestringant@gmail.com","8104121710","81041217100029","6",925226,13,"35"
"POINTALVER","https://www.qualibat.com/resultat-de-la-recherche/pointalver-119372","3 CHEMIN DE ST LAMBERT, 13821 LA PENNE SUR HUVEAUNE","0442322930","j.barrier-nannoni@pointalver.fr","3436969510","34369695100023","5",619154,13,"35"
"ADELMY MENUISERIES","https://www.qualibat.com/resultat-de-la-recherche/adelmy-menuiseries-133872","ZAC VAL DE DURANCE RUE DU CABESTAN, 13860 PEYROLLES EN PROVENCE","0644157210","adelmy.menuiseries@gmail.com","7951635180","79516351800025","1",114865,13,"35"
"ALU BELLA STORES","https://www.qualibat.com/resultat-de-la-recherche/alu-bella-stores-79521","142 AVENUE DU 8 MAI 1945, 13240 SEPTEMES LES VALLONS","0491519215","contact@alubellastores.fr","4031603020","40316030200028","11",2300000,13,"35"
"OCF FERMETURES","https://www.qualibat.com/resultat-de-la-recherche/ocf-fermetures-137570","941 AVENUE DES PINS VALLON PERRIN, 13340 ROGNAC","0617578873","ocf.fermetures@free.fr","5188793170","51887931700023","2",107618,13,"35"
"FOUQUE ET FILS (ETS)","https://www.qualibat.com/resultat-de-la-recherche/fouque-et-fils-ets--8676","56 AV DE CAMARGUE CS 90029, 13633 ARLES CX","0490522190","secretariat@fouque.fr","3769202370","37692023700017","31",3190000,13,"35"
"GRAND SUD HABITAT","https://www.qualibat.com/resultat-de-la-recherche/grand-sud-habitat-89353","148 BD RABATEAU, 13010 MARSEILLE 10","0491267777","contact@grandsudhabitat.com","4507779090","45077790900042","13",2390000,13,"35"
"FG FERMETURES","https://www.qualibat.com/resultat-de-la-recherche/fg-fermetures-137703","87 CHEMIN DE LA GARDE RESIDENCE LA CALANQUE BATIMENT A, 13600 LA CIOTAT","0683283162","contact@fgfermetures.com","5107174400","51071744000026","3",328682,13,"35"
"MENUISERIE ALUMINIUM PERFORMANCE","https://www.qualibat.com/resultat-de-la-recherche/menuiserie-aluminium-performance-76781","182 AVENUE DE COROT, 13014 MARSEILLE 14","0491701670","forneronaugros@yahoo.fr","4534520540","45345205400027","8",1030000,13,"35"
"CARREZ MENUISERIES EURL","https://www.qualibat.com/resultat-de-la-recherche/carrez-menuiseries-eurl-116177","195 RUE DE LA SARIETTE LE CLOS DES JARDINS, 13300 SALON DE PROVENCE","0663033920","carrezmenuiseries@wanadoo.fr","4834267140","48342671400026","1",183405,13,"35"
"POSE MENUISERIE SERVICES","https://www.qualibat.com/resultat-de-la-recherche/pose-menuiserie-services-93850","VACCARES 2 14 ROUTE DE CHACHAREL, 13460 SAINTES MARIES DE LA MER","0490435237","jeanpaul.floret@orange.fr","5380021630","53800216300029","6",597738,13,"35"
"RDV SUD","https://www.qualibat.com/resultat-de-la-recherche/rdv-sud-152605","ROUTE DES 4 SAISONS 1 PARC D ACTIVITES DE FONTVIEILLE, 13190 ALLAUCH","0491501010","rdvsud@orange.fr","7951314160","79513141600021","5",529344,13,"35"
"DELTA FENETRES","https://www.qualibat.com/resultat-de-la-recherche/delta-fenetres-96528","7 ZA LA GRANDE ROUMETTE ROUTE D'AVIGNON, 13570 BARBENTANE","0490948553","stephb30490@orange.fr","4039174790","40391747900020","7",2060000,13,"35"
"TECHNIC HABITAT","https://www.qualibat.com/resultat-de-la-recherche/technic-habitat-9067","CAMP DE SARLIER ROUTE DE GEMENOS, 13400 AUBAGNE","0442843535","contact@technic-habitat.com","3303568330","33035683300013","13",1390000,13,"35"
"W & W","https://www.qualibat.com/resultat-de-la-recherche/w-w-145196","180 RUE DE LA TUILERIE, 13100 AIX EN PROVENCE","0695439628","contact@wood-work.fr","8104360970","81043609700028","2",769000,13,"35"
"PRO MR","https://www.qualibat.com/resultat-de-la-recherche/pro-mr-117295","39 BOULEVARD GAY LUSSAC, 13014 MARSEILLE 14","0491024181","societepromr@gmail.com","4435520130","44355201300015","10",798697,13,"35"
"PROVENCALE D'ALUMINIUM","https://www.qualibat.com/resultat-de-la-recherche/provencale-d-aluminium-8892","ZAC ST ESTEVE, 13360 ROQUEVAIRE","0442044949","contact@provencale-aluminium.com","3157380210","31573802100031","16",2760000,13,"35"
"DEVAUZE (ENTREPRISE)","https://www.qualibat.com/resultat-de-la-recherche/devauze-entreprise--9261","153 BOULEVARD RABATEAU, 13010 MARSEILLE 10","0491903869","contact@devauze.com","3183961240","31839612400071","8",1120000,13,"35"
"ATLAS MENUISERIE","https://www.qualibat.com/resultat-de-la-recherche/atlas-menuiserie-122944","RESIDENCE MOULIN GUYNEMER BAT A3, 13700 MARIGNANE","0625141737","contact.atlasmenuiserie@gmail.com","8027320080","80273200800015","3",260000,13,"35"
"PROVENCE MENUISERIE CUISINE","https://www.qualibat.com/resultat-de-la-recherche/provence-menuiserie-cuisine-131074"," 67 RD7N GAUCHE, 13670 ST ANDIOL","0490950592","fredericribaud@orange.fr","4002379700","40023797000019","2",181952,13,"35"
"ALUMINIUM INDUSTRIE MEOZZI","https://www.qualibat.com/resultat-de-la-recherche/aluminium-industrie-meozzi-97630","ZA LES PLANTADES, 13113 LAMANON","0490595001","vmeozzi@aluse.fr","5387872430","53878724300012","20",4030000.0000000005,13,"35"
"BS POSE","https://www.qualibat.com/resultat-de-la-recherche/bs-pose-178693","6 RUE DES PENSEES BIVER, 13120 GARDANNE","0624713829","contact.bspose@gmail.com","8223536290","82235362900014","2",154939,13,"35"
"ANDURAN MENUISERIE","https://www.qualibat.com/resultat-de-la-recherche/anduran-menuiserie-118423","ZA DU BOUCASSON 21 CHEMIN DES MASSUGUES, 13800 ISTRES","0442565557","anduranmenuiserie@gmail.com","3265953110","32659531100027","3",284646,13,"35"
"STORESUD","https://www.qualibat.com/resultat-de-la-recherche/storesud-9061","ZONE INDUSTRIELLE ARTIZANORD BAT 28 TRAVERSE DE L OASIS, 13015 MARSEILLE 15","0491031625","storesud@wanadoo.fr","3091231490","30912314900036","3",426471,13,"35"
"ALU BATIPRO","https://www.qualibat.com/resultat-de-la-recherche/alu-batipro-115007","26 BOULEVARD DE SAINT MARCEL, 13011 MARSEILLE 11","0491452795","alu.batipro@orange.fr","5095353320","50953533200027","4",746692,13,"35"
"ABRIER CONCESSIONNAIRE TRYBA","https://www.qualibat.com/resultat-de-la-recherche/abrier-concessionnaire-tryba-106066","746 AVENUE DE L'EUROPE PAE DE LA PILE BUDEOU, 13760 ST CANNAT","0442966296","christian.colin13@gmail.com","3988498690","39884986900043","10",1820000,13,"35"
"PALACIOS CHRISTOPHE","https://www.qualibat.com/resultat-de-la-recherche/palacios-christophe-180969","1510 CHEMIN DU PONT DE BOIS, 13160 CHATEAURENARD","0612582812","palacioschristophe0302@gmail.com","5146259460","51462594600033","1",41238,13,"35"
"BRIOTE MICKAEL","https://www.qualibat.com/resultat-de-la-recherche/briote-mickael-139209","4 ALLÉE DE L'ISSOLE, 13470 CARNOUX EN PROVENCE","0603448812","mikau.briote@free.fr","7936412590","79364125900023","2",454614,13,"35"
"EC ALU MENUISERIE - ECAM","https://www.qualibat.com/resultat-de-la-recherche/ec-alu-menuiserie---ecam-82680","35 B RUE CITÉ DES PLATANES, 13005 MARSEILLE 05","0622434167","e.c.a.m@free.fr","4803323600","48033236000035","3",903682,13,"35"
"FERRONNERIE DEVEY","https://www.qualibat.com/resultat-de-la-recherche/ferronnerie-devey-190333","ZA DE VALDONNE LOT N° 10, 13124 PEYPIN","0663639917","florent@ferronnerie-devey.fr","8887026930","88870269300019","9",834780,13,"35"
"K PAR K","https://www.qualibat.com/resultat-de-la-recherche/k-par-k-124349","ZAC LA ROBOLE 32 RUE PIERRE SIMON LA PLACE, 13100 AIX EN PROVENCE","0442527320","contact@kpark.fr","4013753160","40137531603449","22",7400000,13,"35"
"ELIOTHEC CHIAPPA CEDRIC","https://www.qualibat.com/resultat-de-la-recherche/eliothec-chiappa-cedric-161056","CC LE VENDÔME 101 AVENUE DE LA FOURRAGÈRE, 13012 MARSEILLE 12","0491933979","contact@eliothec.com","8199579030","81995790300019","3",195683,13,"35"
"CROIX FRANTZ","https://www.qualibat.com/resultat-de-la-recherche/croix-frantz-178446","18 AV ARISTIDE BRIAND, 13530 TRETS","0670946589","frantzcroix@gmail.com","8417428100","84174281000010","1",11373,13,"35"
"SERRE MENUISERIE MIROITERIE ALUMINIUM","https://www.qualibat.com/resultat-de-la-recherche/serre-menuiserie-miroiterie-aluminium-118857","2105 CHEMIN DE BERRE, 13880 VELAUX","0442874292","yves.serre.s2ma@gmail.com","3893584660","38935846600024","4",801718,13,"35"
"ENTREPRISE GENERALE LAMBESCAINE","https://www.qualibat.com/resultat-de-la-recherche/entreprise-generale-lambescaine-139898","3 ZAC DE BERTOIRE, 13410 LAMBESC","0442928491","sarl.egl@wanadoo.fr","4049658570","40496585700018","2",361166,13,"35"
"BATIR-VIT ARCCO-FENETRES","https://www.qualibat.com/resultat-de-la-recherche/batir-vit-arcco-fenetres-127242","4 IMPASSE DE LA SOURCE, 13770 VENELLES","0488295279","contact@arcco-fenetres.fr","7532488970","75324889700021","5",773572,13,"35"
"COSVAL","https://www.qualibat.com/resultat-de-la-recherche/cosval-130743","19 RUE THEODORE AUBANEL, 13300 SALON DE PROVENCE","0490561344","cosval@wanadoo.fr","3272533160","32725331600027","8",573258,13,"35"
"STEPHY","https://www.qualibat.com/resultat-de-la-recherche/stephy-127525","404 CHEMIN DES BAGNOLS CARRE CITHARISTA, 13600 LA CIOTAT","0442951485","aixfenetreshabitat@orange.fr","4294930910","42949309100038","1",191139,13,"35"
"DOMO FERMETURES","https://www.qualibat.com/resultat-de-la-recherche/domo-fermetures-104190","180 AVENUE DU PRADO, 13008 MARSEILLE 08","0442445649","contact@domofermeture.com","4922711190","49227111900033","1",282302,13,"35"
