"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"GAREL SOCIETE","https://www.qualibat.com/resultat-de-la-recherche/garel-societe-64451","10 RUE DU PRE DU BOIS, 35000 RENNES","0299652170","secretariat@garel-peinture.fr","3829375630","38293756300056","27",2800000,35,"34"
"PINTO ET FILS","https://www.qualibat.com/resultat-de-la-recherche/pinto-et-fils-65139","20 RUE DES FRANCAIS LIBRES ZAC DE LA GUENAUDIERE, 35300 FOUGERES","0299992374","contact@pinto-fils.com","3934164170","39341641700011","51",4560000,35,"34"
"CADEC YANNICK SAS","https://www.qualibat.com/resultat-de-la-recherche/cadec-yannick-sas-65246","3 RUE DU PASSAVENT ZAC DU VAL D'ORSON, 35770 VERN SUR SEICHE","0299628128","yannickcadec@wanadoo.fr","3252672680","32526726800036","41",7510000,35,"34"
"FOUGERAY DECORATION","https://www.qualibat.com/resultat-de-la-recherche/fougeray-decoration-65136","63 AVENUE DU GENERAL DE GAULLE CS 31836, 35418 SAINT-MALO CEDEX","0299818657","compta@fougeray.fr","8967800790","89678007900050","78",6560000,35,"34"
"PELLERIN GIBOIRE","https://www.qualibat.com/resultat-de-la-recherche/pellerin-giboire-65069","1 RUE DU PETIT PRE ZAC DES 3 MARCHES, 35132 VEZIN LE COQUET","0299590059","contact@pelleringiboire.fr","3168546030","31685460300024","38",2190000,35,"34"
"AUBERT LOUIS SARL","https://www.qualibat.com/resultat-de-la-recherche/aubert-louis-sarl-65055","RUE DE GERHOUI ZA DU CHENE VERT, 35650 LE RHEU","0299149655","contact@aubertpeinture.com","3880873890","38808738900010","29",2830000,35,"34"
"GONI SA","https://www.qualibat.com/resultat-de-la-recherche/goni-sa-65129","29 RUE DU BIGNON, 35135 CHANTEPIE","0299505044","entreprise@goni.fr","7762249900","77622499000056","132",11690000,35,"34"
"LEPERE","https://www.qualibat.com/resultat-de-la-recherche/lepere-65933","14 RUE DE LA CROIX DESILLES, 35400 SAINT MALO","0299891508","lepere@lepere-deco.fr","4506800530","45068005300037","17",1180000,35,"34"
"FPRS","https://www.qualibat.com/resultat-de-la-recherche/fprs-44734","6 RUE DE CHATILLON LA RIGOURDIERE, 35510 CESSON SEVIGNE","0146701310","hodemilo.edoh@fprs.fr","3834648720","38346487200050","104",25410000,35,"34"
"SAREF 35","https://www.qualibat.com/resultat-de-la-recherche/saref-35-82109","ZONE ACTIVITE CHAMP MULON 1 RUE DES PRES MELES, 35230 ST ERBLON","0223500294","saref35@orange.fr","4394221550","43942215500036","14",735795,35,"34"
"SNPR","https://www.qualibat.com/resultat-de-la-recherche/snpr-65206","2 RUE DE LA BUHOTIERE SAINT JACQUES DE LA LANDE CS 19145, 35091 RENNES CEDEX 9","0299536290","etudes@eg-snpr.fr","3507963630","35079636300025","168",15290000,35,"34"
"ATELIER DECOR","https://www.qualibat.com/resultat-de-la-recherche/atelier-decor-65951","18 BD GAMBETTA, 35400 SAINT MALO","0299400211","fblin@atelier-decor.fr","4848016260","48480162600017","21",1520000,35,"34"
