"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"SERPPAV","https://www.qualibat.com/resultat-de-la-recherche/serppav-66364","7 RUE RENE PANHARD, 63118 CEBAZAT","0473253696","direction@serppav.fr","3492875650","34928756500056","24",3410000,63,"45"
"MATUSSIERE STORES ET HABITAT","https://www.qualibat.com/resultat-de-la-recherche/matussiere-stores-et-habitat-176603","RUE DES BARDINES, 63370 LEMPDES","0473616170","contact@matussiere-stores-habitat.fr","8344731420","83447314200018","15",2720000,63,"45"
"CHAMBON GAUTHIER","https://www.qualibat.com/resultat-de-la-recherche/chambon-gauthier-66636","ZAC DE CHAMP LAMET RUE DE CHAMBUSSIERE BP 11, 63430 PONT DU CHATEAU","0473140310","contact@chambon-gauthier.fr","4852575210","48525752100024","24",5150000,63,"45"
"MARGALEX","https://www.qualibat.com/resultat-de-la-recherche/margalex-175156","2 AVENUE DE LA GARE, 63430 PONT DU CHATEAU","0473622904","ent.margalex@orange.fr","8349835120","83498351200015","3",100000,63,"45"
"BARLOT SEBASTIEN","https://www.qualibat.com/resultat-de-la-recherche/barlot-sebastien-103726","LE PETIT CHAMBOIS 50, ROUTE DES CARRIERS, 63230 MAZAYES","0473735389","sarlmenuiseriebarlot@gmail.com","5332523750","53325237500027","4",356000,63,"45"
"LUXASTORE DECO","https://www.qualibat.com/resultat-de-la-recherche/luxastore-deco-66143","ZA LES GARDELLES ESPACE MOZAC - B.P. 150, 63203 RIOM CEDEX","0473645858","komilfo-riom@luxastore.com","3480660510","34806605100023","13",2100000,63,"45"
"ENTREPRISE DE LA ROSA ET FILS","https://www.qualibat.com/resultat-de-la-recherche/entreprise-de-la-rosa-et-fils-66235","RUE MARYSE BASTIÉ, 63800 COURNON D'AUVERGNE","0473693011","sarldelarosaetfils@orange.fr","3515077510","35150775100029","12",1240000,63,"45"
"GAUTHIER","https://www.qualibat.com/resultat-de-la-recherche/gauthier-112509","2 RUE ROBERT ESTIENNE Z.I. SUD, 63360 GERZAT","0473233592","siegesocial@gauthiersa.fr","4891580710","48915807100048","17",5580000,63,"45"
"LEA","https://www.qualibat.com/resultat-de-la-recherche/lea-181558","AUVERDOOR 5 RUE DES ACILLOUX, 63800 COURNON D'AUVERGNE","0473248196","contact@auverdoor.com","8407681880","84076818800020","4",395000,63,"45"
"SACHERIE D'AUVERGNE","https://www.qualibat.com/resultat-de-la-recherche/sacherie-d-auvergne-135407","86 AVENUE ERNEST CRISTAL, 63170 AUBIERE","0473285252","serge.manson@sacherie-auvergne.fr","5095932990","50959329900019","22",3740000,63,"45"
"MENUISERIE POSE RENOVATION 63","https://www.qualibat.com/resultat-de-la-recherche/menuiserie-pose-renovation-63-94902","ROUTE DE CUNLHAT L'OLIGNE, 63590 TOURS SUR MEYMONT","0473539517","mpr63@orange.fr","4876507560","48765075600017","5",802754,63,"45"
"BOISSON","https://www.qualibat.com/resultat-de-la-recherche/boisson-66318","14 RUE JACQUELINE AURIOL, 63170 AUBIERE","0473286350","boisson-stores@wanadoo.fr","3511652120","35116521200066","20",3680000,63,"45"
"MPI SERRURERIE METALLERIE","https://www.qualibat.com/resultat-de-la-recherche/mpi-serrurerie-metallerie-180535","LA MALOTIERE, 63500 ST REMY DE CHARGNAT","0473710665","joelle.estrade@mpi-mecanique.com","5137402740","51374027400024","6",434601,63,"45"
"AUBERT PHILIPPE","https://www.qualibat.com/resultat-de-la-recherche/aubert-philippe-167914","ZAC DES GRAVANCHES RUE DE PRE COMTAL, 63100 CLERMONT FERRAND","0473783334","philippe.aubert@fermeturesaubert.fr","8276015350","82760153500020","10",3100000,63,"45"
"THIERS GLACE","https://www.qualibat.com/resultat-de-la-recherche/thiers-glace-65977","ZAC DE GEOFFROY RUE ADRIEN LEGAY, 63300 THIERS","0473804949","contact@thiers-glace.fr","3197552940","31975529400026","11",1690000,63,"45"
"GAUTHIER","https://www.qualibat.com/resultat-de-la-recherche/gauthier-112511","ZAC DE CHAMP LAMET, 63430 PONT DU CHATEAU","0473775510","siegesocial@gauthier.fr","4891580710","48915807100063","24",1710000,63,"45"
