"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"VALMALLE PEINTURE","https://www.qualibat.com/resultat-de-la-recherche/valmalle-peinture-4650","80 RUE DES LAVANDES, 30320 POULX","0620281400","valmalle.peinture@gmail.com","4175098660","41750986600014","12",1980000,30,"61"
"RD2I SARL","https://www.qualibat.com/resultat-de-la-recherche/rd2i-sarl-4733","866 AVENUE MARECHAL JUIN, 30900 NIMES","0466638757","frederic.vanon@rd2iravalement.fr","4434316140","44343161400025","22",2290000,30,"61"
"SB PEINTURE","https://www.qualibat.com/resultat-de-la-recherche/sb-peinture-5169","13 RUE DE L'AQUILON, 30133 LES ANGLES","0486656883","sb.peinture@wanadoo.fr","4452992660","44529926600012","7",783844,30,"61"
"SLP","https://www.qualibat.com/resultat-de-la-recherche/slp-182255","24 IMP MARIE CURIE, 30870 CLARENSAC","0963619302","slpsarl30@gmail.com","8297923990","82979239900018","8",155600,30,"61"
"BC PEINTURE","https://www.qualibat.com/resultat-de-la-recherche/bc-peinture-103464","7 RUE DOMITIENNE, 30300 JONQUIERES ST VINCENT","0615315949","bcpeinture30@gmail.com","5386448080","53864480800015","6",651736,30,"61"
"AUGE SARL","https://www.qualibat.com/resultat-de-la-recherche/auge-sarl-75464","1950 AVENUE MARECHAL JUIN, 30908 NIMES CEDEX 2","0466674059","auge.sarl@orange.fr","4925664350","49256643500029","7",580367,30,"61"
"IDEA DECOR","https://www.qualibat.com/resultat-de-la-recherche/idea-decor-4735","2990 ANCIENNE ROUTE D'ANDUZE, 30900 NIMES","0466620196","contact@ideadecor.fr","4246277840","42462778400020","3",253553,30,"61"
"GARDOISE DE PEINTURE (SOCIETE)","https://www.qualibat.com/resultat-de-la-recherche/gardoise-de-peinture-societe--4383","5 CHEMIN DES DEUX MAS PIST OASIS 4, 30100 ALES","0466306663","sgp@sgp30.fr","3514402010","35144020100033","22",3100000,30,"61"
"DECO+","https://www.qualibat.com/resultat-de-la-recherche/deco--149410","152 E CHEMIN DE LA BOUTE, 30300 BEAUCAIRE","0659946349","gregdarme@hotmail.fr","8015088540","80150885400032","4",246086,30,"61"
"PELATAN SARL","https://www.qualibat.com/resultat-de-la-recherche/pelatan-sarl-4634","326 AVENUE DU DR FLEMING, 30900 NIMES","0466234833","peinture@pelatan.fr","3902589290","39025892900038","12",628115,30,"61"
"SOCIETE NOUVELLE DELTA FACADE","https://www.qualibat.com/resultat-de-la-recherche/societe-nouvelle-delta-facade-92467","433 ROUTE DE ROUQUAIROL, 30000 NIMES","0466263793","delta.facade@orange.fr","5317836600","53178366000024","7",1180000,30,"61"
"PAPERON (PEINTURES ANDRE)","https://www.qualibat.com/resultat-de-la-recherche/paperon-peintures-andre--4272","48 CHEMIN DE L'HOMME MORT, 30900 NIMES","0466849578","service.commercial@peinturespaperon.com","7202011690","72020116900045","15",2069999.9999999998,30,"61"
"MRL ETS RIBOT","https://www.qualibat.com/resultat-de-la-recherche/mrl-ets-ribot-4783","1950 AVENUE DU MARECHAL JUIN, 30908 NIMES CEDEX 2","0466231161","mrl.ets.ribot@wanadoo.fr","4877559850","48775598500032","12",1340000,30,"61"
"VAQUER","https://www.qualibat.com/resultat-de-la-recherche/vaquer-4518","48 RUE LOUIS LUMIERE, 30000 NIMES","0466753117","contact@societevaquer.com","4428977570","44289775700039","6",302244,30,"61"
"ADPS","https://www.qualibat.com/resultat-de-la-recherche/adps-88088","8 RUE DES MUSTANGS MAS VENTOURET, 30800 ST GILLES","0620445051","adps.vaillant@orange.fr","4993448100","49934481000019","5",358584,30,"61"
"SGBC  -  STE GARDOISE DE BATIMENT ET CONSTRUCTION","https://www.qualibat.com/resultat-de-la-recherche/sgbc---ste-gardoise-de-batiment-et-construction-4332","ZAC DE MEJANNES LES ALES 332 AVENUE ANTOINE EMILE, 30340 MEJANNES LES ALES","0466569176","sgbcmejannes@orange.fr","3321084480","33210844800033","9",1190000,30,"61"
"RECOLOR","https://www.qualibat.com/resultat-de-la-recherche/recolor-4306","2152 AVENUE JEAN MOULIN ROUTE DE MONTPELLIER, 30380 ST CHRISTOL LES ALES","0466525265","sage@recolor.fr","3274213500","32742135000015","61",3610000,30,"61"
"VALY","https://www.qualibat.com/resultat-de-la-recherche/valy-96829","91 CHEMIN D'ANDUZETTE FONT AUBAREDE, 30350 LEDIGNAN","0466604329","lapeinture.valy@wanadoo.fr","4240356730","42403567300013","5",480013,30,"61"
"SUD AMENAGEMENT","https://www.qualibat.com/resultat-de-la-recherche/sud-amenagement-182254","24 IMP MARIE CURIE, 30870 CLARENSAC","0963619302","sudamenagementsarl@gmail.com","4851719380","48517193800049","13",1860000,30,"61"
"SANTOS ET FILS (S.A.R.L.)","https://www.qualibat.com/resultat-de-la-recherche/santos-et-fils-s-a-r-l--4482","43 BOULEVARD DU 8 MAI 1945, 30110 LA GRAND COMBE","0466340792","santos.et.fils@orange.fr","3846485720","38464857200020","7",156903,30,"61"
"CASTILLO SAS","https://www.qualibat.com/resultat-de-la-recherche/castillo-sas-4251","380 AVENUE CLEMENT ADER ZAC DU TEC, 30320 MARGUERITTES","0466750173","contact@castillorenovation.fr","4393743800","43937438000012","29",5740000,30,"61"
