"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"TRADI BOIS","https://www.qualibat.com/resultat-de-la-recherche/tradi-bois-85913","RD 17 LIEU DIT COURTOUGOUS, 34270 LE TRIADOU","0467555666","contact@tradiboisvasseur.fr","5125847310","51258473100016","8",450000,34,"23"
"MLS CONSTRUCTION BOIS","https://www.qualibat.com/resultat-de-la-recherche/mls-construction-bois-79524","24 AVENUE DU MAS DE GARRIC ZAE DE MEZE, 34140 MEZE","0467741586","contact@mls-construction-bois.fr","4805341480","48053414800030","9",760684,34,"23"
"LANGUEDOC TOITURES","https://www.qualibat.com/resultat-de-la-recherche/languedoc-toitures-80736","ROUTE DE LA GARE, 34670 BAILLARGUES","0467707273","contact@languedoc-toitures.fr","3909565140","39095651400025","18",5410000,34,"23"
"VANCLOT","https://www.qualibat.com/resultat-de-la-recherche/vanclot-95564","21 RUE HENRI SAUREL, 34420 VILLENEUVE LES BEZIERS","0467394818","vanclot.sarl@gmail.com","3296518060","32965180600039","5",650000,34,"23"
"SOP 34 ENTREPRISE","https://www.qualibat.com/resultat-de-la-recherche/sop-34-entreprise-3326","ZAE DU MIJOULAN 11 RUE DES CARRIERES, 34680 ST GEORGES D'ORQUES","0467030306","contact@sop34.com","4248543470","42485434700012","20",2700000,34,"23"
"ETABLISSEMENTS BOUZAT","https://www.qualibat.com/resultat-de-la-recherche/etablissements-bouzat-3298","250 RUE ALPHONSE BEAU DE ROCHAS PAE MERCORENT, 34500 BEZIERS","0467311134","contact@bouzat.fr","4214957630","42149576300052","20",3050000,34,"23"
"STRUCTURES BOIS-COUVERTURE SAS  (LECOMTE - DOUCIN)","https://www.qualibat.com/resultat-de-la-recherche/structures-bois-couverture-sas-lecomte---doucin--3006","RUE DU PUY DU MARIN, 34920 LE CRES","0467871232","contact@structures-bois-couverture.fr","3778470250","37784702500022","55",6200000,34,"23"
"BALBOA FRERES SARL","https://www.qualibat.com/resultat-de-la-recherche/balboa-freres-sarl-3337","1 RUE DU PERPIGNAN, 34880 LAVERUNE","0434437937","balboa.freres@hotmail.fr","4289792800","42897928000024","5",1070000,34,"23"
"LIMA TOITURES SARL","https://www.qualibat.com/resultat-de-la-recherche/lima-toitures-sarl-3352","6 RUE DES COLIBRIS, 34750 VILLENEUVE LES MAGUELONNE","0467694023","limatoitures@wanadoo.fr","4229538850","42295388500023","18",2950000,34,"23"
"LOURIAC ROBERT ETABLISSEMENTS","https://www.qualibat.com/resultat-de-la-recherche/louriac-robert-etablissements-3271","CHARPENTES COUVERTURES 17 AVENUE DES CISTES, 34420 VILLENEUVE LES BEZIERS","0467396222","robertlouriac@wanadoo.fr","4116970550","41169705500027","9",937919,34,"23"
"TECHNI BOIS SARL","https://www.qualibat.com/resultat-de-la-recherche/techni-bois-sarl-3210","22 RUE DE LA MARBRERIE ZONE INDUSTRIELLE, 34740 VENDARGUES","0467706340","techni.bois@wanadoo.fr","4011715330","40117153300029","27",3160000,34,"23"
"TAIC","https://www.qualibat.com/resultat-de-la-recherche/taic-89202","ZAE AVENUE DU LANGUEDOC, 34370 MAUREILHAN","0467905337","taic@orange.fr","5002862080","50028620800011","24",2260000,34,"23"
"CELESTIN CHARPENTES","https://www.qualibat.com/resultat-de-la-recherche/celestin-charpentes-3265","11 RUE DE LA SYRAH ZAE LES TANES BASSES, 34800 CLERMONT L'HERAULT","0467449360","direction@celestincharpentes.fr","4146542930","41465429300029","17",1880000,34,"23"
"CHARPENTE LE TOIT","https://www.qualibat.com/resultat-de-la-recherche/charpente-le-toit-3447","28  CHEMIN DE BOUJAN, 34420 VILLENEUVE LES BEZIERS","0467267625","gerard.louriac@gmail.com","4516309580","45163095800028","5",455609,34,"23"
"ENVIRONNEMENT BOIS","https://www.qualibat.com/resultat-de-la-recherche/environnement-bois-70352","9-10 RUE DE LA GARRIGUE, 34130 MUDAISON","0467411173","evb@environnementbois.fr","4815069390","48150693900034","27",3280000,34,"23"
