"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"RETE SAS","https://www.qualibat.com/resultat-de-la-recherche/rete-sas-65592","8 LD LA TOUCHE MORIN, 35420 LA BAZOUGE DU DESERT","0299985316","contact@retemenuiserie.fr","4009213180","40092131800020","23",2300000,35,"44"
"STYLE METAL","https://www.qualibat.com/resultat-de-la-recherche/style-metal-86656","ZA DU PONT MAHAUD, 35131 PONT PEAN","0299528757","stylemetal@aol.com","4824019240","48240192400022","2",108799,35,"44"
"ESM","https://www.qualibat.com/resultat-de-la-recherche/esm-65891","57 RUE DE LA VILLE ES COURS ZAC DE LA MOTTAIS, 35400 ST MALO","0299816036","esm@esm35.fr","4826846770","48268467700024","10",1740000,35,"44"
"FER MET ALU","https://www.qualibat.com/resultat-de-la-recherche/fer-met-alu-65702","RUE DE LA HAUTIERE, 35590 L'HERMITAGE","0299641745","contact@fermetalu.com","3408703510","34087035100012","53",6540000,35,"44"
"SABM (SOCIETE AMOSSE BENOIST MONTAGE)","https://www.qualibat.com/resultat-de-la-recherche/sabm-societe-amosse-benoist-montage--65741","ZA VALONIA 37 RUE LOUIS AMPERE, 35580 GUICHEN","0299573010","sabm@wanadoo.fr","3516782710","35167827100021","20",4210000,35,"44"
"FONTAINE (STE D'EXPLOITATION DES ATELIERS)","https://www.qualibat.com/resultat-de-la-recherche/fontaine-ste-d-exploitation-des-ateliers--65362","PA DU PAYS DE GRAND FOUGERAY 22 RUE DES PIONNIERS, 35390 LE GRAND FOUGERAY","0299083330","malika@ateliers-fontaine.com","3844231740","38442317400026","29",3530000,35,"44"
"SER AL FER SARL","https://www.qualibat.com/resultat-de-la-recherche/ser-al-fer-sarl-65704","ZAC DE LA HAUTIERE, 35590 L'HERMITAGE","0299640448","ser.al.fer@orange.fr","4033136040","40331360400015","25",3930000,35,"44"
"SOCREIP CLOTURES DE L'OUEST SARL","https://www.qualibat.com/resultat-de-la-recherche/socreip-clotures-de-l-ouest-sarl-65576","17 RUE DU CHAMP MARTIN, 35770 VERN SUR SEICHE","0299382766","contact@clotures-ouest.com","7392016480","73920164800097","28",3940000,35,"44"
"CREZE SAS","https://www.qualibat.com/resultat-de-la-recherche/creze-sas-65352","LA VIGNE 20 RUE JACQUELINE AURIOL ZI DE LA HAIE DES COGNETS, 35136 ST JACQUES DE LA LANDE","0299654100","creze@creze.fr","4235470900","42354709000013","22",1800000,35,"44"
"SOGEA BRETAGNE BTP","https://www.qualibat.com/resultat-de-la-recherche/sogea-bretagne-btp-65461","3 RUE LOUIS BRAILLE ZAC LA COURROUZE SECTEUR DES DOMINOS, 35136 ST JACQUES DE LA LANDE","0299677070","etudes.sogea.bretagne@vinci-construction.fr","4213402090","42134020900129","254",54190000,35,"44"
"ARS METALLUM","https://www.qualibat.com/resultat-de-la-recherche/ars-metallum-71676","26 RUE DU BAS VILLAGE BP 61107, 35511 CESSON SEVIGNE CEDEX","0299004369","contact@arsmetallum.fr","4892690680","48926906800024","18",2170000,35,"44"
"CLOTURES CONCEPT","https://www.qualibat.com/resultat-de-la-recherche/clotures-concept-154934","52 RUE DE RENNES, 35590 L'HERMITAGE","0299644040","cloturesconcept@ge35.fr","4223121080","42231210800034","11",2660000,35,"44"
"CMD CONCEPTION METALLERIE DECORATIVE","https://www.qualibat.com/resultat-de-la-recherche/cmd-conception-metallerie-decorative-179064","PA BEL AIR 9 RUE DU TIREIL, 35320 CREVIN","0299426363","s.leveque@cmd-crevin.fr","8497085160","84970851600018","18",2630000,35,"44"
"CLO 35","https://www.qualibat.com/resultat-de-la-recherche/clo-35-65719","4 SQUARE DU CLOS , 35250 CHEVAIGNE","0223373647","clo-35@clo35.fr","4009190230","40091902300046","8",1450000,35,"44"
"ALBA-CLO","https://www.qualibat.com/resultat-de-la-recherche/alba-clo-65322","ZA LA FOURERIE BP 13303, 35530 NOYAL SUR VILAINE","0299832145","sp.albaclo@wanadoo.fr","3147213090","31472130900032","17",3380000,35,"44"
"MARION METALLERIE","https://www.qualibat.com/resultat-de-la-recherche/marion-metallerie-65840","LES QUATRES VENTS, 35135 CHANTEPIE","0299415397","marion-metallerie@omni-metal.bzh","3514711980","35147119800041","29",2580000,35,"44"
"MECATLAS","https://www.qualibat.com/resultat-de-la-recherche/mecatlas-97724","LES PETITES BUTTES, 35600 BAINS SUR OUST","0299917411","luc.francois@groupe-atlas.fr","4223973800","42239738000011","26",2320000,35,"44"
"OMS","https://www.qualibat.com/resultat-de-la-recherche/oms-65851","1 RUE DU PLESSIS ZA DU PLESSIS, 35770 VERN SUR SEICHE","0299624146","marie.briand@groupe-legendre.com","4480138700","44801387000028","64",8900000,35,"44"
"METALLERIE FRANCOIS","https://www.qualibat.com/resultat-de-la-recherche/metallerie-francois-65192","ZA LA CROIX VERTE, 35600 BAINS SUR OUST","0299917243","metalleriefrancois35@orange.fr","3989173020","39891730200026","16",2450000,35,"44"
"EML (ENTREPRISES METALLIQUES LONCLE)","https://www.qualibat.com/resultat-de-la-recherche/eml-entreprises-metalliques-loncle--65101","37 AVENUE ARISTIDE BRIAND CS 61732, 35417 ST MALO CEDEX","0299561801","ngeng@loncle.fr","4076973660","40769736600018","49",8500000,35,"44"
"ECMB (ENTREPRISE DE CONSTRUCTION DE MOULES BOIS)","https://www.qualibat.com/resultat-de-la-recherche/ecmb-entreprise-de-construction-de-moules-bois--65756","5 RUE DES ROUGERIES, 35400 ST MALO","0299811396","christophe.legavre@ecmb.fr","3532826190","35328261900025","32",6910000,35,"44"
"ARNAUD SARL","https://www.qualibat.com/resultat-de-la-recherche/arnaud-sarl-186076","5 RUE DE LA CHATAIGNERAIE ZA LES CORBIERES, 35580 GOVEN","0647377606","jocelynarnaud@orange.fr","8085244900","80852449000022","5",360844,35,"44"
"BILHEUDE ANGE","https://www.qualibat.com/resultat-de-la-recherche/bilheude-ange-65220","CHEMIN CHAMPLET B.P. 10149, 35501 VITRE CEDEX","0299750577","contact@bilheude.com","3380553380","33805533800010","30",4000000,35,"44"
"SOCOM INDUSTRIE","https://www.qualibat.com/resultat-de-la-recherche/socom-industrie-65665","6 RUE DE LA TROTINE ZA DE MIVOIE, 35136 ST JACQUES DE LA LANDE","0299418088","info@socom-industrie.com","3429079790","34290797900021","8",1330000,35,"44"
"GEORGEAULT SAS","https://www.qualibat.com/resultat-de-la-recherche/georgeault-sas-65137","12 LA VILLE EN PIERRE, 35140 ST AUBIN DU CORMIER","0299391222","contact@georgeault.fr","4131318890","41313188900029","46",14810000,35,"44"
"SUIRE SARL","https://www.qualibat.com/resultat-de-la-recherche/suire-sarl-65431","Z.A. LES LOGES, 35410 NOUVOITOU","0299374640","contact@sarlsuire.fr","3495157180","34951571800014","7",432000,35,"44"
