"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"EURO SANIT","https://www.qualibat.com/resultat-de-la-recherche/euro-sanit-51671","516, CHEMIN DES VIEUX BRUSQUETS, 06600 ANTIBES","0493741757","eurosanit@outlook.fr","3841673260","38416732600014","3",367810,6,"51"
"HYDRIUM","https://www.qualibat.com/resultat-de-la-recherche/hydrium-170705","642 ROUTE DE GRENOBLE, 06200 NICE CEDEX 3","0493208472","nicolas.josseaux@hydrium.fr","8307163610","83071636100019","12",1220000,6,"51"
"MORO ET PRATO","https://www.qualibat.com/resultat-de-la-recherche/moro-et-prato-50353","LOT N_ 67 - Z.I. DE L'ARGILE, 06370 MOUANS SARTOUX","0493753721","fmoro@moroprato.com","3153884050","31538840500021","34",3860000,6,"51"
"S.E BELADINA CHABUT","https://www.qualibat.com/resultat-de-la-recherche/s-e-beladina-chabut-140347","26 BOULEVARD EMMANUEL ROUQUIER, 06130 GRASSE","0493364998","chabutstephane@gmail.com","4134201830","41342018300043","10",1180000,6,"51"
"DESCAMPS ELECTROGAZ","https://www.qualibat.com/resultat-de-la-recherche/descamps-electrogaz-176260","247 ROUTE DE CAGNES, 06140 VENCE","0493583849","ygarcia@electrogaz.fr","4245889520","42458895200061","9",1090000,6,"51"
"R.S. RENOVATION PERE ET FILS","https://www.qualibat.com/resultat-de-la-recherche/r-s-renovation-pere-et-fils-162166","PARC D'ACTIVITE L'ARGILE LOT 76, 06370 MOUANS SARTOUX","0493947975","sebastien.revol@auroch.fr","5080108570","50801085700029","6",5040000,6,"51"
"ETABLISSEMENT MAUREL","https://www.qualibat.com/resultat-de-la-recherche/etablissement-maurel-182814","164 BD DE LA MADELEINE, 06000 NICE","0970717070","contact@ets-maurel.com","5349218380","53492183800049","15",3420000,6,"51"
"FRANCO ITALIENNE DE PLOMBERIE","https://www.qualibat.com/resultat-de-la-recherche/franco-italienne-de-plomberie-125422","175 AVENUE MICHEL JOURDAN LES MARGUERITES LE RANCHITO BAT C1, 06150 CANNES LA BOCCA","0493902810","sarlfip@wanadoo.fr","4336673420","43366734200011","3",294226,6,"51"
"SERMATECH","https://www.qualibat.com/resultat-de-la-recherche/sermatech-51826","2791 CHEMIN ST BERNARD - PORTE 19 -BAT E, 06220 VALLAURIS","0493330798","contact@sermatech.fr","3817769210","38177692100029","24",3380000,6,"51"
"IN' NOVE SARL","https://www.qualibat.com/resultat-de-la-recherche/in-nove-sarl-171887","BUREAU SERVICE WTC 2 120 ROUTE MACARONS, 06560 VALBONNE","0630250774","sarl.innove@gmail.com","5092997230","50929972300031","1",84383,6,"51"
"AQUA ENERGY","https://www.qualibat.com/resultat-de-la-recherche/aqua-energy-102422","44 RUE CHATEAUNEUF, 06100 NICE","0613160427","contact@aquaenergy06.fr","5345588790","53455887900027","10",1400000,6,"51"
"FCP","https://www.qualibat.com/resultat-de-la-recherche/fcp-52095","110 RUE DE ROQUEBILLIÈRE, 06300 NICE","0493566363","fcpgiuglaris@orange.fr","4342693120","43426931200014","16",1940000,6,"51"
"ACOTHERM","https://www.qualibat.com/resultat-de-la-recherche/acotherm-50156","196 AVENUE DE SAINT ESTÈVE ZAC DE SAINT ESTÈVE, 06640 ST JEANNET","0492120101","n.merlo@acotherm.fr","3101067780","31010677800023","49",7920000,6,"51"
"AQUALIA","https://www.qualibat.com/resultat-de-la-recherche/aqualia-52184","ZI DE L'ARGILE - LOT 51 - VOIE E, 06370 MOUANS SARTOUX","0493906290","aqualia.cp@aqualia-france.com","4453686730","44536867300031","16",4640000,6,"51"
"BAGGIERI (STÉ D'EXPLOITATION)","https://www.qualibat.com/resultat-de-la-recherche/baggieri-st-d-exploitation--51655","9BIS, AVENUE ST-JEAN, 06400 CANNES","0493397257","sarl.baggieri@wanadoo.fr","4520673900","45206739000016","8",809352,6,"51"
"BOSCO","https://www.qualibat.com/resultat-de-la-recherche/bosco-164118","QUARTIER VE L ERM, 06260 ST ANTONIN","","ets.bosco@gmail.com","8110332240","81103322400015","1",195710,6,"51"
"BACCIALON","https://www.qualibat.com/resultat-de-la-recherche/baccialon-50735","6 RUE DU LAVOIR, 06450 ROQUEBILLIERE","0493032227","contact@plomberie-baccialon.fr","4326791570","43267915700011","3",1070000,6,"51"
"CERLATI","https://www.qualibat.com/resultat-de-la-recherche/cerlati-51303","624 AVENUE DU GL. GARBAY QUARTIER LA TOUR, 06210 MANDELIEU","0492971611","sarlcerlati@orange.fr","4040714410","40407144100020","9",1650000,6,"51"
"ABSOLU SERVICE","https://www.qualibat.com/resultat-de-la-recherche/absolu-service-145002","154 RUE ALPHONSE DAUDET, 06700 SAINT LAURENT DU VAR","0950289392","absoluservice@gmail.com","5004975160","50049751600038","7",1160000,6,"51"
"PROTECH CLIM","https://www.qualibat.com/resultat-de-la-recherche/protech-clim-184026","17 ALL DES METALLOS, 06700 SAINT LAURENT DU VAR","0493070303","laurentferrie@groupeprotech.fr","8076299930","80762999300021","11",1330000,6,"51"
"SANITVAL","https://www.qualibat.com/resultat-de-la-recherche/sanitval-50373","1176 AVENUE SAINT MARTIN, 06250 MOUGINS","0493755940","c.plank@sanitval.fr","3136435120","31364351200046","22",2000000,6,"51"
"HYDRO THERM","https://www.qualibat.com/resultat-de-la-recherche/hydro-therm-50864","21 AVENUE AUBER, 06000 NICE","0493889043","contact@hydrotherm.fr","4802447710","48024477100014","20",4590000,6,"51"
"ALTITUDE PLOMBERIE","https://www.qualibat.com/resultat-de-la-recherche/altitude-plomberie-122744","2166 ROUTE DE SAINT VALLIER, 06530 SAINT CEZAIRE SUR SIAGNE","0493090695","plomberie.altitude@orange.fr","4892152100","48921521000027","1",102015,6,"51"
"A VOTRE SERVICE","https://www.qualibat.com/resultat-de-la-recherche/a-votre-service-50313","84 CHEMIN DE L'AUBARÈDE, 06110 LE CANNET","0493458040","avsavotreservice@free.fr","6966200380","69662003800039","14",1190000,6,"51"
"ETC","https://www.qualibat.com/resultat-de-la-recherche/etc-51829","8 RUE PAEZ, 06200 NICE","0493838392","r.lepine@etc06.com","9738034550","97380345500052","11",1410000,6,"51"
"SOCIETE D EXPLOITATION DE PLOMBERIE","https://www.qualibat.com/resultat-de-la-recherche/societe-d-exploitation-de-plomberie-157087","34 RUE BOTTERO, 06000 NICE","0493842566","vero.sepplomberie@orange.fr","4937109900","49371099000034","20",2200000,6,"51"
"MERIDIONALE PLOMBERIE CHAUFFAGE","https://www.qualibat.com/resultat-de-la-recherche/meridionale-plomberie-chauffage-50786","CHEMIN DU TIRAGON IMMEUBLE TILT CENTER, 06370 MOUANS SARTOUX","0492921910","mpc06@wanadoo.fr","3403943860","34039438600023","10",6210000,6,"51"
"TECHNIQUE PROVENCE SANITAIRE (STPS)","https://www.qualibat.com/resultat-de-la-recherche/technique-provence-sanitaire-stps--51277","66, AVENUE MAURICE CHEVALIER, 06150 CANNES LA BOCCA","0493454661","secretariat@stps-plomberie.fr","3032851590","30328515900032","17",1890000,6,"51"
"F2E DEVELOPPEMENT","https://www.qualibat.com/resultat-de-la-recherche/f2e-developpement-180593","11 AV HENRI MUSSO, 06100 NICE","0629631897","f2edeveloppement@gmail.com","8427195770","84271957700012","1",119685,6,"51"
"ENTREPRISE GAILLEURD","https://www.qualibat.com/resultat-de-la-recherche/entreprise-gailleurd-172182","3 RUE JOSEPH CADEI, 06100 NICE","0493845515","entreprise-gailleurd@orange.fr","5103818330","51038183300035","6",362984,6,"51"
"PCR","https://www.qualibat.com/resultat-de-la-recherche/pcr-170054","33 AV DESAMBROIS, 06000 NICE","0986630000","contactpro.pcr@gmail.com","8201664600","82016646000015","4",472556,6,"51"
"BOLLORE ENERGY","https://www.qualibat.com/resultat-de-la-recherche/bollore-energy-95007","105 ROUTE DE CANTA GALET, 06200 NICE","0493868160","be.nice@bollore.com","6012516140","60125161401643","14",5930000,6,"51"
"INTERNORM","https://www.qualibat.com/resultat-de-la-recherche/internorm-93470","21, RUE CHATEAUNEUF, 06000 NICE","0493816239","internorm@orange.fr","4892763450","48927634500035","14",1450000,6,"51"
"SOMESCCA (SA)","https://www.qualibat.com/resultat-de-la-recherche/somescca-sa--50354","39 BIS RUE DU DR.PIERRE RICHELMI, 06300 NICE","0493550965","somescca@wanadoo.fr","3005864760","30058647600040","9",2690000,6,"51"
"PASDELOUP","https://www.qualibat.com/resultat-de-la-recherche/pasdeloup-50359","50 BD JOSEPH GARNIER, 06000 NICE","0493979740","pasdeloup@wanadoo.fr","3346872170","33468721700011","15",3110000,6,"51"
"POSEO ENERGIES RENOUVELABLES","https://www.qualibat.com/resultat-de-la-recherche/poseo-energies-renouvelables-183687","92 BD DU PRESIDENT WILSON SELFBURO-JUAN-LES-PINS, 06160 JUAN LES PINS","0782120977","y.samoilov@poseoenr.fr","8094545640","80945456400026","19",2700000,6,"51"
"PLOMBERIE DES COLLINES","https://www.qualibat.com/resultat-de-la-recherche/plomberie-des-collines-92238","47, BD CARLONE, 06200 NICE","0493962388","plomberiedescollines@orange.fr","4790766630","47907666300018","1",218199,6,"51"
"PLOMBERIE PATRICK ROMEO","https://www.qualibat.com/resultat-de-la-recherche/plomberie-patrick-romeo-83950","5 RUE JEAN VIGO, 06200 NICE","0493713908","plomberie.romeo@gmail.com","3809483490","38094834900028","5",508711,6,"51"
"ETS (ENERGIES TECHNIQUES SYSTEME)","https://www.qualibat.com/resultat-de-la-recherche/ets-energies-techniques-systeme--183282","93 BD DE LA MADELEINE - BAT A, 06000 NICE","","e.t.s06000@gmail.com","8239656780","82396567800019","2",244196,6,"51"
"GIOIOSA VITO PLOMBERIE CHAUFFAGE ELECTRICITE ET TCE DU BATIMENT","https://www.qualibat.com/resultat-de-la-recherche/gioiosa-vito-plomberie-chauffage-electricite-et-tce-du-batiment-96506","154 IMPASSE DES HUGUES, 06580 PEGOMAS","0493706370","sarl.gioiosa.vito@gmail.com","4493850870","44938508700027","5",362292,6,"51"
"SNK PLOMBERIE-CHAUFFAGE-CLIMATISATION","https://www.qualibat.com/resultat-de-la-recherche/snk-plomberie-chauffage-climatisation-179009","41 ROUTE DE ST CEZAIRE, 06460 ST VALLIER DE THIEY","0659639014","snk.plomberie@hotmail.com","8423598460","84235984600016","2",158246,6,"51"
