"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"COANUS S.A.S.","https://www.qualibat.com/resultat-de-la-recherche/coanus-s-a-s--54494","6 RUE DE LORRAINE, 88150 IGNEY","0329392500","chantier@coanus.com","3383378760","33833787600019","125",23430000,88,"23"
"P H C","https://www.qualibat.com/resultat-de-la-recherche/p-h-c-111370","27 RUE DU VELODROME, 88200 ST ETIENNE LES REMIREMONT","0329225531","compta@passivhome.fr","5188303020","51883030200015","10",1900000,88,"23"
"HABITAT BOIS CONSTRUCTION","https://www.qualibat.com/resultat-de-la-recherche/habitat-bois-construction-175522","4, RUE DE LA BRAHELE, 88100 REMOMEIX","0617770552","contact.sarlhbc@gmail.com","7950151890","79501518900017","8",542431,88,"23"
"VOSGES CHARPENTES SARL","https://www.qualibat.com/resultat-de-la-recherche/vosges-charpentes-sarl-54636","Z.A. PATIS DES SAULES B.P. 22, 88450 VINCEY","0329673367","contact@vosgescharpentes.com","3283574470","32835744700023","24",2710000,88,"23"
"SERTELET YVES SAS","https://www.qualibat.com/resultat-de-la-recherche/sertelet-yves-sas-54988","1 ROUTE DE SAALES, 88490 PROVENCHERES SUR FAVE","0329577032","contact@sertelet.com","3241670480","32416704800010","30",3440000,88,"23"
"S.POIROT","https://www.qualibat.com/resultat-de-la-recherche/s-poirot-94921","485 RUE DE L'EGLISE, 88460 LA BAFFE","0329332437","poirot.stephane@wanadoo.fr","7511802410","75118024100018","11",1760000,88,"23"
"LEVIEUX CLAUDE ET FILS SARL","https://www.qualibat.com/resultat-de-la-recherche/levieux-claude-et-fils-sarl-55095","10, RUE JARDIN DES OLIVES, 88270 DAMAS ET BETTEGNEY","0329365151","levieux-claude@wanadoo.fr","3415319600","34153196000019","9",748113,88,"23"
"CHARPIMO S.A.S. - CHARPENTE","https://www.qualibat.com/resultat-de-la-recherche/charpimo-s-a-s---charpente-54434","CHARPENTES INDUSTRIALISEES DE LA MOSELOTTE 21BIS ROUTE DE MORBIEUX, 88290 SAULXURES SUR MOSELOTTE","0329246100","charpimo@wanadoo.fr","3164747820","31647478200026","47",6270000,88,"23"
"MARTIN FRERES SARL","https://www.qualibat.com/resultat-de-la-recherche/martin-freres-sarl-54906","160 ALLEE DES TREFLES, 88400 XONRUPT LONGEMER","0329630738","martinfreres@wanadoo.fr","5060800760","50608007600025","6",617315,88,"23"
"ARNAUD CONSTRUCTION BOIS","https://www.qualibat.com/resultat-de-la-recherche/arnaud-construction-bois-178051","401, RUE DE LA SUISSE, 88220 HADOL","0683797904","arnaudcb@laposte.net","8484100980","84841009800018","1",241673,88,"23"
"TOITURES LORRAINES SARL","https://www.qualibat.com/resultat-de-la-recherche/toitures-lorraines-sarl-55004","30 RUE DU MOULIN, 88300 LANDAVILLE","0329065279","toitures.lorraines@wanadoo.fr","3195594640","31955946400023","8",622731,88,"23"
"NOURDIN FRERES SARL","https://www.qualibat.com/resultat-de-la-recherche/nourdin-freres-sarl-54583","34 RUE DE LA POSTE, 88600 LEPANGES SUR VOLOGNE","0329368143","nourdin-freres@orange.fr","3435099640","34350996400015","10",703784,88,"23"
"VIGNOLA SARL","https://www.qualibat.com/resultat-de-la-recherche/vignola-sarl-55181","3 CHEMIN DES CHENEVIERES, 88170 REMOVILLE","0329064091","vignola.n@wanadoo.fr","4345257620","43452576200010","6",722826,88,"23"
"HAUTES VOSGES RENOVATION SARL","https://www.qualibat.com/resultat-de-la-recherche/hautes-vosges-renovation-sarl-55571","34 RUE MARIMONT, 88520 BAN DE LAVELINE","0329517499","hvr@wanadoo.fr","4440877950","44408779500019","4",636496,88,"23"
"POIROT P. ET H. SARL","https://www.qualibat.com/resultat-de-la-recherche/poirot-p-et-h-sarl-54959","2 RUE DU PEUT HAUT, 88160 FRESSE SUR MOSELLE","0329251432","contact@chalet-poirot.fr","3397569340","33975693400016","17",2200000,88,"23"
"GOMES SAS","https://www.qualibat.com/resultat-de-la-recherche/gomes-sas-54684","2 RUE BASSOMPIERRE, 88170 REMOVILLE","0329064546","sa.gomes.manu@wanadoo.fr","3292961720","32929617200011","5",739890,88,"23"
"CONSTRUCTION DU RAINDE SARL","https://www.qualibat.com/resultat-de-la-recherche/construction-du-rainde-sarl-54668","29 CHEMIN DES ECORCES, 88250 LA BRESSE","0329255164","construction-du-rainde@orange.fr","3254583470","32545834700029","6",940894,88,"23"
"BATI 3000","https://www.qualibat.com/resultat-de-la-recherche/bati-3000-54963","3 RUE DE L'ANCERF ST JEAN DU MARCHE, 88600 LA NEUVEVILLE DEVANT LEPAN","0329332157","bati.3000@yahoo.fr","3922078250","39220782500036","19",1720000,88,"23"
"WEISROCK VOSGES","https://www.qualibat.com/resultat-de-la-recherche/weisrock-vosges-184176","7 RUE JEAN JAURES, 88580 SAULCY SUR MEURTHE","0329528000","info@weisrock.fr","8826358320","88263583200018","60",4850000,88,"23"
"HOUOT CHARPENTE","https://www.qualibat.com/resultat-de-la-recherche/houot-charpente-55146","100, CHEMIN DES GRANDES HYERES, 88100 STE MARGUERITE","0329600500","contact@houot.pro","3511236410","35112364100042","36",5990000,88,"23"
