"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"PEINTURES PARIS SUD PPS","https://www.qualibat.com/resultat-de-la-recherche/peintures-paris-sud-pps-16350","6 AVENUE DE LA REPUBLIQUE, 91560 CROSNE","0169481884","pps-sa@wanadoo.fr","9702005560","97020055600011","54",14260000,91,"62"
"GET MAINTENANCE","https://www.qualibat.com/resultat-de-la-recherche/get-maintenance-179545","2 RUE DES FRERES VOISIN ZAC DU HAUT WISSOUS, 91320 WISSOUS","0169751330","michel.picot@get-maintenance.com","8174115310","81741153100020","12",1930000,91,"62"
"ART-PEINTURE","https://www.qualibat.com/resultat-de-la-recherche/art-peinture-186112","47 RUE LOUIS JOYEUX, 91100 CORBEIL ESSONNES","0160882244","contact@art-peinture.eu","8195089380","81950893800019","3",732264,91,"62"
"SMPI EMBELLISSEMENT","https://www.qualibat.com/resultat-de-la-recherche/smpi-embellissement-159402","14/18 RUE DU PLESSIS BRIARD COURCOURONNES, 91080 COURCOURONNES","0160880911","smpi5@wanadoo.fr","4790770750","47907707500030","17",10310000,91,"62"
"VENTURA RENOVE","https://www.qualibat.com/resultat-de-la-recherche/ventura-renove-162714","170, AVENUE JULES VALLES, 91200 ATHIS MONS","0169840681","s-ventura@hotmail.fr","4496110780","44961107800022","7",536115,91,"62"
"AGENCEMENT DECORATION ET PEINTURE","https://www.qualibat.com/resultat-de-la-recherche/agencement-decoration-et-peinture-153923","1 RUE EDOUARD LALO, 91450 SOISY SUR SEINE","0160754243","agencement.d.p@hotmail.com","8152105700","81521057000017","4",225367,91,"62"
"GOLD DECOSERVICES","https://www.qualibat.com/resultat-de-la-recherche/gold-decoservices-175824","26 RUE DES CARRIERS ITALIENS , 91350 GRIGNY","0983621740","gold.decoservices.idf@gmail.com","5240373220","52403732200079","18",2360000,91,"62"
"LA VIE DU SOL","https://www.qualibat.com/resultat-de-la-recherche/la-vie-du-sol-181147","33 RTE DE CHALO SAINT MARS, 91150 ETAMPES","0674883338","a.chevalier@lvds.fr","4479372020","44793720200037","6",757579,91,"62"
"GATTELIER","https://www.qualibat.com/resultat-de-la-recherche/gattelier-16155","ZONE INDUSTRIELLE 6 RUE DE L'ARTISANAT, 91150 ETAMPES","0164945754","gattelier@orange.fr","3200597850","32005978500016","9",723240,91,"62"
"THOMAS BAT KOM","https://www.qualibat.com/resultat-de-la-recherche/thomas-bat-kom-89308","25 BOULEVARD DU MARECHAL JOFFRE, 91490 MILLY LA FORET","0626034596","contact@thomasbat.com","4888255220","48882552200029","6",781304,91,"62"
"Not found","https://www.qualibat.com/resultat-de-la-recherche/cotafor-90119","Not found","Not found","Not found","Not found","Not found","Not found","Not found",91,"62"
"SANCHEZ","https://www.qualibat.com/resultat-de-la-recherche/sanchez-17090","25 RUE DES INVESTISSEURS, 91560 CROSNE","0169490409","sanchezpeinture@wanadoo.fr","3812302830","38123028300024","18",1960000,91,"62"
"DESIGN CONSTRUCTION ET RENOVATION","https://www.qualibat.com/resultat-de-la-recherche/design-construction-et-renovation-175892","76 AV DE LA LIBERATION, 91130 RIS ORANGIS","0160916760","dcr-idf@orange.fr","8236338620","82363386200011","10",1630000,91,"62"
"ETANDEX","https://www.qualibat.com/resultat-de-la-recherche/etandex-16113","ZA COURTABUF 2 AVENUE DU PACIFIQUE, 91940 LES ULIS","0169336200","courrier.officiel@etandex.fr","3068963740","30689637400320","667",105700000,91,"62"
"REMI ET CIE ENTREPRISE","https://www.qualibat.com/resultat-de-la-recherche/remi-et-cie-entreprise-16664","8 RUE DU GAZ, 91100 CORBEIL ESSONNES","0160882235","entrepriseremi@entreprise-remi.fr","9692004270","96920042700058","7",719549,91,"62"
"BARD PERE ET FILS","https://www.qualibat.com/resultat-de-la-recherche/bard-pere-et-fils-16701","84, AVENUE DE PARIS, 91800 BRUNOY","0160464221","entreprise.bard@gmail.com","3290347060","32903470600021","8",2049999.9999999998,91,"62"
"AGENCEMENT DECORATION DE LA VALLEE DE L'ORGE","https://www.qualibat.com/resultat-de-la-recherche/agencement-decoration-de-la-vallee-de-l-orge-75154","BATIMENT B ZA DE VAUBESNARD, 91410 DOURDAN","0160812228","cbrolis@adlvo.fr","4848361840","48483618400032","15",2750000,91,"62"
"SOPRIBAT","https://www.qualibat.com/resultat-de-la-recherche/sopribat-85103","2 RUE DU PETIT FIEF, 91700 SAINTE GENEVIEVE DES BOIS","0160168506","t.rodet@sopribat.fr","4419165330","44191653300041","42",6240000,91,"62"
"OPTIONS","https://www.qualibat.com/resultat-de-la-recherche/options-16744","23 RUE DE LA MARE A TISSIER ZAC DE VILLEPECLE, 91280 ST PIERRE DU PERRAY","0169890110","options@options-sas.fr","3343830490","33438304900049","11",2960000,91,"62"
"SOL INTER","https://www.qualibat.com/resultat-de-la-recherche/sol-inter-85450","32 AVENUE DU LIEUTENANT FOUCAULT, 91170 VIRY CHATILLON","0611901370","alves@sol-inter.fr","4798485820","47984858200025","9",1180000,91,"62"
"AJB","https://www.qualibat.com/resultat-de-la-recherche/ajb-16106","9 RUE GUSTAVE EIFFEL Z.I. LES TARTERETS, 91100 CORBEIL ESSONNES","0164960066","aa.j.b@9business.fr","4298781920","42987819200021","10",2860000,91,"62"
"STB","https://www.qualibat.com/resultat-de-la-recherche/stb-78298","17 RUE COPERNIC, 91130 RIS ORANGIS","0169043030","contact@stb-idf.com","4539293090","45392930900046","51",40580000,91,"62"
"BONNAT SARL","https://www.qualibat.com/resultat-de-la-recherche/bonnat-sarl-18372","25 RUE BOURGUIGNONS, 91310 MONTLHERY","0169017480","sabrinabonnat@orange.fr","4806089670","48060896700026","17",3220000,91,"62"
"TERTIA CONCEPT","https://www.qualibat.com/resultat-de-la-recherche/tertia-concept-177977","3 RUE BLAISE PASCAL ZA LA VIGNE AUX LOUPS - IMMEUBLE B, 91380 CHILLY MAZARIN","0169419532","contact@tertia-concept.fr","8019276580","80192765800022","10",1670000,91,"62"
"JCG SURFACES","https://www.qualibat.com/resultat-de-la-recherche/jcg-surfaces-18142","26 RUE PAUL CLAUDEL BP 90182, 91006 EVRY CEDEX","0169891165","courbot.denise@gmail.com","3988388960","39883889600031","7",402634,91,"62"
