"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"BATISOL PLUS","https://www.qualibat.com/resultat-de-la-recherche/batisol-plus-175009","9 RUE MARYSE BASTIE, 86100 CHATELLERAULT","0549931741","contact@batisolplus.com","4934612480","49346124800012","51",5460000,86,"62"
"SOCIETE NOUVELLE MABULEAU","https://www.qualibat.com/resultat-de-la-recherche/societe-nouvelle-mabuleau-13680","49 RUE DU VERCORS, 86240 FONTAINE LE COMTE","0549372790","mabuleau@mabuleau.fr","4207511900","42075119000018","23",4080000,86,"62"
"ENTREPRISE DUMUIS","https://www.qualibat.com/resultat-de-la-recherche/entreprise-dumuis-13458","PLACE DE L'EUROPE, 86240 LIGUGE","0549552833","dumuis.accueil@dumuis.fr","3273808200","32738082000032","44",4600000,86,"62"
"SARL MURZEAU","https://www.qualibat.com/resultat-de-la-recherche/sarl-murzeau-13539","RUE DES ENTREPRENEURS ZA LES TILLEULS, 86180 BUXEROLLES","0549441015","info@murzeau.fr","3202043080","32020430800045","19",1440000,86,"62"
"BOUCHET FRERES","https://www.qualibat.com/resultat-de-la-recherche/bouchet-freres-13403","67 RUE NUNGESSER, 86580 BIARD","0549580798","contact@bouchet-freres.com","3194411680","31944116800014","48",5250000,86,"62"
"EURL FRANCOIS DESHOUILLERES","https://www.qualibat.com/resultat-de-la-recherche/eurl-francois-deshouilleres-13730","19 RUE DES CLAVIÈRES, 86500 MONTMORILLON","0549910399","francois.deshouilleres@club-internet.fr","4876674460","48766744600024","11",371545,86,"62"
"LE BARON SARL","https://www.qualibat.com/resultat-de-la-recherche/le-baron-sarl-13505","7 ROUTE DES TOURBIÈRES, 86340 ROCHES PREMARIE ANDILLE","0549425353","contact@sarl-lebaron.fr","4032591790","40325917900014","19",1040000,86,"62"
"DURAND ET FILS SARL","https://www.qualibat.com/resultat-de-la-recherche/durand-et-fils-sarl-13461","1 RUE DU CHÂTEAU FURIGNY, 86170 NEUVILLE DE POITOU","0549512521","sarldurandetfils@orange.fr","3944617500","39446175000017","7",286717,86,"62"
"BAILLARGEAT PASCAL (SARL DES ETS)","https://www.qualibat.com/resultat-de-la-recherche/baillargeat-pascal-sarl-des-ets--13623","58 ROUTE DE MONTMORILLON, 86390 LATHUS ST REMY","0549919519","sarl.baillargeat@gmail.com","4035614180","40356141800019","8",595928,86,"62"
"Not found","https://www.qualibat.com/resultat-de-la-recherche/sarl-remaud-christian-94600","Not found","Not found","Not found","Not found","Not found","Not found","Not found",86,"62"
"GROUPE VINET","https://www.qualibat.com/resultat-de-la-recherche/groupe-vinet-13422","5 AVENUE DE LA LOGE MIGNE AUXANCES BP 1034, 86060 POITIERS CEDEX 9","0549300840","contact@groupevinet.com","3448693340","34486933400112","227",44410000,86,"62"
"E.R.R.E.B.A.","https://www.qualibat.com/resultat-de-la-recherche/e-r-r-e-b-a--13659","12 ROUTE DE LARNAY BP 1054 BIARD, 86060 POITIERS CEDEX 9","0549371026","erreba@wanadoo.fr","3497671860","34976718600027","11",1620000,86,"62"
