"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"ENTREPRISE MILAN","https://www.qualibat.com/resultat-de-la-recherche/entreprise-milan-18864","9, CHEMIN DE HALAGE DE L'YONNE, 77130 MONTEREAU FAULT YONNE","0164705550","milanmontereau@wanadoo.fr","9062501880","90625018800024","25",1800000,77,"62"
"PEINTISOL","https://www.qualibat.com/resultat-de-la-recherche/peintisol-19213","1 BIS RUE DU COQ GAULOIS, 77170 BRIE COMTE ROBERT","0160623636","stephanie.gallais@groupe-acorus.fr","3158142280","31581422800021","42",12460000,77,"62"
"A.C.E.E.","https://www.qualibat.com/resultat-de-la-recherche/a-c-e-e--20193","5 RUE DE MONTCHAVANT, 77250 ECUELLES","0164457982","acee@acee.fr","3344160050","33441600500067","82",7490000,77,"62"
"DECO77","https://www.qualibat.com/resultat-de-la-recherche/deco77-19837","ZI NORD BATIMENT 5B RUE DES FORGERONS, 77200 TORCY","0160330022","deco77@deco77.fr","3518905200","35189052000049","13",3540000,77,"62"
"ENTREPRISE OLIVEIRA FERNANDES NUNO","https://www.qualibat.com/resultat-de-la-recherche/entreprise-oliveira-fernandes-nuno-154732","RUE DU PRE DES BOURDEAUX, 77515 FAREMOUTIERS","0164040079","contact@sarl-oliveira-fernandes.fr","5130508310","51305083100025","7",772987,77,"62"
"A. E. C.   S.A.S.","https://www.qualibat.com/resultat-de-la-recherche/a-e-c-s-a-s--19874","IMPASSE BEL AIR, 77000 LA ROCHETTE","0164399210","contact@aec-delaplace.fr","3012536880","30125368800032","37",9090000,77,"62"
"U.E.B. UNION DES ENTREPRISES DU BATIMENT","https://www.qualibat.com/resultat-de-la-recherche/u-e-b-union-des-entreprises-du-batiment-19964","LIEU DIT LA FERME DU GÉNITOY ROUTE DE JOSSIGNY, 77600 BUSSY ST GEORGES","0143863047","service.technique@ueb.fr","3917809210","39178092100030","35",4630000,77,"62"
"COURTIOL (SARL)","https://www.qualibat.com/resultat-de-la-recherche/courtiol-sarl--19099","7,  RUE DES BORDES VAUX LE PENIL, 77000 VAUX LE PENIL","0160682602","sarl.courtiol@wanadoo.fr","3058685720","30586857200028","12",386865,77,"62"
"BRITES DECOR","https://www.qualibat.com/resultat-de-la-recherche/brites-decor-41455","6 RUE RENE CASSIN ZAC DE LA VILLETTE AUX AULNES, 77290 MITRY MORY","0160272929","contact@brites-decor.com","3823450640","38234506400069","9",1660000,77,"62"
"R M L","https://www.qualibat.com/resultat-de-la-recherche/r-m-l-41928","51 ALLEE DU CLOS DES CHARMES 1 ALLEE DES PORTES DE LA FORET, 77090 COLLEGIEN","0164686887","l.thomas@rml93.fr","3489688920","34896889200045","8",1450000,77,"62"
"DELCLOY","https://www.qualibat.com/resultat-de-la-recherche/delcloy-19445","221, RUE FOCH zi vaux le penil, 77016 MELUN cedex","0164830060","secretariat.delcloy@delcloy.fr","3327586710","33275867100033","11",2390000,77,"62"
"SCRS","https://www.qualibat.com/resultat-de-la-recherche/scrs-19010","8, ROUTE DE FEROLLES, 77170 BRIE COMTE ROBERT","0164050249","contact@scrs-carrelage.com","7849030230","78490302300025","14",2850000,77,"62"
"GREPI (S.A)","https://www.qualibat.com/resultat-de-la-recherche/grepi-s-a--19540","PARC GUSTAVE EIFFEL 6, BOULEVARD DE STRASBOURG, 77600 BUSSY ST GEORGES","0164764444","grepi77@wanadoo.fr","3399596600","33995966000046","19",2500000,77,"62"
"FELDIS ET LEVIAUX  S.A.S","https://www.qualibat.com/resultat-de-la-recherche/feldis-et-leviaux-s-a-s-19087","400 AV DE L'EUROPE, 77240 VERT SAINT DENIS","0164391787","secretariat@feldisleviaux.fr","4241525280","42415252800024","49",10140000,77,"62"
"BONNARDEL (S.A.S)","https://www.qualibat.com/resultat-de-la-recherche/bonnardel-s-a-s--18812","ZAC DU PETIT ROCHER 2, AVE DU PRÉSIDENT PAUL SÉRAMY B.P.9, 77870 VULAINES SUR SEINE","0164695480","courrier@bonnardel.fr","3067956830","30679568300037","70",20050000,77,"62"
"PIERROT PEINTURE","https://www.qualibat.com/resultat-de-la-recherche/pierrot-peinture-19146","16, RUE GUYOT, 77160 PROVINS","0164000154","ets-pierrot@wanadoo.fr","4426927290","44269272900019","15",1220000,77,"62"
"CONCEPT RÉSINE","https://www.qualibat.com/resultat-de-la-recherche/concept-r-sine-20199","26 AVENUE CHRISTIAN DOPPLER, 77700 BAILLY ROMAINVILLIERS","0160040180","contact@concept-resine.com","3999987800","39999878000049","15",2740000,77,"62"
"REV'DECO","https://www.qualibat.com/resultat-de-la-recherche/rev-deco-45154","9 RUE DES CINQ PERCHES, 77500 CHELLES","0160203801","revdeco@aol.com","4319891690","43198916900021","18",2570000,77,"62"
"REUX  S.A.S","https://www.qualibat.com/resultat-de-la-recherche/reux-s-a-s-18866","54, RUE SAINT HONORÉ, 77300 FONTAINEBLEAU","0164223874","reux.peinture@wanadoo.fr","9064505150","90645051500026","18",1880000,77,"62"
"SPRAS","https://www.qualibat.com/resultat-de-la-recherche/spras-19372","85, RUE DES CHARMES, 77590 CHARTRETTES","0160662221","spras@spras.fr","3283482890","32834828900047","18",8430000,77,"62"
"PEINTURE & DÉCORATION TOURET DANIEL","https://www.qualibat.com/resultat-de-la-recherche/peinture-d-coration-touret-daniel-19425","41, RUE DU GÉNÉRAL-LECLERC B.P. 105, 77523 COULOMMIERS CEDEX","0164030439","daniel@danieltouret.com","3315188110","33151881100020","15",871925,77,"62"
