"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"SERUPA","https://www.qualibat.com/resultat-de-la-recherche/serupa-63944","ROUTE DE RENNES, 22230 MERDRIGNAC","0296674350","serupa@serupa.fr","4400907020","44009070200018","137",36350000,22,"38"
"QUEMARD SAS","https://www.qualibat.com/resultat-de-la-recherche/quemard-sas-63886","ZA DE L'ESPERANCE B.P. 45, 22120 QUESSOY","0296333065","s.a.quemard@wanadoo.fr","3796705810","37967058100022","44",6320000,22,"38"
"CONSTRUCTIONS BOIS EMG","https://www.qualibat.com/resultat-de-la-recherche/constructions-bois-emg-67139","Z.A. DE FOURNELLO, 22170 PLOUAGAT","0296795454","sa@charpentes-emg.com","3923829170","39238291700038","83",15620000,22,"38"
"LAMANDE SARL","https://www.qualibat.com/resultat-de-la-recherche/lamande-sarl-64177","ZA DES GRANDS MOULINS, 22150 HENON","0296734502","lamande@wanadoo.fr","4822383420","48223834200026","11",1640000,22,"38"
"BERNARD JAN","https://www.qualibat.com/resultat-de-la-recherche/bernard-jan-63827","17 RUE DE LA CROISEE, 22440 PLOUFRAGAN","0296940150","bernard.jan.compta@orange.fr","4969804180","49698041800016","20",3310000,22,"38"
"DRONIOU JEAN PAUL SARL","https://www.qualibat.com/resultat-de-la-recherche/droniou-jean-paul-sarl-64100","ROUTE DE COAT-ARZUR BP 1, 22300 PLOUBEZRE","0296471946","contact@dronioujeanpaul.fr","3936823490","39368234900013","15",843505,22,"38"
"PENTHIEVRE COUVERTURE BARDAGE","https://www.qualibat.com/resultat-de-la-recherche/penthievre-couverture-bardage-64216","ZA DE LANJOUAN BP 20538, 22400 LAMBALLE","0296500050","pcb.22@wanadoo.fr","4117960970","41179609700011","33",7320000,22,"38"
"GT CONSTRUCTIONS","https://www.qualibat.com/resultat-de-la-recherche/gt-constructions-64315","LE BOURG ZA DU PLESSIS, 22640 PLENEE JUGON","0296318877","gt.constructions22@gmail.com","4104545650","41045456500020","37",6720000,22,"38"
"MARCHET GUY","https://www.qualibat.com/resultat-de-la-recherche/marchet-guy-174308","40 ZA DE KERBIQUET, 22140 CAVAN","0296380848","marchet.guy.menuiserie@orange.fr","3338488510","33384885100023","1",118967,22,"38"
"CHOUX TOITURE","https://www.qualibat.com/resultat-de-la-recherche/choux-toiture-63847","ZONE ARTISANALE 28, RUE DES BOIS BP 22, 22350 CAULNES","0296887070","contact@choux-toiture.com","0270500870","02705008700025","25",5240000,22,"38"
"CBM CHARPENTE","https://www.qualibat.com/resultat-de-la-recherche/cbm-charpente-64287","ZI LES LANDES DE PENTHIEVRE, 22640 PLESTAN","0296348329","cbm.charpente@wanadoo.fr","4500626660","45006266600018","9",2650000,22,"38"
"CBCE","https://www.qualibat.com/resultat-de-la-recherche/cbce-79503","ZI SUD 4 RUE D'ARSONVAL, 22600 LOUDEAC","0296668050","bm.cbce@orange.fr","5044224030","50442240300015","3",517793,22,"38"
"MORIN MENUISERIE","https://www.qualibat.com/resultat-de-la-recherche/morin-menuiserie-123462","34 RUE CHARLES LE GOFFIC, 22580 PLOUHA","0296161779","menuiseriemorin@gmail.com","5013254680","50132546800020","5",652082,22,"38"
