"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"ECD ETUDE CONSEIL DEMOLITION","https://www.qualibat.com/resultat-de-la-recherche/ecd-etude-conseil-demolition-17882","1 RUE DE PARIS, 95380 LOUVRES","0134683989","secretariat@ecd-demolition.com","4091257470","40912574700033","21",3660000,95,"11"
"T.L.B TRANSPORTS LOCATION BETON","https://www.qualibat.com/resultat-de-la-recherche/t-l-b-transports-location-beton-78500","LE BOIS TAILLIS RUE DE PARIS, 95420 NUCOURT","0134672791","tlb.nucourt@orange.fr","4232689520","42326895200029","28",2850000,95,"11"
"AERB","https://www.qualibat.com/resultat-de-la-recherche/aerb-93421","191 AVENUE DE LA DIVISION LECLERC, 95880 ENGHIEN LES BAINS","0134125110","aerb@wanadoo.fr","5385109180","53851091800013","7",2009999.9999999998,95,"11"
"SOCIETE DE TRAVAUX DE DEMOLITION ET DE TERRASSEMENT","https://www.qualibat.com/resultat-de-la-recherche/societe-de-travaux-de-demolition-et-de-terrassement-16594","79-83 RUE DES CLOVIERS, 95100 ARGENTEUIL","0139816617","stdt@stdt.fr","3142831280","31428312800044","48",11830000,95,"11"
"ADC DEMOLITION IDF","https://www.qualibat.com/resultat-de-la-recherche/adc-demolition-idf-155898","ZONE INDUSTRIELLE LES 70 ARPENTS RUE DE BELLOY, 95560 MONTSOULT","0134730238","contact@adcidf.com","8144674450","81446744500031","15",5620000,95,"11"
"ROISSY TP","https://www.qualibat.com/resultat-de-la-recherche/roissy-tp-17940","1 RUE DU GRAND PUITS, 95380 VILLERON","0134683443","roissy@roissy-tp.com","3905558940","39055589400042","48",47850000,95,"11"
"DURKAL","https://www.qualibat.com/resultat-de-la-recherche/durkal-96760","12 RUE BERTHE MORISOT, 95220 HERBLAY","0139972495","durkal.sas@orange.fr","7918074070","79180740700014","40",7310000,95,"11"
"PICHETA","https://www.qualibat.com/resultat-de-la-recherche/picheta-16367","13 ROUTE DE CONFLANS, 95480 PIERRELAYE","0134643434","secretariat-be@picheta.fr","3178966520","31789665200052","178",54900000,95,"11"
"ENTREPRISE BONNEVIE & FILS","https://www.qualibat.com/resultat-de-la-recherche/entreprise-bonnevie-fils-15939","15 RUE PIERRE CURIE BP 2, 95400 ARNOUVILLE","0134534848","bonneviesa@bonnevie.fr","7757422810","77574228100014","38",5720000,95,"11"
"AMTP DEMOLITION","https://www.qualibat.com/resultat-de-la-recherche/amtp-demolition-17038","29 CHEMIN DES MURETS, 95450 VIGNY","0134661654","amtp3@wanadoo.fr","3881838160","38818381600049","23",2870000,95,"11"
"TEMPERE CONSTRUCTION","https://www.qualibat.com/resultat-de-la-recherche/tempere-construction-89240","1 RUE LAVOISIER, 95660 CHAMPAGNE SUR OISE","0139379160","contact@tempere-construction.com","5312766730","53127667300013","54",25470000,95,"11"
"DESNEUX TP","https://www.qualibat.com/resultat-de-la-recherche/desneux-tp-42494","2 RUE DE L'ESCOUVRIER, 95200 SARCELLES","0134392280","jcazaban@desneux-tp.fr","3382698140","33826981400046","58",8140000.000000001,95,"11"
"DEMCO","https://www.qualibat.com/resultat-de-la-recherche/demco-96333","9-11 AVENUE DE L'EUROPE, 95400 VILLIERS LE BEL","0134093576","demco95@gmail.com","5290915710","52909157100040","97",7100000,95,"11"
"SODEMATE","https://www.qualibat.com/resultat-de-la-recherche/sodemate-183321","5 RUE DESCARTES, 95330 DOMONT","0986363343","karine.pellegrin@sodemate.fr","5115965040","51159650400056","14",3180000,95,"11"
"SPEED METAL DEMANTELEMENT","https://www.qualibat.com/resultat-de-la-recherche/speed-metal-demantelement-91892","ZAC DE LA JUSTICE 7 RUE DE LA MARE POISSY, 95380 VILLERON","0130355242","contact@smdidf.fr","5251205800","52512058000036","8",1260000,95,"11"
"ENTREPRISE DE TRAVAUX FAYOLLE ET FILS","https://www.qualibat.com/resultat-de-la-recherche/entreprise-de-travaux-fayolle-et-fils-171915","30 RUE DE L'EGALITE CS300009, 95230 SOISY SOUS MONTMORENCY","0134284040","etudes-fayolle@fayolle.eu","5016391650","50163916500015","676",101560000,95,"11"
"ENTREPRISE FILLOUX","https://www.qualibat.com/resultat-de-la-recherche/entreprise-filloux-83804","5 AVENUE DES CURES, 95580 ANDILLY","0139892121","clefebvre@fillouxsas.eu","5095471700","50954717000019","45",14020000,95,"11"
