"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"JB PLAQUISTE","https://www.qualibat.com/resultat-de-la-recherche/jb-plaquiste-190847","35 ALLEE DES CERISIERS LES HAMEAUX DES AUROUZES, 05000 GAP","0611811837","bernardijeremy@hotmail.com","8910186080","89101860800010","1",NaN,5,"41"
"ETABLISSEMENTS BARBIERI","https://www.qualibat.com/resultat-de-la-recherche/etablissements-barbieri-10594","38  ROUTE DE LA LUYE, 05000 GAP","0492534716","contact@barbieri05.fr","4141096450","41410964500021","10",754382,5,"41"
"MS 05","https://www.qualibat.com/resultat-de-la-recherche/ms-05-121485","8 ROUTE DU PONT CARLES, 05330 ST CHAFFREY","0683380571","contact@ms05.fr","7539513340","75395133400014","3",334600,5,"41"
"PNR 05 PLATRERIE NEUF ET RENOVATION","https://www.qualibat.com/resultat-de-la-recherche/pnr-05-platrerie-neuf-et-renovation-83995","1 TER COURS EMILE ZOLA, 05000 GAP","0979065227","contact@pnr05.fr","4823810010","48238100100023","19",1640000,5,"41"
"AOUINBA PLATRERIE","https://www.qualibat.com/resultat-de-la-recherche/aouinba-platrerie-170165","15 LOTISSEMENT LES VERGERS DES BLACHES, 05300 LE POET","0610050955","aouinbaplatrerie@sfr.fr","8320305550","83203055500011","2",203218,5,"41"
"SEROR BATIMENT","https://www.qualibat.com/resultat-de-la-recherche/seror-batiment-109571","LE BOURG, 05460 ABRIES","0492467581","contact@serorbat.com","4342801450","43428014500013","5",626472,5,"41"
"FIREBAT","https://www.qualibat.com/resultat-de-la-recherche/firebat-10705","LES GRANDS CHAMPS 18, AVENUE DE GRENOBLE, 05300 LARAGNE MONTEGLIN","0492651626","info@firebat.fr","3384513470","33845134700011","1",93538,5,"41"
"OCAL SARL","https://www.qualibat.com/resultat-de-la-recherche/ocal-sarl-10729","QUARTIER DE LA JUSTICE, 05000 GAP","0492433984","sarlocal@orange.fr","4820675270","48206752700028","9",1070000,5,"41"
"MR PLATRERIE","https://www.qualibat.com/resultat-de-la-recherche/mr-platrerie-10406","6 RUE DES GENETS ZA LES ESSAGNIERES, 05000 GAP","0492512951","info@mr-05.com","4510407110","45104071100025","5",539364,5,"41"
"ALOIA ANTONIO","https://www.qualibat.com/resultat-de-la-recherche/aloia-antonio-92791","LA GARDE ROUTE DE RABOU, 05000 GAP","0603233298","aloia.antonio@orange.fr","4840707430","48407074300014","5",404137,5,"41"
"SAS REVEL","https://www.qualibat.com/resultat-de-la-recherche/sas-revel-10441","1 RUE DES ARTS, 05330 ST CHAFFREY","0492241762","revelpeinture@hotmail.fr","4817666160","48176661600033","10",1230000,5,"41"
"SG2PP","https://www.qualibat.com/resultat-de-la-recherche/sg2pp-91969","13 ROUTE DE SAINT JEAN, 05000 GAP","0492496255","sg2pp@orange.fr","5190580510","51905805100037","19",1840000,5,"41"
"KANZARI SAS","https://www.qualibat.com/resultat-de-la-recherche/kanzari-sas-167809","658 AVENUE FRANCOIS MITTERAND, 05230 LA BATIE-NEUVE","0647185824","francetravaux@yahoo.fr","8142310560","81423105600015","1",66000,5,"41"
"BATI'TOO","https://www.qualibat.com/resultat-de-la-recherche/bati-too-185910","4 HAM DE CATINAT, 05600 GUILLESTRE","0662410943","bati-too@outlook.fr","4808622750","48086227500058","2",149000,5,"41"
"AC-TEC","https://www.qualibat.com/resultat-de-la-recherche/ac-tec-97182","LES BARONS LES SAVOYONS, 05400 FURMEYER","0972408251","ac-tec@ac-tec.fr","7924685220","79246852200018","11",1060000,5,"41"
"MANAI SERGE","https://www.qualibat.com/resultat-de-la-recherche/manai-serge-9082","LA COURNETTE, 05600 ST CREPIN","0492454243","manai.serge@orange.fr","4800644920","48006449200014","2",79186,5,"41"
"IBF","https://www.qualibat.com/resultat-de-la-recherche/ibf-143239","PLAINE DE LACHAUD ESPACE SAMANA RP DE LACHAUD RN 85, 05000 GAP","0650012251","ibf.gap@gmail.com","5033694070","50336940700054","2",259000,5,"41"
