"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"BATI PLAC","https://www.qualibat.com/resultat-de-la-recherche/bati-plac-187738","13 RUE DES AJONCS D'OR, 35540 MINIAC MORVAN","0683930560","contact@bati-plac.fr","8846618280","88466182800019","2",323000,35,"71"
"AZURA BRETAGNE","https://www.qualibat.com/resultat-de-la-recherche/azura-bretagne-91669","22 RUE JEAN MARIE DAVID, 35740 PACE","0299394518","azurabretagne@gmail.com","5347146700","53471467000021","8",520552,35,"71"
"TRAVAUX MALO CONCEPT","https://www.qualibat.com/resultat-de-la-recherche/travaux-malo-concept-172475","LIEU DIT LAUNAY QUINARD, 35430 SAINT JOUAN DES GUERETS","0789263637","travomaloconcept@gmail.com","8317912980","83179129800027","1",159959,35,"71"
"AUBREE","https://www.qualibat.com/resultat-de-la-recherche/aubree-118958","LA COSTARDAIS 1 RUE DU HAUT GOUILLON, 35540 MINIAC MORVAN","0299808755","aubreemenuiserie@orange.fr","5048475590","50484755900029","11",853848,35,"71"
"MENUISERIE LUCAS","https://www.qualibat.com/resultat-de-la-recherche/menuiserie-lucas-185866","19 LA VILLE GICQUEL, 35720 MESNIL-ROC'H","0619343597","menuiserie-lucas@hotmail.com","8883909780","88839097800011","1",92000,35,"71"
"RENOV'HABITATION","https://www.qualibat.com/resultat-de-la-recherche/renov-habitation-104752","4 RUE DES PETITS CHAMPS, 35400 SAINT MALO","0299820394","renovhabitation@orange.fr","7915986910","79159869100024","10",1040000,35,"71"
"COUVERTURE POUSSIN","https://www.qualibat.com/resultat-de-la-recherche/couverture-poussin-135089","3 RUE DES TUILERIES, 35310 BREAL SOUS MONTFORT","0299600848","laetitia.poussin@wanadoo.fr","4497045680","44970456800020","5",312857,35,"71"
"ISONERGI","https://www.qualibat.com/resultat-de-la-recherche/isonergi-186074","15 LIEU-DIT LE HAUT IZE, 35520 LA CHAPELLE DES FOUGERETZ","0672880166","isonergi@orange.fr","8893181010","88931810100017","2",97000,35,"71"
"MARION DAVID","https://www.qualibat.com/resultat-de-la-recherche/marion-david-125518","LIEU DIT LA PETITE HAIE, 35370 TORCE","0966840700","sarldavidmarion.compta@orange.fr","4999440980","49994409800023","7",625482,35,"71"
"GUILLARD BERTRAND","https://www.qualibat.com/resultat-de-la-recherche/guillard-bertrand-109015","LA GUILLOURIE, 35610 SOUGEAL","0299485993","bertrandguillard@hotmail.fr","5306447560","53064475600013","3",231000,35,"71"
"ROCHER EURL","https://www.qualibat.com/resultat-de-la-recherche/rocher-eurl-159614","ZA LES PENNIERES 1 RUE LAENNEC, 35770 VERN SUR SEICHE","0299629984","eurlrocher@orange.fr","5034697100","50346971000019","4",350353,35,"71"
"QUELLARD JOEL","https://www.qualibat.com/resultat-de-la-recherche/quellard-joel-130902","9 RUE DU CHAMP GUIHORÉ, 35320 CREVIN","0223309260","joel.quellard@sfr.fr","8080145260","80801452600020","5",649245,35,"71"
"SGP RD","https://www.qualibat.com/resultat-de-la-recherche/sgp-rd-102435","33 AVENUE DU GENERAL DE GAULLE, 35530 NOYAL SUR VILAINE","0299005603","sgprd@orange.fr","5395716530","53957165300010","15",925596,35,"71"
"BREIZH MULTISERVICES BATIMENT","https://www.qualibat.com/resultat-de-la-recherche/breizh-multiservices-batiment-180824","7 PLACETTE LEO FERRE, 35135 CHANTEPIE","0668892511","bmb.35000@gmail.com","7923079510","79230795100022","1",5472,35,"71"
"DAVID MICKAEL SARL","https://www.qualibat.com/resultat-de-la-recherche/david-mickael-sarl-118954","16 LA GREE GUISSONNIERE, 35890 BOURG DES COMPTES","0299575569","sarldavidmickael@gmail.com","5306879870","53068798700012","5",228000,35,"71"
"ROUZIERE BRUNO SARL","https://www.qualibat.com/resultat-de-la-recherche/rouziere-bruno-sarl-180567","47 LE FEUIL, 35520 MELESSE","0763659821","bruno.rouziere@gmail.com","8506624870","85066248700014","1",70600,35,"71"
"BRIAND SAMUEL","https://www.qualibat.com/resultat-de-la-recherche/briand-samuel-141823","SB MENUISERIE BEL AIR, 35440 GUIPEL","0630053955","sb.menuiserie35@gmail.com","7918593330","79185933300019","1",55050,35,"71"
"MENUISERIE LANDAIS","https://www.qualibat.com/resultat-de-la-recherche/menuiserie-landais-135066","25 LES BREGEONS, 35240 LE THEIL DE BRETAGNE","0299477528","vincentlandais@orange.fr","4092597280","40925972800015","3",150297,35,"71"
"ECO-BIO CONCEPT DIFFUSION","https://www.qualibat.com/resultat-de-la-recherche/eco-bio-concept-diffusion-119061","19 BOULEVARD VICTOR EDET, 35580 GUICHEN","0223501481","duhamel.celine@ebcd.fr","5222535410","52225354100026","12",1540000,35,"71"
"GENTIL-GLEMOT","https://www.qualibat.com/resultat-de-la-recherche/gentil-glemot-119234","LES COUTURES, 35270 COMBOURG","0299750147","dominique.glemot@gentil-glemot.com","3814677370","38146773700031","12",1300000,35,"71"
"MENUISERIE MARTIN","https://www.qualibat.com/resultat-de-la-recherche/menuiserie-martin-181286","2 RUE DU BIGNON, 35500 POCE LES BOIS","0299751153","loic.martin2@wanadoo.fr","8489832430","84898324300017","3",462517,35,"71"
"LECHARPENTIER","https://www.qualibat.com/resultat-de-la-recherche/lecharpentier-181814","2 LA FAUVELIERE, 35120 MONT DOL","0299809538","contact@lecharpentier-construction.fr","8511717690","85117176900017","13",1940000,35,"71"
"ABB MENUISERIES","https://www.qualibat.com/resultat-de-la-recherche/abb-menuiseries-111462","SAINT PETREUX, 35540 PLERGUER","0299807208","abbmenuiserie@gmail.com","5307784710","53077847100017","2",264739,35,"71"
"SDLM","https://www.qualibat.com/resultat-de-la-recherche/sdlm-130913","LA RAVOUERE, 35890 BOURG DES COMPTES","0223610793","dupont.sdlm@gmail.com","8089891720","80898917200016","2",257786,35,"71"
"APM 35","https://www.qualibat.com/resultat-de-la-recherche/apm-35-157547","LA CLOUTIERE, 35240 RETIERS","0664179426","sarlapm35@gmail.com","4522728000","45227280000015","5",388538,35,"71"
"VERT TOIT","https://www.qualibat.com/resultat-de-la-recherche/vert-toit-181045","18 RUE DU CHEVAL NOIR, 35300 FOUGERES","0662258059","verttoit35@gmail.com","8504425260","85044252600024","2",40866,35,"71"
"HABITAT BRETON","https://www.qualibat.com/resultat-de-la-recherche/habitat-breton-169282","2 BOULEVARD DE L ODET VILLAGE DES ARTISANS, 35740 PACE","0223402665","habitatbreton@gmail.com","8237657890","82376578900032","19",1000000,35,"71"
"JMD","https://www.qualibat.com/resultat-de-la-recherche/jmd-74306","LE BOURG NEUF, 35550 LOHEAC","0299341910","jmd.35@laposte.net","4248452950","42484529500015","8",1120000,35,"71"
"FERATTE","https://www.qualibat.com/resultat-de-la-recherche/feratte-65932","PA LES BIGNONS, 35580 GUIGNEN","0299922082","accueil@feratte.fr","4818196050","48181960500017","34",4290000,35,"71"
"BOUFFORT GILBERT","https://www.qualibat.com/resultat-de-la-recherche/bouffort-gilbert-120156","LA CROIX, 35420 VILLAMEE","0299951871","gilbert.bouffort@orange.fr","3434155840","34341558400014","2",230000,35,"71"
"HONORE MENUISERIE","https://www.qualibat.com/resultat-de-la-recherche/honore-menuiserie-102286","13 RUE DE RENNES, 35250 ST AUBIN D'AUBIGNE","0299554795","menuiserie.honore@orange.fr","4946007030","49460070300016","4",717000,35,"71"
"KER CO","https://www.qualibat.com/resultat-de-la-recherche/ker-co-123870","LA TOURAUDAIS, 35550 ST GANTON","0299086278","contact@jkcouverture.com","5032714210","50327142100011","2",154000,35,"71"
"TG MENUISERIE","https://www.qualibat.com/resultat-de-la-recherche/tg-menuiserie-105319","11 BIS RUE DE LA FREBARDIERE, 35510 CESSON SEVIGNE","0299417045","tgmenuiserie@orange.fr","5001060830","50010608300024","3",289770,35,"71"
"DENOUAL MATTHIEU","https://www.qualibat.com/resultat-de-la-recherche/denoual-matthieu-96013","1 RTE DE MONTOURS, 35460 MAEN ROCH","0299956971","entreprise.denoual@gmail.com","5385561430","53855614300021","26",3490000,35,"71"
"CHALOPIN MENUISERIE","https://www.qualibat.com/resultat-de-la-recherche/chalopin-menuiserie-183184","LA CROIX DU CHENE, 35420 LA BAZOUGE DU DESERT","0630585649","chalopin_benoit@hotmail.fr","8806241680","88062416800014","1",161676,35,"71"
"GODELOUP DROUYE","https://www.qualibat.com/resultat-de-la-recherche/godeloup-drouye-122907","3 RUE JEAN BORDAIS ZA LA GANDONNIERE, 35500 POCE LES BOIS","0618838377","sarl.godeloupdrouye@orange.fr","5377600010","53776000100025","7",823322,35,"71"
"LEFEUVRE DIDIER","https://www.qualibat.com/resultat-de-la-recherche/lefeuvre-didier-163187","LIEU DIT LE MEMENIER, 35150 JANZE","0619430797","didier.lefeuvre35@orange.fr","8229821040","82298210400017","2",485285,35,"71"
"FOUGERAY DECORATION","https://www.qualibat.com/resultat-de-la-recherche/fougeray-decoration-65136","63 AVENUE DU GENERAL DE GAULLE CS 31836, 35418 SAINT-MALO CEDEX","0299818657","compta@fougeray.fr","8967800790","89678007900050","78",6560000,35,"71"
"CRISAN ULRICH","https://www.qualibat.com/resultat-de-la-recherche/crisan-ulrich-151080","67 RUE DU HAUT GOUILLON, 35540 MINIAC MORVAN","0670070162","entreprise-crisan@outlook.com","4514224890","45142248900018","9",356645,35,"71"
"MENUISERIE LEDUC","https://www.qualibat.com/resultat-de-la-recherche/menuiserie-leduc-176882","10 RUE DES MONTS D ARREE ZI DE CHEDEVILLE, 35140 ST AUBIN DU CORMIER","0299391841","leduc.jm@wanadoo.fr","8439775390","84397753900017","4",386589,35,"71"
"JUBAULT SARL","https://www.qualibat.com/resultat-de-la-recherche/jubault-sarl-125517","3 RUE DE L HERMINETTE ZA LES TARDIVIERRES, 35160 MONTFORT SUR MEU","0299093555","sarl.jubault.touffet@orange.fr","5033100880","50331008800011","4",565453,35,"71"
"OFFICE DE L HABITAT","https://www.qualibat.com/resultat-de-la-recherche/office-de-l-habitat-94762","PA DU BOIS DE SOEUVRES 7 RUE DE MOTTAIS, 35770 VERN SUR SEICHE","0223276137","essahar.h@gmail.com","5174330090","51743300900027","4",314430,35,"71"
"BOTTIER CHARPENTE","https://www.qualibat.com/resultat-de-la-recherche/bottier-charpente-104163","8 RUE GUSTAVE EIFFEL ZA FROMY, 35240 RETIERS","0223080481","bottier.charpente@gmail.com","5090018970","50900189700032","5",432362,35,"71"
"LBM ISOLATION","https://www.qualibat.com/resultat-de-la-recherche/lbm-isolation-105098","44 RUE DES VERDAUDAIS, 35690 ACIGNE","0222934236","laurent.maltot@orange.fr","7532671860","75326718600025","4",371495,35,"71"
"YACHT SERVICES DE LA RICHADAIS BATI SERVICE","https://www.qualibat.com/resultat-de-la-recherche/yacht-services-de-la-richadais-bati-service-161263","8 PASSAGE PIQUERIOTTE, 35780 LA RICHARDAIS","0223186966","ys35400@live.fr","3098515740","30985157400033","9",191142,35,"71"
"MONTSERRAT GUILLAUME","https://www.qualibat.com/resultat-de-la-recherche/montserrat-guillaume-163762","4 LA REIMBAUDIERE, 35720 PLESDER","0290092176","ets.montserrat@gmail.com","5097339030","50973390300025","1",56020,35,"71"
"BILLOT FRERES","https://www.qualibat.com/resultat-de-la-recherche/billot-freres-106991","TERRE ROUGE, 35270 BONNEMAIN","0299731005","billot-freres@orange.fr","4228920670","42289206700022","3",224600,35,"71"
"PAYOU","https://www.qualibat.com/resultat-de-la-recherche/payou-65295","LE DOUE JUGUET 74 RUE DE MERDRIGNAC, 35290 ST MEEN LE GRAND","0299096447","chantiers@sas-payou.com","4527259630","45272596300014","27",4080000,35,"71"
"AEV RENOVATION","https://www.qualibat.com/resultat-de-la-recherche/aev-renovation-112393","21 RUE DE LA JANAIE, 35400 SAINT MALO","0299585051","contact@aev-renovation.fr","8008147580","80081475800010","7",635056,35,"71"
"DANDIN ROUSSEL SARL","https://www.qualibat.com/resultat-de-la-recherche/dandin-roussel-sarl-124249","ZA RUE LE TANNEUR DES VILLETTES, 35133 LANDEAN","0299973143","dandinroussel@orange.fr","3217608600","32176086000023","5",374755,35,"71"
