"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"ACTIVE RENOVATION","https://www.qualibat.com/resultat-de-la-recherche/active-renovation-97938","4 RUELLES DES JARDINS LOCAL SITUE AU RDC AVEC ENTREE A DROITE, 95360 MONTMAGNY","0983848421","active_renovation@yahoo.fr","5078291740","50782917400055","6",672861,95,"71"
"NEPTUNE","https://www.qualibat.com/resultat-de-la-recherche/neptune-135571","3 CHEMIN DE LA DIME, 95700 ROISSY EN FRANCE","0642550019","sarlneptune@gmail.com","5380733130","53807331300032","24",994782,95,"71"
"IPF ISOLATION DU PATRIMOINE FRANCAIS","https://www.qualibat.com/resultat-de-la-recherche/ipf-isolation-du-patrimoine-francais-165500","31 RUE FRANCIS COMBE ZA FRANCIS COMBE, 95000 CERGY","0134400107","s.emey@ppf95.fr","7980185780","79801857800012","18",3160000,95,"71"
"MZ BATIMENT","https://www.qualibat.com/resultat-de-la-recherche/mz-batiment-186351","5 AV DU HUIT MAI 1945, 95200 SARCELLES","0619500855","balavoine-mzbatiment@outlook.fr","8225293760","82252937600011","1",1,95,"71"
"PRO FACADE IDF","https://www.qualibat.com/resultat-de-la-recherche/pro-facade-idf-165690","AVENUE FLORE ZONE INDUSTRIELLE VILLEMER, 95500 LE THILLAY","0139888502","profacade-idf@orange.fr","8080720370","80807203700019","10",1490000,95,"71"
"ARTPROTECT","https://www.qualibat.com/resultat-de-la-recherche/artprotect-92364","3 RUE DES FRERES LUMIERES PARC DES FORBOEUFS, 95280 JOUY LE MOUTIER","0134464705","artprotect@orange.fr","4414587180","44145871800018","7",457875,95,"71"
"BAT ICM","https://www.qualibat.com/resultat-de-la-recherche/bat-icm-122721","5 CHEMIN DE LA VALLEE, 95680 MONTLIGNON","0685880903","kjpvieira@gmail.com","7981333930","79813339300024","1",84736,95,"71"
"AZAR","https://www.qualibat.com/resultat-de-la-recherche/azar-166799","1 BIS RUE DES POMMIERS, 95240 CORMEILLES EN PARISIS","0678964638","patrashserhiy@icloud.com","7518506030","75185060300018","6",443654,95,"71"
"2R ISOPAC","https://www.qualibat.com/resultat-de-la-recherche/2r-isopac-179491","43-45 BOULEVARD DE LA MUETTE, 95140 GARGES LES GONESSE","","isopac@hotmail.com","8500346120","85003461200018","9",1170000,95,"71"
"MONTI","https://www.qualibat.com/resultat-de-la-recherche/monti-16309","82/84 CHEMIN CHAPELLE ST ANTOINE ZAE, 95300 ENNERY","0130322805","jessica.monti@montigroupe95.fr","6782025570","67820255700040","48",7000000,95,"71"
"DASK FACADE","https://www.qualibat.com/resultat-de-la-recherche/dask-facade-170036","19 RUE GEORGES MELIES  BATIMENT K, 95240 CORMEILLES EN PARISIS","0139649117","contact@dask-facade.fr","8277255400","82772554000021","45",3520000,95,"71"
