"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"TICHIT SAS","https://www.qualibat.com/resultat-de-la-recherche/tichit-sas-66112","ZONE ARTISANALE 27 RUE DU PRÉ-NAUD, 63510 MALINTRAT","0473610280","contact@tichit.eu","3495601770","34956017700017","53",8510000,63,"44"
"POL  AGRET","https://www.qualibat.com/resultat-de-la-recherche/pol-agret-66079","72 AVENUE JEAN MERMOZ, 63100 CLERMONT FERRAND","0473923366","contact@pol-agret.fr","3262047240","32620472400024","50",7680000,63,"44"
"SARL S3P","https://www.qualibat.com/resultat-de-la-recherche/sarl-s3p-79263","5 RUE JEAN RONDEAU ZAC LES MONTELS, 63118 CEBAZAT","0473201308","metallerie-s3p@orange.fr","5032038120","50320381200022","6",982272,63,"44"
"TECH' METAL","https://www.qualibat.com/resultat-de-la-recherche/tech-metal-66639","ZAC DE JULLIAT, 63260 AIGUEPERSE","0473972167","tp@tech-metal.fr","4882255090","48822550900022","6",606004,63,"44"
"ENTREPRISE MONT","https://www.qualibat.com/resultat-de-la-recherche/entreprise-mont-75209","5 RUE DES RIBES, 63170 AUBIERE","0473921932","serrureriemont@orange.fr","4990074090","49900740900026","8",694429,63,"44"
"MONISTROL FERM BAT SARL","https://www.qualibat.com/resultat-de-la-recherche/monistrol-ferm-bat-sarl-156818","ZA LE PRE NAUD, 63510 MALINTRAT","0473610751","monistrol.ferm-bat@bbox.fr","3842109770","38421097700011","3",185652,63,"44"
"ENTREPRISE DE LA ROSA ET FILS","https://www.qualibat.com/resultat-de-la-recherche/entreprise-de-la-rosa-et-fils-66235","RUE MARYSE BASTIÉ, 63800 COURNON D'AUVERGNE","0473693011","sarldelarosaetfils@orange.fr","3515077510","35150775100029","12",1240000,63,"44"
"SECOMETAL","https://www.qualibat.com/resultat-de-la-recherche/secometal-66100","56 RUE DES BARDINES, 63370 LEMPDES","0473616039","secometal@secometal.fr","8712006550","87120065500037","31",5370000,63,"44"
"BP METALLERIE","https://www.qualibat.com/resultat-de-la-recherche/bp-metallerie-66220","RUE AUGUSTIN FRESNEL, 63360 GERZAT","0473242225","contact@bourdouleix.fr","3393738390","33937383900010","18",1630000,63,"44"
"OUVRAGE METAL ALU","https://www.qualibat.com/resultat-de-la-recherche/ouvrage-metal-alu-138050","10 RUE DES PALES, 63540 ROMAGNAT","0473280338","ouvrage.metal.alu@gmail.com","4208046920","42080469200010","3",177913,63,"44"
"TAILLANDIER-ROUVET","https://www.qualibat.com/resultat-de-la-recherche/taillandier-rouvet-176770","LE POUGET, 63114 AUTHEZAT","0473395067","taillandier-rouvet@orange.fr","8391638210","83916382100011","10",659546,63,"44"
"ENTREPRISE BARRETO","https://www.qualibat.com/resultat-de-la-recherche/entreprise-barreto-66147","43 RUE DE MILAN, 63370 LEMPDES","0473617297","contact@cloturebarreto.com","3995367390","39953673900028","16",1780000,63,"44"
"GONCALVES SERRURERIE ALUMINIUM AUTOMATISME - G S 2 A","https://www.qualibat.com/resultat-de-la-recherche/goncalves-serrurerie-aluminium-automatisme---g-s-2-a-66170","8 BIS RUE DU THUEL, 63350 MARINGUES","0473686155","secretariat@gs2a.fr","4527091990","45270919900015","9",1660000,63,"44"
"SERRURERIE CHAUDRONNERIE CHASSAING","https://www.qualibat.com/resultat-de-la-recherche/serrurerie-chaudronnerie-chassaing-66234","ZI LES CHAMPS, 63120 COURPIERE","0473531701","contact@sarlchassaing.fr","3805340320","38053403200012","12",1630000,63,"44"
"ETABLISSEMENTS ALBERT BRASSIER","https://www.qualibat.com/resultat-de-la-recherche/etablissements-albert-brassier-65997","39 AVENUE DE LA MARGERIDE, 63000 CLERMONT FERRAND","0473263639","contact@groupe-brassier.com","3306418790","33064187900011","27",4420000,63,"44"
"ESPACE CLOTURE CENTRE","https://www.qualibat.com/resultat-de-la-recherche/espace-cloture-centre-160200","PIBOULET, 63120 SAUVIAT","0473535472","enivet-dalmasso@dirickx.com","7900880170","79008801700054","9",3600000,63,"44"
"CHAMBON GAUTHIER","https://www.qualibat.com/resultat-de-la-recherche/chambon-gauthier-66636","ZAC DE CHAMP LAMET RUE DE CHAMBUSSIERE BP 11, 63430 PONT DU CHATEAU","0473140310","contact@chambon-gauthier.fr","4852575210","48525752100024","24",5150000,63,"44"
