"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"CONTRASTORE","https://www.qualibat.com/resultat-de-la-recherche/contrastore-132407","7 RUE COUSTE, 94230 CACHAN","0169461655","contrastore@hotmail.fr","5017824450","50178244500024","1",182709,94,"35"
"AFMH","https://www.qualibat.com/resultat-de-la-recherche/afmh-114444","47 BOULEVARD PASTEUR, 94260 FRESNES","0149842153","choingne@afmh.fr","4182668540","41826685400029","11",710380,94,"35"
"CONSTRUCTIONS MANENT","https://www.qualibat.com/resultat-de-la-recherche/constructions-manent-40377","30 CHEMIN DES CLOSEAUX, 94440 VILLECRESNES","0145692564","contact@construction-manent.fr","3239732970","32397329700035","14",2140000,94,"35"
"JEC RENOVATION","https://www.qualibat.com/resultat-de-la-recherche/jec-renovation-72248","1 RUE DU MARCHE ROLLAY, 94500 CHAMPIGNY SUR MARNE","0148721842","jec.renovation@orange.fr","4785880070","47858800700037","7",432052,94,"35"
"AUTOMATISMES BOXES SERVICES","https://www.qualibat.com/resultat-de-la-recherche/automatismes-boxes-services-116524","2 BIS RUE DE LA PERCHE, 94140 ALFORTVILLE","0143962300","carole.prieur@abs-boxes.fr","3781918110","37819181100041","14",1650000,94,"35"
"RCL MENUISERIES","https://www.qualibat.com/resultat-de-la-recherche/rcl-menuiseries-143399","14 RUE CONDORCET, 94430 CHENNEVIERES SUR MARNE","0143300375","rclmenuiseries@hotmail.fr","7935889710","79358897100010","3",474463,94,"35"
"ANDRADE FERNANDES LUIS MIGUEL","https://www.qualibat.com/resultat-de-la-recherche/andrade-fernandes-luis-miguel-132712","15 T SENTIER DES PLANTES, 94440 VILLECRESNES","0675890699","andradefernandes@hotmail.fr","5033995450","50339954500030","2",223529,94,"35"
"LES COMPAGNONS DE L HABITAT","https://www.qualibat.com/resultat-de-la-recherche/les-compagnons-de-l-habitat-105253","RUE AUGUSTE DUPIN LOTISSEMENT LE PAVILLON, 94520 MANDRES LES ROSES","0145986990","lescompagnonsdelhabitat@wanadoo.fr","4835751480","48357514800034","2",769532,94,"35"
"ACTUEL PHARM","https://www.qualibat.com/resultat-de-la-recherche/actuel-pharm-189486","7 IMPASSE ROHRI, 94800 VILLEJUIF","0142118233","dpoujouly@tmagencement.fr","4027761320","40277613200050","37",3770000,94,"35"
"FRANCE FERM","https://www.qualibat.com/resultat-de-la-recherche/france-ferm-109130","223 RUE PIERRE CURIE, 94120 FONTENAY SOUS BOIS","0148770748","contact@franceferm.fr","4193525880","41935258800018","3",366293,94,"35"
"ABAVAL POSE","https://www.qualibat.com/resultat-de-la-recherche/abaval-pose-141911","26 BD DE STRASBOURG, 94130 NOGENT SUR MARNE","0148765556","stephanebitton70@gmail.com","8097012870","80970128700025","6",1160000,94,"35"
"CONCEPT BATIMENT ILE DE FRANCE","https://www.qualibat.com/resultat-de-la-recherche/concept-batiment-ile-de-france-161187","2 RUE DE LA PLAINE BASSE, 94290 VILLENEUVE LE ROI","0143917407","comptable@conceptbatimentidf.fr","7898558550","78985585500035","15",2049999.9999999998,94,"35"
"FACE ILE DE FRANCE","https://www.qualibat.com/resultat-de-la-recherche/face-ile-de-france-40211","ROUTE DE VARENNES JARCY, 94520 PERIGNY SUR YERRES","0145989194","info@face-idf.fr","9503236750","95032367500021","112",76580000,94,"35"
"SOS MURS RIDEAUX","https://www.qualibat.com/resultat-de-la-recherche/sos-murs-rideaux-42396","16/18 AVENUE DE LA SABLIERE, 94370 SUCY EN BRIE","0156741134","david.ferstler@sos-murs-rideaux.com","3055442980","30554429800048","29",5900000,94,"35"
"ABIVERRE","https://www.qualibat.com/resultat-de-la-recherche/abiverre-136307","1 ROUTE DE LA QUEUE EN BRIE, 94880 NOISEAU","0149820102","abiverre.miroiterie@orange.fr","8074735090","80747350900014","6",1150000,94,"35"
"INDUSTRIELLE EUROPEENNE DE CONSTRUCTION","https://www.qualibat.com/resultat-de-la-recherche/industrielle-europeenne-de-construction-92003","14 RUE DU GENERAL DE GAULLE, 94110 ARCUEIL","0149851421","mailbox.iec@gmail.com","3520268430","35202684300024","7",844434,94,"35"
"VREMEA","https://www.qualibat.com/resultat-de-la-recherche/vremea-169739","3 BIS RUE GUSTAVE EIFFEL, 94510 LA QUEUE EN BRIE","0145904768","contact@vremea.fr","8194254060","81942540600033","16",1330000,94,"35"
"RENOV MCR","https://www.qualibat.com/resultat-de-la-recherche/renov-mcr-165489","41 RUE BOURDIGNON, 94100 ST MAUR DES FOSSES","0628613515","lcr.tce@gmail.com","8112265390","81122653900021","13",1880000,94,"35"
"BEAUFILS","https://www.qualibat.com/resultat-de-la-recherche/beaufils-40126","26 RUE DU PLATEAU, 94700 MAISONS ALFORT","0148980637","secretariat@beaufils-sas.fr","7320103680","73201036800031","17",5390000,94,"35"
"STE NOUVELLE LA PROVENCALE","https://www.qualibat.com/resultat-de-la-recherche/ste-nouvelle-la-provencale-155664","6 RUE DES AUBEPINES, 94320 THIAIS","0170132952","manuel.goncalves@nouvellelaprovencale.fr","5096048560","50960485600013","6",552932,94,"35"
"STORISOLE","https://www.qualibat.com/resultat-de-la-recherche/storisole-130614","34 AVENUE DE LA VICTOIRE, 94310 ORLY","0146870123","storisole@orange.fr","3500441290","35004412900046","3",265876,94,"35"
"QUESTION FENETRE","https://www.qualibat.com/resultat-de-la-recherche/question-fenetre-95580","56 AVENUE HENRI BARBUSSE, 94460 VALENTON","0156872019","contact@questionfenetre.com","5123059470","51230594700016","7",753906,94,"35"
"CNRB","https://www.qualibat.com/resultat-de-la-recherche/cnrb-146543","20 AVENUE CLEMENT ADER, 94420 LE PLESSIS TREVISE","0666339717","sarl.cnrb@gmail.com","5218756820","52187568200010","3",263000,94,"35"
"VIGIER","https://www.qualibat.com/resultat-de-la-recherche/vigier-40272","482 AVENUE LUCIEN BARRAULT, 94500 CHAMPIGNY SUR MARNE","0148805421","contact@vigiersa.fr","7882395720","78823957200043","20",1830000,94,"35"
"ELITE FERMETURE","https://www.qualibat.com/resultat-de-la-recherche/elite-fermeture-177428","8 AV BOILEAU, 94500 CHAMPIGNY SUR MARNE","0171368038","info@elitefermeture.fr","8316140600","83161406000018","1",307127,94,"35"
"C HABITAT","https://www.qualibat.com/resultat-de-la-recherche/c-habitat-182021","7 RUE MICHELET, 94460 VALENTON","0633301400","alexcorreia.dc@gmail.com","8783514440","87835144400012","1",48305,94,"35"
"SOCIETE DE COORDINATION ET DE REALISATION (SCORE)","https://www.qualibat.com/resultat-de-la-recherche/societe-de-coordination-et-de-realisation-score--77093","5 RUE ALFRED DE MUSSET, 94100 ST MAUR DES FOSSES","0148836080","score.batiment@wanadoo.fr","3996284600","39962846000012","7",1440000,94,"35"
"KHALED BARAKATI","https://www.qualibat.com/resultat-de-la-recherche/khaled-barakati-180629","3 RUE ANTOINE DE SAINT EXUPERY, 94450 LIMEIL BREVANNES","0614266129","barakati.khaled@gmail.com","8502613060","85026130600011","1",30000,94,"35"
"CONCEPT ISOLATION FENETRES","https://www.qualibat.com/resultat-de-la-recherche/concept-isolation-fenetres-125682","5 RUE GEORGES FERRAND, 94380 BONNEUIL SUR MARNE","0652782323","c.i.fenetres@gmail.com","8081011410","80810114100014","7",1200000,94,"35"
"CORAZZA","https://www.qualibat.com/resultat-de-la-recherche/corazza-40080","6/8 RUE SACCO ET VANZETTI, 94800 VILLEJUIF","0149589310","corazza.sarl@orange.fr","3996949420","39969494200026","13",1460000,94,"35"
"H2OUVERTURE","https://www.qualibat.com/resultat-de-la-recherche/h2ouverture-169680","174 BOULEVARD DE CRETEIL, 94100 SAINT MAUR DES FOSSES","0986183502","alanperez.h2ouverture@gmail.com","8310640270","83106402700012","4",633600,94,"35"
"K PAR K","https://www.qualibat.com/resultat-de-la-recherche/k-par-k-124351","4 AVENUE DES VIOLETTES, 94380 BONNEUIL SUR MARNE","0145130676","nicolas.badier@kpark.fr","4013753160","40137531601641","933",128350000,94,"35"
