"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"TRADIBAT","https://www.qualibat.com/resultat-de-la-recherche/tradibat-53313","35 CHEMIN DE L'ESSOR, 42110 EPERCIEUX SAINT PAUL","0477266050","contact@tradibat42.com","3797443290","37974432900028","29",9090000,42,"38"
"ETANCOBA","https://www.qualibat.com/resultat-de-la-recherche/etancoba-53340","50 RUE EMILE ZOLA, 42510 BUSSIERES","0477274012","etancoba@etancoba.fr","4315708860","43157088600025","22",4890000,42,"38"
"LIGNATECH","https://www.qualibat.com/resultat-de-la-recherche/lignatech-151042","412 ROUTE DES ESSARTS, 42370 ST HAON LE VIEUX","0610376311","contact@lignatech.fr","5198490610","51984906100014","28",3740000,42,"38"
"SLEICO SAS","https://www.qualibat.com/resultat-de-la-recherche/sleico-sas-52815","11 ALLEE MATHIEU MURGUE ZA PLATEAU DES FORGES TERRENOIRE, 42100 SAINT ETIENNE","0477958531","sleico@sleico.fr","3126098520","31260985200032","37",12790000,42,"38"
"PALLANCHE SAS","https://www.qualibat.com/resultat-de-la-recherche/pallanche-sas-53146","""CHEZ DURELLE"", 42430 JURE","0477625054","contact@pallanche.fr","3790948730","37909487300013","52",9900000,42,"38"
"M.S.M.","https://www.qualibat.com/resultat-de-la-recherche/m-s-m--91696","73 RUE DOCTEUR LOUIS DESTRE, 42100 ST ETIENNE","0427645792","sarah.ribeiro@msm42.fr","4348970210","43489702100045","18",7130000,42,"38"
"FOREZ BOIS CONSTRUCTION","https://www.qualibat.com/resultat-de-la-recherche/forez-bois-construction-186019","39 AVENUE JEAN MARTOURET, 42160 ANDREZIEUX BOUTHEON","0624534386","forezboisconstruction@gmail.com","8496733550","84967335500020","2",406095,42,"38"
"SAINT CHAMONAISE DES BOIS","https://www.qualibat.com/resultat-de-la-recherche/saint-chamonaise-des-bois-136797","LA VARIZELLE, 42400 ST CHAMOND","0477226387","brigitte.jullien@scbois.com","3125752770","31257527700016","6",2280000,42,"38"
"CUISSON SAS","https://www.qualibat.com/resultat-de-la-recherche/cuisson-sas-52747","Z.I. DE LA CONCHE, 42260 ST MARTIN LA SAUVETE","0477622031","cuisson@wanadoo.fr","3436574170","34365741700014","10",869719,42,"38"
"ABC BORNE","https://www.qualibat.com/resultat-de-la-recherche/abc-borne-75582","RUE LOUIS JACQUEMIN, 42660 ST GENEST MALIFAUX","0477518320","jean-yves.borne@orange.fr","4995073740","49950737400035","11",4099999.9999999995,42,"38"
"BEAUPERTUIT","https://www.qualibat.com/resultat-de-la-recherche/beaupertuit-52775","274 ROUTE DE COURS, 42460 LE CERGNE","0474897780","sarl.beaupertuit@free.fr","7816201250","78162012500018","7",577143,42,"38"
"MANREY","https://www.qualibat.com/resultat-de-la-recherche/manrey-53372","ZA LES BRETTEAUX, 42410 ST MICHEL SUR RHONE","0474873352","contact@manrey.fr","4396204690","43962046900023","8",2370000,42,"38"
"ALVES SARL","https://www.qualibat.com/resultat-de-la-recherche/alves-sarl-145283","106 RTE DE SALCIGNEUX, 42320 LA GRAND CROIX","0660447522","sarlalves.bardage.etancheite@gmail.com","3995257080","39952570800026","9",677899,42,"38"
"BBC IMMO","https://www.qualibat.com/resultat-de-la-recherche/bbc-immo-168069","ROUTE DE TERRY, 42330 ST MEDARD EN FOREZ","0682651431","flacherherve42@gmail.com","7916396850","79163968500027","1",84804,42,"38"
"LESPINASSE TOITURES","https://www.qualibat.com/resultat-de-la-recherche/lespinasse-toitures-52744","32 RTE DE SORILLARD, 42190 SAINT HILAIRE SOUS CHARLIEU","0477601324","contact@lespinasse-toitures.com","3284776170","32847761700034","13",1450000,42,"38"
"CFF COMPAGNIE FRANCAISE DE FACADES","https://www.qualibat.com/resultat-de-la-recherche/cff-compagnie-francaise-de-facades-160502","8 RUE DE L'INDUSTRIE, 42290 SORBIERS","0477330324","entreprise@cff-facades.fr","8205273490","82052734900014","21",4230000,42,"38"
"TECHNIC TOITURE","https://www.qualibat.com/resultat-de-la-recherche/technic-toiture-53373","605 RUE RAYMOND DECHAVANNE PARC D'ACTIVITES DE CHAMPBAYARD, 42130 BOEN SUR LIGNON","0477664155","florence.grandpierre@technictoiture.fr","4348704570","43487045700059","9",1010000,42,"38"
"BOUTIN","https://www.qualibat.com/resultat-de-la-recherche/boutin-53193","2 RUE RENE CASSIN ZI LA SILARDIERE, 42500 LE CHAMBON FEUGEROLLES","0477610472","jl-boutin@wanadoo.fr","4819869740","48198697400014","25",3040000,42,"38"
"CHARPENTE MARTIGNIAT","https://www.qualibat.com/resultat-de-la-recherche/charpente-martigniat-52525","106 RUE VICTOR HUGO - BP 84 ZI DU PINAY, 42700 FIRMINY","0477560077","accueil@martigniat.com","4486585750","44865857500015","27",3200000,42,"38"
"CORONA","https://www.qualibat.com/resultat-de-la-recherche/corona-53217","10 CHEMIN DE PEYRARD, 42400 SAINT CHAMOND","0477317622","b.fabre@corona-etancheite.com","3879751050","38797510500066","26",4250000,42,"38"
