"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"CYRIL SURAULT CHARPENTE COUVERTURE","https://www.qualibat.com/resultat-de-la-recherche/cyril-surault-charpente-couverture-128117","24 RUE DE L'ARTISANAT ZA LES MOINARDS, 86130 ST GEORGES LES BAILLARGEAU","0549213142","sarl.cyril.surault@hotmail.com","4892234790","48922347900028","5",451765,86,"31"
"SARL THEVENET HABITAT 86","https://www.qualibat.com/resultat-de-la-recherche/sarl-thevenet-habitat-86-92383","14 RUE DU CHEMIN DES DAMES, 86500 MONTMORILLON","0549488411","thevenet.menuiserie@orange.fr","3444033730","34440337300055","12",516704,86,"31"
"ETS DUCHESNES","https://www.qualibat.com/resultat-de-la-recherche/ets-duchesnes-13463","6 ROUTE DE SOSSAY, 86140 ST GENEST D'AMBIERE","0549907180","contact@charpente-couverture-duchesnes.com","3993723740","39937237400013","10",773266,86,"31"
"PRO CAMEC","https://www.qualibat.com/resultat-de-la-recherche/pro-camec-96765","24 AVENUE ALFRED NOBEL, 86100 CHATELLERAULT","0549216570","pro-camec@orange.fr","3402373460","34023734600036","15",1140000,86,"31"
"ACZ","https://www.qualibat.com/resultat-de-la-recherche/acz-161114","63 ROUTE DU MOULIN DE BOUTAULT LA CROIX VARIGAULT, 86540 THURE","0624822063","h-a86@hotmail.fr","8176495360","81764953600015","2",131069,86,"31"
"CCV - COUVERTURE CHARPENTES VIVONNOISES","https://www.qualibat.com/resultat-de-la-recherche/ccv---couverture-charpentes-vivonnoises-13423","33 ROUTE DE CHAMPAGNÉ, 86370 VIVONNE","0549583442","ccv@couverture-charpente-vivonnoise.fr","3448680130","34486801300048","8",1050000,86,"31"
"LTDO","https://www.qualibat.com/resultat-de-la-recherche/ltdo-88627","8 RUE RICHAUMOINE, 86170 NEUVILLE DE POITOU","0549515314","ltdo86@orange.fr","4824436030","48244360300030","23",2720000,86,"31"
"DENIAU SARL","https://www.qualibat.com/resultat-de-la-recherche/deniau-sarl-13450","163 RUE DE LA PIERRE LEVÉE, 86000 POITIERS","0549460074","deniau.sarl@wanadoo.fr","3272804910","32728049100041","12",947579,86,"31"
"SARL ABAUX","https://www.qualibat.com/resultat-de-la-recherche/sarl-abaux-13367","ROUTE DE JOURNET, 86290 LA TRIMOUILLE","0549916078","abaux86@orange.fr","4537569420","45375694200018","26",3330000,86,"31"
"AMIRAULT JEAN LOUIS","https://www.qualibat.com/resultat-de-la-recherche/amirault-jean-louis-157756","100 RUE D'ANTRAN, 86100 CHATELLERAULT","0549931305","nat.amirault@wanadoo.fr","3386353110","33863531100024","1",56000,86,"31"
"SARL PASCAL LAURIER ET CIE","https://www.qualibat.com/resultat-de-la-recherche/sarl-pascal-laurier-et-cie-13449","10 IMPASSE DES BUTTIERES, 86500 SAULGE","0549840056","bellestoitures@wanadoo.fr","3894812920","38948129200057","14",1260000,86,"31"
"SASU NEGRAULT","https://www.qualibat.com/resultat-de-la-recherche/sasu-negrault-13542","ZI DU PEURON, 86300 CHAUVIGNY","0549464049","sas.negrault@wanadoo.fr","3853785340","38537853400015","12",945210,86,"31"
"ENTREPRISE MERLOT","https://www.qualibat.com/resultat-de-la-recherche/entreprise-merlot-13527","10 RUE DU CHAMP DES BORDES, 86100 CHATELLERAULT","0549211649","comptabilite@charpente-merlot.fr","3222843810","32228438100017","40",7280000,86,"31"
"GUYONNET BATIMENT","https://www.qualibat.com/resultat-de-la-recherche/guyonnet-batiment-189035","61 RUE LA CORDEAU, 86150 MOUSSAC","0687009550","guyonnetbatiment@gmail.com","8800746530","88007465300010","3",368184,86,"31"
"GT CHARPENTE","https://www.qualibat.com/resultat-de-la-recherche/gt-charpente-157497","22 TER AVENUE DE BORDEAUX, 86490 BEAUMONT","0549217216","gtcharpente86@gmail.com","8096932860","80969328600019","7",359548,86,"31"
"SARL MENIER","https://www.qualibat.com/resultat-de-la-recherche/sarl-menier-13717","RUE DES MEUNIERS, 86530 NAINTRE","0549217295","entreprise.menier@gmail.com","4908428790","49084287900028","11",555091,86,"31"
