"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"CHARPENTES ET COUVERTURES D'ARGENS SCOP","https://www.qualibat.com/resultat-de-la-recherche/charpentes-et-couvertures-d-argens-scop-3962","23 AVENUE DE LA MEDITERRANEE, 11200 ARGENS MINERVOIS","0468270444","scopcca@orange.fr","4121447500","41214475000020","18",925394,11,"23"
"VILLARZEL NOEL SARL","https://www.qualibat.com/resultat-de-la-recherche/villarzel-noel-sarl-3903","6 CHEMIN DE LA GARDIE, 11800 AIGUES VIVES","0468119074","sarl@villarzel.fr","3293020040","32930200400026","20",2950000,11,"23"
"GUILHOT ET FILS SA","https://www.qualibat.com/resultat-de-la-recherche/guilhot-et-fils-sa-3793","314 RUE BECQUEREL Z.I. EN TOURRE, 11400 CASTELNAUDARY","0468230364","guilhotbtp@guilhotbtp.com","3086500920","30865009200015","19",2590000,11,"23"
"ST ZEN SARL","https://www.qualibat.com/resultat-de-la-recherche/st-zen-sarl-182484","3 RUE HENRY GRANEL, 11590 SALLELES D'AUDE","0626331979","sebastien.taieb@hotmail.com","8153360860","81533608600013","4",261178,11,"23"
"ESCOURROU SAS","https://www.qualibat.com/resultat-de-la-recherche/escourrou-sas-4028","545 AV GEORGES GUILLE BP 50516, 11000 CARCASSONNE","0468119060","gcallado@escourrou-sas.com","4495128540","44951285400026","42",6280000,11,"23"
"CAUSSINUS","https://www.qualibat.com/resultat-de-la-recherche/caussinus-3919","29 RUE DU BARRIEU, 11320 LABASTIDE D'ANJOU","0468601040","caussinus4@wanadoo.fr","4079068170","40790681700041","9",700535,11,"23"
"CALAMEL SAS","https://www.qualibat.com/resultat-de-la-recherche/calamel-sas-3795","50 ROUTE DE NARBONNE, 11800 TREBES","0468787701","sarl.calamel@orange.fr","3824701690","38247016900022","20",16700000,11,"23"
"AB & C CREALUX","https://www.qualibat.com/resultat-de-la-recherche/ab-c-crealux-124040","ROCADE NORD OUEST, 11100 NARBONNE","0688917253","anne@abccrealux.fr","5016416410","50164164100011","11",1080000,11,"23"
"DF CONSTRUCTION EURL","https://www.qualibat.com/resultat-de-la-recherche/df-construction-eurl-79280","7 IMPASSE DU BARRY, 11400 ST PAPOUL","0468949842","df.construction@orange.fr","5048872330","50488723300022","3",185964,11,"23"
"DAVID ENTREPRISE","https://www.qualibat.com/resultat-de-la-recherche/david-entreprise-3804","16 RUE DE L'AUTAN, 11320 LABASTIDE D'ANJOU","0468601016","entreprise-david@davidsa.fr","7019500650","70195006500014","32",3940000,11,"23"
"GILS ENTREPRISE CONSTRUCT. & TRAVAUX PUBLICS","https://www.qualibat.com/resultat-de-la-recherche/gils-entreprise-construct-travaux-publics-3819","2 RUE DU STADE, 11160 PEYRIAC MINERVOIS","0468781131","gils.constructions@orange.fr","3104708850","31047088500016","39",5920000,11,"23"
"SARL SANMARTIN","https://www.qualibat.com/resultat-de-la-recherche/sarl-sanmartin-131272","8 CHEMIN DES ESCOUMES, 11250 ST HILAIRE","0468694147","sarl.sanmartin@orange.fr","4195362550","41953625500021","5",322021,11,"23"
"SOCIETE D'EXPLOITATION BONNERY","https://www.qualibat.com/resultat-de-la-recherche/societe-d-exploitation-bonnery-3785","129 BD DENIS PAPIN BP 1087, 11000 CARCASSONNE CEDEX 9","0468717820","contact@bonnerybatisseurs.com","4830426020","48304260200019","44",9440000,11,"23"
"MARIN ET FILS SARL","https://www.qualibat.com/resultat-de-la-recherche/marin-et-fils-sarl-3865","21 AVENUE DU ROUSSILLON, 11260 CAMPAGNE SUR AUDE","0468200474","marin@ets-marin.com","3266486150","32664861500010","11",880399,11,"23"
"GERKENS EURL","https://www.qualibat.com/resultat-de-la-recherche/gerkens-eurl-4024","6 ROUTE DE  ROQUECOURBE, 11700 ST COUAT D'AUDE","0468439580","entreprise.gerkens@gmail.com","4838750680","48387506800023","45",2950000,11,"23"
"SCOP CONSTRUCTION POSITIVE","https://www.qualibat.com/resultat-de-la-recherche/scop-construction-positive-103260","8 RUE JEAN MERMOZ, 11300 LIMOUX","0961639312","co-po.scop@orange.fr","5245413150","52454131500049","7",185637,11,"23"
"GRANELL","https://www.qualibat.com/resultat-de-la-recherche/granell-131204","ROUTE RN 113, 11800 BARBAIRA","0611831192","granell.sarl@orange.fr","4939465110","49394651100026","9",594625,11,"23"
"MP CHARPENTE","https://www.qualibat.com/resultat-de-la-recherche/mp-charpente-146113","ZA LE FOULON NORD, 11230 CHALABRE","0468315691","mp.charpente@gmail.com","4927982440","49279824400025","9",579856,11,"23"
"BOURREL GILLES CONSTRUCTION EURL","https://www.qualibat.com/resultat-de-la-recherche/bourrel-gilles-construction-eurl-3975","24 AVENUE DU MINERVOIS ROUTE D'OLONZAC, 11200 HOMPS","0468912229","gillesbourrel.construction@wanadoo.fr","3937496270","39374962700013","10",705159,11,"23"
"ZANELLA SAS","https://www.qualibat.com/resultat-de-la-recherche/zanella-sas-3928","7 RUE ERNEST RENAN, 11400 CASTELNAUDARY","0468230624","saszanella@wanadoo.fr","3347818380","33478183800027","15",1420000,11,"23"
