"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"LAURAND ETABLISSEMENTS","https://www.qualibat.com/resultat-de-la-recherche/laurand-etablissements-53914","ZI OUEST VEYZIAT BP 205 ZI OUEST VEYZIAT, 01100 OYONNAX","0474772265","charpente@laurand.fr","3034693080","30346930800025","5",472502,1,"31"
"PIRON J. SARL","https://www.qualibat.com/resultat-de-la-recherche/piron-j-sarl-83940","ZA LE BOIS D'ARCHE 341 ROUTE DES CENT SILLONS, 01340 BRESSE VALLONS","0474529774","contact@pironcharpente.fr","4499907950","44999079500022","12",700000,1,"31"
"GERMAIN GÉRARD","https://www.qualibat.com/resultat-de-la-recherche/germain-g-rard-53845","1477 ROUTE DES ETOURNELLES, 01200 CHATILLON EN MICHAILLE","0450485894","germaingerard@sasgermain.com","4332855250","43328552500013","50",5100000,1,"31"
"GAILLARD BRUNO","https://www.qualibat.com/resultat-de-la-recherche/gaillard-bruno-114590","41 IMPASSE DE LA CROIX VERTE, 01750 REPLONGES","0385311279","sarlgaillardbruno@orange.fr","5114724330","51147243300016","4",330929,1,"31"
"4 ASBEST","https://www.qualibat.com/resultat-de-la-recherche/4-asbest-172804","76 ROUTE DES BORDELIERES PENAYE EST, 01300 CHAZEY BONS","0479818147","f.coupat@4asbest.fr","8347911130","83479111300014","20",3050000,1,"31"
"CURT NICOLAS","https://www.qualibat.com/resultat-de-la-recherche/curt-nicolas-134387","40 RUE PAUL BERLIET ZONE DES PLANS, 01250 CEYZERIAT","","nicolascurt.toiture01@gmail.com","5241865820","52418658200028","8",1210000,1,"31"
"ENTREPRISE MENEVAUT","https://www.qualibat.com/resultat-de-la-recherche/entreprise-menevaut-133584","105 RUE JULES FERRY, 01750 SAINT LAURENT SUR SAONE","0385382008","sarlmenevaut@orange.fr","3009672210","30096722100031","5",520621,1,"31"
"BUJ","https://www.qualibat.com/resultat-de-la-recherche/buj-150571","51 RUE DE DORTAN, 01100 OYONNAX","0474770814","sarl.buj@wanadoo.fr","4245545410","42455454100013","4",740388,1,"31"
"CLTF SARL","https://www.qualibat.com/resultat-de-la-recherche/cltf-sarl-79497","144 CHEMIN DES ARTISANS ZI LES SABLONNETTES, 01290 LAIZ","0385315432","contact@cltf.fr","4525537380","45255373800033","13",1290000,1,"31"
"MOREL BATIMENT","https://www.qualibat.com/resultat-de-la-recherche/morel-batiment-78649","44 RUE DE LA FARGE BP 17, 01290 CORMORANCHE SUR SAONE","0385362207","accueil@morel-batiment.fr","4933748210","49337482100012","24",2540000,1,"31"
"LOISY CHARPENTE","https://www.qualibat.com/resultat-de-la-recherche/loisy-charpente-53925","34 ALLEE DES VERNETTES, 01440 VIRIAT","0474140446","loisycharpente@orange.fr","7880420750","78804207500051","8",925161,1,"31"
"KAPECI","https://www.qualibat.com/resultat-de-la-recherche/kapeci-54030","ZI LE MARAIS RUE PRE COLIN, 01460 PORT","0474764040","d.bulinge@metalpe.fr","4182454370","41824543700011","77",15650000,1,"31"
"NINET FRÈRES","https://www.qualibat.com/resultat-de-la-recherche/ninet-fr-res-53980","28 ROUTE DE SEYSSEL, 01200 BILLIAT","0450599176","menuiserie-ninet@wanadoo.fr","3808157610","38081576100016","13",1800000,1,"31"
"FERBLANTERIE GESSIENNE","https://www.qualibat.com/resultat-de-la-recherche/ferblanterie-gessienne-54316","120 ZA DE BARITELLA, 01630 ST JEAN DE GONVILLE","0450591530","contact@ferblanteriegessienne.fr","4184716940","41847169400020","16",1720000,1,"31"
"LOCHER CHARPENTE","https://www.qualibat.com/resultat-de-la-recherche/locher-charpente-186870","67 RUE DE VAREILLES, 01500 AMBERIEU EN BUGEY","0676662776","locher.charpente@gmail.com","8848107300","88481073000017","1",32075,1,"31"
"SMJM BOIS","https://www.qualibat.com/resultat-de-la-recherche/smjm-bois-172439","69 PAIN MILIEU NORD, 01750 REPLONGES","0385369780","m.neyrand@smjm.fr","8338414140","83384141400026","26",2200000,1,"31"
"BALLUFFIER DESMARIS","https://www.qualibat.com/resultat-de-la-recherche/balluffier-desmaris-149418","223 ROUTE DE THOISSEY, 01290 LAIZ","0385238247","balluffier.desmaris@wanadoo.fr","3774906850","37749068500023","9",1090000,1,"31"
"BC CHARPENTES","https://www.qualibat.com/resultat-de-la-recherche/bc-charpentes-146739","290 RUE DES ENTREPRENEURS ZA AIGLETTE NORD, 01170 GEX","","b.c.charpentes@gmail.com","7896617330","78966173300020","7",412643,1,"31"
