"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"ENTREPRISE A.VIRGILI CHAUFFAGE ET SANITAIRE SAS","https://www.qualibat.com/resultat-de-la-recherche/entreprise-a-virgili-chauffage-et-sanitaire-sas-308","488 ROUTE DE FONTOY, 57440 ANGEVILLERS","0382594510","contact@virgili.fr","7872800490","78728004900018","25",4770000,57,"51"
"BRE TEC","https://www.qualibat.com/resultat-de-la-recherche/bre-tec-104872","10 RUE DES SABLONS, 57530 PANGE","0354730266","bre.tec@sfr.fr","4794905000","47949050000028","4",281152,57,"51"
"EURL DIEBOLD","https://www.qualibat.com/resultat-de-la-recherche/eurl-diebold-72862","9 RUE DU GENERAL MANGIN, 57400 SARREBOURG","0387238611","eurl.diebold@orange.fr","4915906590","49159065900018","7",619576,57,"51"
"HEIN HENRI","https://www.qualibat.com/resultat-de-la-recherche/hein-henri-149186","32 RUE DE GROSBLIEDERSTROFF, 57200 SARREGUEMINES","0387982408","hein.henri.sarl@wanadoo.fr","8038982950","80389829500016","5",410966,57,"51"
"MAUFRONT ET ROCK","https://www.qualibat.com/resultat-de-la-recherche/maufront-et-rock-99715","1 AVENUE JULES FERRY, 57280 MAIZIERES LES METZ","0387802412","rock-maufrontetrock@orange.fr","5186071140","51860711400015","3",451169,57,"51"
"SOCIETE NOUVELLE MEA ET MERTZ","https://www.qualibat.com/resultat-de-la-recherche/societe-nouvelle-mea-et-mertz-683","33 RUE DU DOCTEUR SCHWEITZER, 57130 ARS SUR MOSELLE","0387624124","meaetmertz@orange.fr","3536589250","35365892500022","12",710282,57,"51"
"MARCHI","https://www.qualibat.com/resultat-de-la-recherche/marchi-1286","11, RUE DES ROMAINS, 57360 AMNEVILLE","0387674909","marchi.sarl@wanadoo.fr","4478141610","44781416100025","7",458984,57,"51"
"CORAN ET FILS","https://www.qualibat.com/resultat-de-la-recherche/coran-et-fils-1010","38 BOUCLE DU FERRONNIER, 57180 TERVILLE","0382596050","secretariat@coran-fils.fr","4081833170","40818331700028","13",6850000,57,"51"
"ANTOINE","https://www.qualibat.com/resultat-de-la-recherche/antoine-165840","11 RUE JEAN AUBRION, 57070 METZ","0387367759","antoine-climatique@wanadoo.fr","3787263680","37872636800020","9",868107,57,"51"
"THERMI SERVICES","https://www.qualibat.com/resultat-de-la-recherche/thermi-services-112213","35 RUE DES EGLANTIERS, 57660 GROSTENQUIN","0387018591","mail@thermi-services.com","5092776200","50927762000035","16",1660000,57,"51"
