"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"LES NOUVELLES PEINTURES AZUREENNES","https://www.qualibat.com/resultat-de-la-recherche/les-nouvelles-peintures-azureennes-168692","118 BOULEVARD HENRI BARNIER, 13015 MARSEILLE 15","0491656162","peintures-azureennes@peint-azur.fr","8188844540","81888445400021","28",4040000,13,"61"
"PROFIL","https://www.qualibat.com/resultat-de-la-recherche/profil-9839","13 AVENUE PAUL HEROULT ZI DE LA DELORME, 13015 MARSEILLE 15","0491080633","contact@profil-acro.com","3910027550","39100275500059","52",4400000,13,"61"
"SMP SOCIETE MULTI PIERRES","https://www.qualibat.com/resultat-de-la-recherche/smp-societe-multi-pierres-102301","440 ROUTE DE LA CIOTAT QUARTIER DES VAUX NORD, 13400 AUBAGNE","0442822773","smp.lb.jm@wanadoo.fr","4807481510","48074815100010","7",475085,13,"61"
"SOCIETE DE RENOVATION PEREZ","https://www.qualibat.com/resultat-de-la-recherche/societe-de-renovation-perez-76991","146 BOULEVARD DE ROUX BAT C2, 13004 MARSEILLE 04","0491850661","contact@srp-perez.com","3879691320","38796913200035","4",525810,13,"61"
"POLAR BAT","https://www.qualibat.com/resultat-de-la-recherche/polar-bat-166124","173 RUE DES STADES IMMEUBLE NERANI, 13270 FOS SUR MER","0629480848","polar11bat@gmail.com","7994815280","79948152800013","11",851684,13,"61"
"SLVR","https://www.qualibat.com/resultat-de-la-recherche/slvr-10067","415 RUE CLAUDE NICOLAS LEDOUX EIFFEL PARK B POLE ACTIVITE AIX EN PROVENCE , 13290 AIX EN PROVENCE","0442672067","slvr@wanadoo.fr","3908758050","39087580500058","14",1950000,13,"61"
"AZUR PRO","https://www.qualibat.com/resultat-de-la-recherche/azur-pro-185275","173 BD BAILLE, 13005 MARSEILLE 05","0769366443","azurprodirect@gmail.com","8311090610","83110906100018","4",126000,13,"61"
"ABFC (AMENAGEMENT DE BUREAUX FRANCE CLOISONS)","https://www.qualibat.com/resultat-de-la-recherche/abfc-amenagement-de-bureaux-france-cloisons--176693","496 CHEMIN DE PEDEGUIEN, 13390 AURIOL","0442189029","contact@abfc.fr","5008897790","50088977900046","5",954826,13,"61"
"SEFAT  ENT FRANC APPLICATIONS TECHNIQUE","https://www.qualibat.com/resultat-de-la-recherche/sefat-ent-franc-applications-technique-8990","40 AVENUE VERTE CAMPAGNE, 13540 PUYRICARD","0442921335","contact@sefat.fr","6016202630","60162026300017","8",1940000,13,"61"
"PROVENCALE DE PEINTURE","https://www.qualibat.com/resultat-de-la-recherche/provencale-de-peinture-9418","14 AVENUE DU LUXEMBOURG ZI DES MOLIERES, 13140 MIRAMAS","0490580688","spp@provencaledepeinture.fr","3948707520","39487075200034","9",3210000,13,"61"
