"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"LE LIEN","https://www.qualibat.com/resultat-de-la-recherche/le-lien-61194","15/17 RUE ANTOINE WATTEAU, 59430 ST POL SUR MER","0328596251","association.le.lien@wanadoo.fr","3378300040","33783000400046","31",1780000,59,"61"
"SNAP","https://www.qualibat.com/resultat-de-la-recherche/snap-155134","39 RUE MARX DORMOY, 59113 SECLIN","0320900478","snap7@wanadoo.fr","8103888760","81038887600015","10",495817,59,"61"
"SPIB BAUDUIN   -SARL-","https://www.qualibat.com/resultat-de-la-recherche/spib-bauduin--sarl--59412","180 RUE JEAN JAURES PROLONGEE BP 82, 59580 ANICHE","0327986565","spibbauduin@gmail.com","3006500250","30065002500038","16",1440000,59,"61"
"CTP CLOEZ TREHOUT PEINTURES","https://www.qualibat.com/resultat-de-la-recherche/ctp-cloez-trehout-peintures-59886","Z.I. - CHEMIN DELMER, 59570 BAVAY","0327669505","contact@ctp-peinture.com","3261266950","32612669500039","29",2920000,59,"61"
"MFGD SARL","https://www.qualibat.com/resultat-de-la-recherche/mfgd-sarl-60074","13 RUE DES MARLIERES ZA LES MARLIERES, 59710 AVELIN","0320689515","contact@mfgd.fr","4105657090","41056570900046","52",4520000,59,"61"
"NPV LECLERCQ","https://www.qualibat.com/resultat-de-la-recherche/npv-leclercq-60144","41 RUE CHARLES SERY, 59440 AVESNELLES","0327611694","npv@orange.fr","4796594760","47965947600010","10",560729,59,"61"
"CROIN ALEXANDRE","https://www.qualibat.com/resultat-de-la-recherche/croin-alexandre-84034","5 RUE DE POLOGNE, 59000 LILLE","0320522728","contact@croin.fr","4000193600","40001936000025","22",1390000,59,"61"
"SAMBRE AVESNOIS ENTRETIEN","https://www.qualibat.com/resultat-de-la-recherche/sambre-avesnois-entretien-59936","10 RUE POLVENT, 59138 BACHANT","0327680058","contact@sae-sas.fr","3324560520","33245605200049","21",4280000,59,"61"
"ASS PARENTS ENFANTS INADAPTES MAUBEUGE","https://www.qualibat.com/resultat-de-la-recherche/ass-parents-enfants-inadaptes-maubeuge-183911","251 RUE DU PONT DE PIERRE, 59600 MAUBEUGE","0327630001","rtoia@apeimbge.fr","7756255440","77562554400231","8",1,59,"61"
"LIONET SARL","https://www.qualibat.com/resultat-de-la-recherche/lionet-sarl-69698","1157 RUE VERTE, 59190 CAESTRE","0328509350","contact@lionet.fr","4472501430","44725014300081","21",1270000,59,"61"
