"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"PILLET DANIEL (ENTREPRISE)","https://www.qualibat.com/resultat-de-la-recherche/pillet-daniel-entreprise--80238","300 RUE DES TENETTES, 73190 SAINT BALDOPH","0479283815","sarlpillet@chauffage-chambery.com","3482358050","34823580500028","14",2140000,73,"51"
"BLAMPEY (SAS)","https://www.qualibat.com/resultat-de-la-recherche/blampey-sas--56979","SAVOIE HEXAPOLE 326 RUE MAURICE HERZOG, 73420 VIVIERS DU LAC","0479342930","ablampey@blampey.fr","3276017040","32760170400023","17",1990000,73,"51"
"BESTENTI ENERGIES (SARL)","https://www.qualibat.com/resultat-de-la-recherche/bestenti-energies-sarl--104892","ZA PLAN CUMIN 412 RUE DE LA JACQUERE, 73800 LES MARCHES","0479281042","contact@bestenti.com","4385786760","43857867600027","11",1100000,73,"51"
"COHENDET ETS (SARL)","https://www.qualibat.com/resultat-de-la-recherche/cohendet-ets-sarl--56922","254 ROUTE DE ST MARTIN, 73130 LA CHAMBRE","0479562307","cohendet.compta@orange.fr","9504074370","95040743700017","9",1020000,73,"51"
"SANITECH AC PLOMBERIE","https://www.qualibat.com/resultat-de-la-recherche/sanitech-ac-plomberie-165605","99 RUE DES VIGNES, 73400 UGINE","0683769825","acplomberie73@gmail.com","8236098960","82360989600027","5",599932,73,"51"
"A.S.C.S (ARTISANS SAVOYARDS CHAUFFAGE SANITAIRE)","https://www.qualibat.com/resultat-de-la-recherche/a-s-c-s-artisans-savoyards-chauffage-sanitaire--109652","221 AVENUE DU PONT DU RHONNE, 73200 ALBERTVILLE","0479320750","ascsvidal@gmail.com","4329955460","43299554600020","5",570010,73,"51"
"2S2C MERIBEL (SARL)","https://www.qualibat.com/resultat-de-la-recherche/2s2c-meribel-sarl--88823","ROUTE DU VILLARRET, 73550 LES ALLUES","0479005830","cruceplomb@wanadoo.fr","4432546770","44325467700018","2",372322,73,"51"
"LAURENT PERRIER CHAUFFAGE SANITAIRE","https://www.qualibat.com/resultat-de-la-recherche/laurent-perrier-chauffage-sanitaire-116764","55 IMPASSE DU ROCHER BLANC L EPIGNY, 73460 MONTAILLEUR","0479328001","perrier.laurent73@gmail.com","8019875120","80198751200010","1",320228,73,"51"
"GAUDIN ET FILS (SARL)","https://www.qualibat.com/resultat-de-la-recherche/gaudin-et-fils-sarl--107211","ZA LA BELLEVARDE 1055 ROUTE DE LA SERVAZ, 73390 CHAMOUX SUR GELON","0479364938","gaudin.plomberie@wanadoo.fr","3442447360","34424473600023","6",532472,73,"51"
"VITTON  (SARL)","https://www.qualibat.com/resultat-de-la-recherche/vitton-sarl--56941","ZA LA VINOUVA BP 37, 73802 MONTMELIAN","0479842100","secretariat@vitton-73.fr","4114472610","41144726100016","13",2390000,73,"51"
"THEVENIN GABRIEL (EI)","https://www.qualibat.com/resultat-de-la-recherche/thevenin-gabriel-ei--131699","848 ROUTE ROYALE, 73190 CHALLES LES EAUX","0609220426","gtverel@yahoo.fr","4499303530","44993035300023","1",210000,73,"51"
"REY FRERES (SARL)","https://www.qualibat.com/resultat-de-la-recherche/rey-freres-sarl--56905","45 RUE DU FAUBOURG, 73240 ST GENIX SUR GUIERS","0476316442","reyfreresgestion@gmail.com","7468202650","74682026500013","21",3180000,73,"51"
"SYSTHERM (SAS)","https://www.qualibat.com/resultat-de-la-recherche/systherm-sas--57151","74 IMPASSE DENIS PAPIN, 73100 GRESY SUR AIX","0479348308","systherm@lansard.fr","3779380630","37793806300023","38",6020000,73,"51"
"RAVOIRE SCOP","https://www.qualibat.com/resultat-de-la-recherche/ravoire-scop-174492","105 RUE DU PRE PAGNON ZAC DES LANDIERS, 73000 CHAMBERY","0479627070","s.andrieux@ravoire.com","8386545150","83865451500017","35",4120000,73,"51"
"ROSSET (SARL)","https://www.qualibat.com/resultat-de-la-recherche/rosset-sarl--57217","389 RUE HENRI GRUAZ, 73400 UGINE","0479373237","contact@rosset-ugine.fr","3164644600","31646446000013","24",3740000,73,"51"
"EGE (SARL)","https://www.qualibat.com/resultat-de-la-recherche/ege-sarl--102069","42 RUE DE LA MONDEUSE ZA PLAN CUMIN 2, 73800 LES MARCHES","0479280323","contact@scopege.fr","3445002020","34450020200025","16",2360000,73,"51"
"OXALLI (SARL)","https://www.qualibat.com/resultat-de-la-recherche/oxalli-sarl--96606","445, RUE LOUIS ARMAND, 73420 MERY","0479340606","administration@oxalli.fr","7893965040","78939650400019","22",2490000,73,"51"
"H2 EAUX (SARL)","https://www.qualibat.com/resultat-de-la-recherche/h2-eaux-sarl--56837","47 QUAI SAINT REAL, 73600 MOUTIERS","0479241210","h-2-eaux@wanadoo.fr","4225931110","42259311100012","6",755552,73,"51"
"ALP PLOMBERIE CHAUFFAGE ELECTRICITE","https://www.qualibat.com/resultat-de-la-recherche/alp-plomberie-chauffage-electricite-153540","118 RUE MARIUS CANTON, 73800 CRUET","0699279466","entreprisealp2@gmail.com","5142601400","51426014000025","2",298066,73,"51"
"IDEX ENERGIES DIRECTION REGIONALE ALPES DAUPHINE","https://www.qualibat.com/resultat-de-la-recherche/idex-energies-direction-regionale-alpes-dauphine-117947","SAVOIE TECHNOLAC 30 ALLEE DU LAC D'AIGUEBELETTE, 73370 LE BOURGET DU LAC","0479654300","idexalpesdauphine@idex.fr","3158716400","31587164000902","282",51910000,73,"51"
"COP'SOLUTIONS","https://www.qualibat.com/resultat-de-la-recherche/cop-solutions-166400","23 AVENUE LAC LÉMAN ALOUETTE 2 23 AVENUE DU LAC LEMAN, 73370 LE BOURGET DU LAC","0767085147","admin@copsolutions.fr","7532916990","75329169900043","22",800000,73,"51"
"CHABERT ET TURBIN (SARL)","https://www.qualibat.com/resultat-de-la-recherche/chabert-et-turbin-sarl--57006","71 GRANDE RUE, 73260 AIGUEBLANCHE","0479229677","chabert.turbin@wanadoo.fr","3184737820","31847378200056","7",1650000,73,"51"
"SLE 73","https://www.qualibat.com/resultat-de-la-recherche/sle-73-177113","3 ROUTE DE LA PEYSSE, 73000 BARBERAZ","0479750496","sle73barberaz@gmail.com","3996256150","39962561500022","19",1000000,73,"51"
"SAS T.P.S","https://www.qualibat.com/resultat-de-la-recherche/sas-t-p-s-184338","111 AVENUE DE VILLARCHER  ZONE INDUSTRIELLE DES LANDIERS NORD - LOCAL 21, 73000 CHAMBERY","0662440972","contact.sastps@gmail.com","8429521780","84295217800023","3",177515,73,"51"
"BUFFARD (SAS)","https://www.qualibat.com/resultat-de-la-recherche/buffard-sas--56877","RUE DU 8 MAI 1945, 73300 SAINT JEAN DE MAURIENNE","0479640322","contact@buffard-sas.com","0767203660","07672036600020","14",1780000,73,"51"
"SANITHERM (SARL)","https://www.qualibat.com/resultat-de-la-recherche/sanitherm-sarl--87837","J. BLANC TAILLEUR RUE DES LUGEURS ST BON TARENTAISE, 73120 COURCHEVEL","0479081149","contact@sanithermblanctailleur.com","4192554920","41925549200029","40",814490000,73,"51"
"CACCIATORE BRUNO (EI)","https://www.qualibat.com/resultat-de-la-recherche/cacciatore-bruno-ei--131175","3 CHEMIN DE ST SIMON, 73100 AIX LES BAINS","0479351404","bruno.cacciatore@orange.fr","4818710440","48187104400022","1",142000,73,"51"
"RHONALPIN DES FLUIDES","https://www.qualibat.com/resultat-de-la-recherche/rhonalpin-des-fluides-177449","614 CHEMIN DE CALIFORNIE, 73200 ALBERTVILLE","0951780406","contact@rhonalpindesfluides.com","8376792400","83767924000015","10",468919,73,"51"
"SABEKO SAVOIE","https://www.qualibat.com/resultat-de-la-recherche/sabeko-savoie-189710","55 RUE PAUL GIROD, 73000 CHAMBERY","0427118809","administratif@sabeko.fr","8515133330","85151333300019","14",870000,73,"51"
"ATELIER DE SANITAIRE CHAUFFAGE ET CUISINE - ENT. CARLE (SARL)","https://www.qualibat.com/resultat-de-la-recherche/atelier-de-sanitaire-chauffage-et-cuisine---ent-carle-sarl--56958","2 AVENUE DES DUCS DE SAVOIE, 73000 CHAMBERY","0479330464","","3164314100","31643141000034","3",225000,73,"51"
"ALPES GEOTHERMIE / ISOL IN SITU","https://www.qualibat.com/resultat-de-la-recherche/alpes-geothermie-isol-in-situ-143331","LE ROTEX 413 CHEMIN DES CHARMILLES, 73460 STE HELENE SUR ISERE","0660067748","alpesgeo@gmail.com","5002045320","50020453200047","1",152000,73,"51"
"CF PLOMBERIE (ENTREPRISE)","https://www.qualibat.com/resultat-de-la-recherche/cf-plomberie-entreprise--155025","6 RUE DU MOULIN A HUILE, 73000 BARBERAZ","0684963015","cyrilfaucher.plomberie@gmail.com","8052226430","80522264300019","2",157000,73,"51"
