"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"GRANGEOT SÀRL","https://www.qualibat.com/resultat-de-la-recherche/grangeot-s-rl-57778","271 RUE DU TERTRE ZONE COMMERCIALE LES MURGELOTS ET TRAVERSOTS, 25700 MATHAY","0381981546","sarlgrangeot@wanadoo.fr","3936631250","39366312500028","2",336568,25,"62"
"EURO SOL","https://www.qualibat.com/resultat-de-la-recherche/euro-sol-182779","3 RUE EMILE ZINGG, 25400 EXINCOURT","0673698393","eurosol.yurtseven@gmail.com","7508434680","75084346800018","3",400000,25,"62"
"SBTC","https://www.qualibat.com/resultat-de-la-recherche/sbtc-138433","6 RUE DE L'EGLISE, 25340 ANTEUIL","0381960421","sarl.sbtc@gmail.com","8052747920","80527479200029","5",282040,25,"62"
"CHAPE 25","https://www.qualibat.com/resultat-de-la-recherche/chape-25-92327","16 RUE DE LA FONTAINE, 25320 VORGES LES PINS","0626090320","chape25@orange.fr","4980874930","49808749300025","5",904453,25,"62"
"PERRIN SAS","https://www.qualibat.com/resultat-de-la-recherche/perrin-sas-57449","14, RUE EIFFEL ZONE INDUSTRIELLE, 25300 PONTARLIER","0381590203","service-fournisseur@groupeburnel.com","3230485950","32304859500033","78",9640000,25,"62"
"ESPACE HABITAT","https://www.qualibat.com/resultat-de-la-recherche/espace-habitat-95358","8, AVENUE DE LA REVOLUTION DE 1789, 25400 AUDINCOURT","0381356339","cregnier@societedegestion-vittori.com","4008974840","40089748400038","23",3150000,25,"62"
"CUBE ENTRETIEN ET SERVICES","https://www.qualibat.com/resultat-de-la-recherche/cube-entretien-et-services-92799","7, RUE GASTON PRÉTOT, 25200 MONTBELIARD","0381985993","ces@cube-france.com","5374512700","53745127000012","16",2160000,25,"62"
"GROSPERRIN ENTREPRISE S.A.S.","https://www.qualibat.com/resultat-de-la-recherche/grosperrin-entreprise-s-a-s--57476","12, ROUTE DE CLERVAL, 25430 SANCEY","0381863345","grosperrin.entreprise@wanadoo.fr","3200320480","32003204800029","15",1560000,25,"62"
"SOL PRO","https://www.qualibat.com/resultat-de-la-recherche/sol-pro-57892","2, RUE FRÉDÉRIC JAPY SITE DE LA ROCHE, 25420 BART","0381984444","sol-pro@cube-france.com","3817345160","38173451600036","3",1400000,25,"62"
"ENTREPRISE PATRICK RACAT","https://www.qualibat.com/resultat-de-la-recherche/entreprise-patrick-racat-57818","14 RUE BEETHOVEN, 25200 MONTBELIARD","0381983254","sgr25@orange.fr","4876522650","48765226500025","13",577945,25,"62"
"LORMET PHILIPPE SARL","https://www.qualibat.com/resultat-de-la-recherche/lormet-philippe-sarl-58670","2 A RUE DE LA HOURETTE, 25410 SAINT VIT","0381253232","contact@lormet.fr","3988160820","39881608200042","10",1550000,25,"62"
