"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"SLE 73","https://www.qualibat.com/resultat-de-la-recherche/sle-73-177113","3 ROUTE DE LA PEYSSE, 73000 BARBERAZ","0479750496","sle73barberaz@gmail.com","3996256150","39962561500022","19",1000000,73,"45"
"PACHE JEAN ET FILS (SARL) FABRICANT MENUISERIE PVC","https://www.qualibat.com/resultat-de-la-recherche/pache-jean-et-fils-sarl-fabricant-menuiserie-pvc-57087","""LES BUGNARDS"" - BP 209 MOUXY, 73102 AIX LES BAINS CEDEX","0479614453","ecrire@pache.fr","3508526200","35085262000011","17",2830000,73,"45"
"MVT DE TARENTAISE (SARL)","https://www.qualibat.com/resultat-de-la-recherche/mvt-de-tarentaise-sarl--57008","ZA DU RAMBORE LE VILLARD DU PLANAY, 73350 PLANAY","0479220690","d.riviere@mvtdetarentaise.com","4345296320","43452963200011","13",3070000,73,"45"
"AUTOMATISME ELECTRICITE DES SAVOIE - AES (SARL)","https://www.qualibat.com/resultat-de-la-recherche/automatisme-electricite-des-savoie---aes-sarl--132309","CHEMIN DU CANAL, 73260 ST OYEN","0479069573","contact@aes-vitrerie.fr","4977089330","49770893300013","5",1130000,73,"45"
"RVVM BONNEFOY (SARL)","https://www.qualibat.com/resultat-de-la-recherche/rvvm-bonnefoy-sarl--118308","191 RUE DU CLERGEON ALBENS, 73410 ENTRELACS","0479630323","rvvm@hotmail.fr","7512295350","75122953500024","2",360000,73,"45"
"MBPA RENOV' (SARL)","https://www.qualibat.com/resultat-de-la-recherche/mbpa-renov-sarl--132766","22 ROUTE DE CHALLES, 73000 BARBERAZ","0624046373","mbparenov@yahoo.fr","5349273140","53492731400037","2",223432,73,"45"
"HOME RENOV (SARL)","https://www.qualibat.com/resultat-de-la-recherche/home-renov-sarl--106283","571 RUE DES COLOMBIERES, 73700 BOURG ST MAURICE","0961586391","sarl.homerenov@orange.fr","4982464530","49824645300035","9",994008,73,"45"
"ROMANET SARL","https://www.qualibat.com/resultat-de-la-recherche/romanet-sarl-56874","LES BOUVARDS, 73420 VOGLANS","0479544173","gilles@romanet-alu.fr","3148413620","31484136200010","6",1080000,73,"45"
"ALPIFEN - TRYBA (SASU)","https://www.qualibat.com/resultat-de-la-recherche/alpifen---tryba-sasu--95766","ROUTE NATIONALE 6, 73190 ST JEOIRE PRIEURE","0479723520","aduchossoy@tryba.com","4522727760","45227277600017","20",3870000,73,"45"
"LES PORTAILS PEPIN (SARL)","https://www.qualibat.com/resultat-de-la-recherche/les-portails-pepin-sarl--93650","PARC D ACTIVITES RUE DE LA DENT DU CHAT, 73420 VOGLANS","0479520021","i.pepin@les-portails-pepin.fr","5327513440","53275134400013","8",681384,73,"45"
"BERRUX MICKAEL (EI)","https://www.qualibat.com/resultat-de-la-recherche/berrux-mickael-ei--118394","159 RUE D'HAUTERIVE ZA LE MAILLET, 73360 LES ECHELLES","0679398766","nadege@berruxfermetures.fr","4980862890","49808628900044","4",434324,73,"45"
"GROLLA VERRE (SAS)","https://www.qualibat.com/resultat-de-la-recherche/grolla-verre-sas--56959","BP 6 155 RUE DES BOULEAUX ZI DES SALINES, 73601 MOUTIERS TARENTAISE CEDEX","0479242935","moutiers@grolla.fr","3142464970","31424649700031","35",6410000,73,"45"
"LA SERRURERIE (SARL)","https://www.qualibat.com/resultat-de-la-recherche/la-serrurerie-sarl--146288","62 PLACE D ITALIE, 73000 CHAMBERY","0479859520","la-serrurerie@wanadoo.fr","4297945710","42979457100027","4",578635,73,"45"
