"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"CASTEL CHAUFFAGE SN","https://www.qualibat.com/resultat-de-la-recherche/castel-chauffage-sn-91836","50 BIS AVENUE D'ESSOMES, 02400 CHATEAU THIERRY","0323848989","castelchauffage@orange.fr","5353808850","53538088500017","6",762680,2,"51"
"CP SERVICES","https://www.qualibat.com/resultat-de-la-recherche/cp-services-56690","2 RUE DES AGACES, 02100 ST QUENTIN","0323677914","info@cpservices.fr","4394261980","43942619800016","45",4520000,2,"51"
"LAUSSERAND ET FILS","https://www.qualibat.com/resultat-de-la-recherche/lausserand-et-fils-56263","2 RUE DES LAVATS, 02160 LONGUEVAL BARBONVAL","0323540116","lausserand@wanadoo.fr","7169801560","71698015600013","12",432973,2,"51"
"SCOP CHAUFFAGE SANITAIRE","https://www.qualibat.com/resultat-de-la-recherche/scop-chauffage-sanitaire-56211","85 RUE ARSÈNE HOUSSAYE, 02000 LAON","0323203237","scop.chauffage@orange.fr","3241038450","32410384500024","8",494601,2,"51"
"MORIN WANDERPEPEN SAS","https://www.qualibat.com/resultat-de-la-recherche/morin-wanderpepen-sas-56439","1 LA FRANCHE RUE B.P. 14, 02860 PRESLES ET THIERNY","0323201555","morin.wanderpepen@wanadoo.fr","3535755330","35357553300016","25",2940000,2,"51"
"COUVERCELLE AUGUSTE ET FILS SARL","https://www.qualibat.com/resultat-de-la-recherche/couvercelle-auguste-et-fils-sarl-148851","7 RUE LUCIEN DAMY, 02290 VIC SUR AISNE","0323552246","sarl.couvercelle@orange.fr","3341591000","33415910000026","7",736214,2,"51"
"AISNE EXPO","https://www.qualibat.com/resultat-de-la-recherche/aisne-expo-56191","108 RUE HENRI MATISSE, 02200 VILLENEUVE SAINT GERMAIN","0365959729","aisne.expo@orange.fr","3125165940","31251659400040","5",598468,2,"51"
"SARL DEFRIZE GENIE CLIMATIQUE","https://www.qualibat.com/resultat-de-la-recherche/sarl-defrize-genie-climatique-56227","2 RUE GUSTAVE EIFFEL, 02200 VILLENEUVE ST GERMAIN","0323201019","defrize@defrize.com","3294377190","32943771900035","16",12980000,2,"51"
"BYSTER FREDERIC","https://www.qualibat.com/resultat-de-la-recherche/byster-frederic-176436","2 RUE DE BUIRONFOSSE, 02260 LERZY","0686036346","byster.chauffage@orange.fr","8210154920","82101549200019","1",25000,2,"51"
"ESSIQUE (SA)","https://www.qualibat.com/resultat-de-la-recherche/essique-sa--56388","154 RUE DU PRÉSIDENT KENNEDY, 02100 ST QUENTIN","0323082316","pessique@wanadoo.fr","3093840710","30938407100036","23",3970000,2,"51"
"PIENNE SARL","https://www.qualibat.com/resultat-de-la-recherche/pienne-sarl-126973","88 RUE DE SOISSONS, 02200 VENIZEL","0323745078","sarlpienne@orange.fr","5048225110","50482251100011","3",307229,2,"51"
"MENTION RABOZZI","https://www.qualibat.com/resultat-de-la-recherche/mention-rabozzi-81116","5 BIS RUE ERNEST RINGUIER, 02200 SOISSONS","0323531096","rabozzi.joel@orange.fr","5003831530","50038315300011","5",620994,2,"51"
