"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"4D","https://www.qualibat.com/resultat-de-la-recherche/4d-95353","115 BOULEVARD DE LA MILLIÈRE, 13011 MARSEILLE","0491017699","contact@4ddemolition.com","7529337960","75293379600027","32",5650000,13,"11"
"INTER-TRAVAUX","https://www.qualibat.com/resultat-de-la-recherche/inter-travaux-9303","222 BIS BOULEVARD MIREILLE LAUZE, 13010 MARSEILLE 10","0491797943","contact@intertravaux.com","3060027420","30600274200022","27",8580000,13,"11"
"ORTP OLLIVIER ROCHE TRAVAUX PUBLICS","https://www.qualibat.com/resultat-de-la-recherche/ortp-ollivier-roche-travaux-publics-95434","QUARTIER BRICARD ROUTE DE MARTIGUES CD 9, 13700 MARIGNANE","0442762781","contact-ortp@orange.fr","5024554130","50245541300026","11",3230000,13,"11"
"ACTION BETON COUPE","https://www.qualibat.com/resultat-de-la-recherche/action-beton-coupe-182030","17 AVENUE DE LONDRES ZI DES ESTROUBLANS, 13127 VITROLLES","0442026916","cyril@actionbetoncoupe.fr","7517495650","75174956500022","9",1330000,13,"11"
"GUINTOLI","https://www.qualibat.com/resultat-de-la-recherche/guintoli-102331","PARC D'ACTIVITES DE LAURADE, 13103 ST ETIENNE DU GRES","0490916000","fchartier@nge.fr","4477540860","44775408600018","2225",459820000,13,"11"
"SDD FORA SERVICE DECOUPE DIAMANT","https://www.qualibat.com/resultat-de-la-recherche/sdd-fora-service-decoupe-diamant-9702","ZA L AGAVON 19 AVENUE GUY DE MAUPASSANT, 13170 LES PENNES MIRABEAU","0442029609","fora13@fora-sdd.com","3523901160","35239011600031","37",4360000,13,"11"
"M.N.G","https://www.qualibat.com/resultat-de-la-recherche/m-n-g-187983","69 RUE DU ROUET, 13008 MARSEILLE","0769775554","eurl.mng@gmail.com","8453681660","84536816600011","9",850221,13,"11"
"2L.T.D","https://www.qualibat.com/resultat-de-la-recherche/2l-t-d-142395","140 CHEMIN SAINT MARTIN, 13420 GEMENOS","0488392454","societe2ltd@sfr.fr","7949809380","79498093800029","8",1310000,13,"11"
"DSD DEMOLITION","https://www.qualibat.com/resultat-de-la-recherche/dsd-demolition-8810","22 AVENUE DE ROME ZI LES ESTROUBLANS, 13127 VITROLLES","0442106200","belhadri@dsd-demolition.com","4880708060","48807080600028","27",11430000,13,"11"
"ALPILLES TERRASSEMENT","https://www.qualibat.com/resultat-de-la-recherche/alpilles-terrassement-9802","ROUTE D AVIGNON QUARTIER LE CROS, 13210 ST REMY DE PROVENCE","0490923361","contact@alpillesterrassement.fr","3446742210","34467422100017","9",2049999.9999999998,13,"11"
