"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"B.D.S. SARL","https://www.qualibat.com/resultat-de-la-recherche/b-d-s-sarl-52512","18 PLACE MARECHAL DE LATTRE DE TASSIGNY, 42300 ROANNE","0477713479","bds-roanne@orange.fr","3931158370","39311583700014","5",531714,42,"45"
"VERVAS METAL","https://www.qualibat.com/resultat-de-la-recherche/vervas-metal-72390","178 RUE DE CHARLIEU, 42300 ROANNE","0477720403","contact@vervasmetal.com","3491073590","34910735900052","19",3260000,42,"45"
"DUPUY STORES","https://www.qualibat.com/resultat-de-la-recherche/dupuy-stores-53164","4 COURS FAURIEL, 42100 SAINT ETIENNE","0477372080","dupuystores@orange.fr","3437314020","34373140200024","14",2650000,42,"45"
"DOITRAND","https://www.qualibat.com/resultat-de-la-recherche/doitrand-52893","359 RUE DE L ASTREE, 42260 GREZOLLES","0477664120","doitrandra@doitrand.fr","4065803320","40658033200012","171",30000000,42,"45"
"SP HABITAT","https://www.qualibat.com/resultat-de-la-recherche/sp-habitat-167062","30 RUE DU PONT GAVE, 42330 ST GALMIER","0481640220","patrice.chartier@bautan.fr","8284858880","82848588800014","4",226305,42,"45"
"SATCO","https://www.qualibat.com/resultat-de-la-recherche/satco-81346","ZI GALINAY RUE DOLOMIEU ET BOULEVARD GRUNER, 42230 ROCHE LA MOLIERE","0477567449","accueil@satco42.fr","4935858550","49358585500031","21",2550000,42,"45"
"PERROUD FERMETURES","https://www.qualibat.com/resultat-de-la-recherche/perroud-fermetures-53248","LE FRAISSE, 42380 LURIECQ","0477955127","fermetures-perroud@orange.fr","4291852830","42918528300018","3",321317,42,"45"
"L'HORME STORE","https://www.qualibat.com/resultat-de-la-recherche/l-horme-store-140315","ZAC GENTIALON STELYTEC, 42400 SAINT CHAMOND","0477291393","bds420@boutiquedustore.fr","4884264200","48842642000052","14",1970000,42,"45"
"SOCIETE METALLURGIQUE DU FOREZ - SMF","https://www.qualibat.com/resultat-de-la-recherche/societe-metallurgique-du-forez---smf-53337","10 RUE DE LA TONNELLERIE LIEU DIT PONT DE LA FUMEE BP 12, 42600 MONTBRISON","0477962010","smf@smforez.com","4182941950","41829419500023","22",3220000,42,"45"
"GAUTHIER","https://www.qualibat.com/resultat-de-la-recherche/gauthier-105449","ZA DU PINAY 2 LE PLAT DU PINAY, 42700 FIRMINY","0477573971","siegesocial@gauthiersa.fr","4891580710","48915807100089","13",9290000,42,"45"
